unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,intersection_street_1,intersection_street_2,facility_type,cross_street_1,cross_street_2,landmark,bridge_highway_name,bridge_highway_segment,bridge_highway_direction,taxi_pick_up_location,road_ramp,due_date
58917603,2023-09-25T13:14:03.000,2023-09-25T18:02:05.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,11357,7-04 166 STREET,166 STREET,ADDRESS,WHITESTONE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-25T18:02:09.000,07 QUEENS,4045880036,QUEENS,1040315,228551,ONLINE,Unspecified,QUEENS,40.79381791756258,-73.7975191455948,"{'latitude': '40.79381791756258', 'longitude': '-73.7975191455948', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",POWELLS COVE BOULEVARD,9 AVENUE,,POWELLS COVE BOULEVARD,9 AVENUE,166 STREET,,,,,,
58919500,2023-09-25T13:14:02.000,2023-09-25T16:23:04.000,NYPD,New York City Police Department,Animal-Abuse,Other (complaint details),Residential Building/House,10456,1410 GRAND CONCOURSE,GRAND CONCOURSE,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-25T16:23:10.000,04 BRONX,2028320004,BRONX,1008176,244997,ONLINE,Unspecified,BRONX,40.83910301391248,-73.91353159598717,"{'latitude': '40.83910301391248', 'longitude': '-73.91353159598717', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST  170 STREET,EAST  171 STREET,,EAST  170 STREET,EAST  171 STREET,GRAND CONCOURSE,,,,,,
58921057,2023-09-25T13:14:00.000,2023-09-26T07:49:00.000,DEP,Department of Environmental Protection,Noise,Noise: Alarms (NR3),,11222,497 HUMBOLDT STREET,HUMBOLDT STREET,ADDRESS,BROOKLYN,Closed,The Department of Environmental Protection researched this complaint and determined that it could be closed.,2023-09-26T07:49:00.000,01 BROOKLYN,3027250013,BROOKLYN,999818,201414,ONLINE,Unspecified,BROOKLYN,40.7194979302513,-73.94383832593161,"{'latitude': '40.7194979302513', 'longitude': '-73.94383832593161', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,N/A,RICHARDSON ST,HERBERT ST,,,,,,,
58919754,2023-09-25T13:13:45.000,2023-10-02T12:01:59.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Sidewalk,10466,957 EAST  231 STREET,EAST  231 STREET,ADDRESS,BRONX,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-26T04:27:29.000,12 BRONX,2048670020,BRONX,1025507,263461,ONLINE,Unspecified,BRONX,40.889717065605865,-73.85078390557105,"{'latitude': '40.889717065605865', 'longitude': '-73.85078390557105', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BRONXWOOD AVENUE,PAULDING AVENUE,,BRONXWOOD AVENUE,PAULDING AVENUE,EAST  231 STREET,,,,,,
58918576,2023-09-25T13:13:29.000,,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Pet/Animal,Restaurant/Bar/Deli/Bakery,10019,885 8 AVENUE,8 AVENUE,ADDRESS,NEW YORK,In Progress,"The Department of Health and Mental Hygiene has sent official written notification to the Owner/Landlord warning them of potential violations and instructing them to correct the situation. If the situation persists 21 days after your initial complaint, please make a new complaint.",2023-09-25T13:49:49.000,04 MANHATTAN,1010437502,MANHATTAN,988438,217617,MOBILE,Unspecified,MANHATTAN,40.763983834022035,-73.98488166913589,"{'latitude': '40.763983834022035', 'longitude': '-73.98488166913589', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEST   52 STREET,WEST   53 STREET,,WEST   52 STREET,WEST   53 STREET,8 AVENUE,,,,,,
58919690,2023-09-25T13:13:28.000,2023-10-04T15:43:43.000,DOT,Department of Transportation,Street Sign - Dangling,School Crossing,Street,11104,48 STREET,48 STREET,INTERSECTION,,Closed,The Department of Transportation has completed the request or corrected the condition.,2023-10-04T15:43:46.000,02 QUEENS,,QUEENS,1007689,212574,PHONE,Unspecified,QUEENS,40.75011201290421,-73.9154047703965,"{'latitude': '40.75011201290421', 'longitude': '-73.9154047703965', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",48 STREET,BARNETT AVENUE,,48 STREET,BARNETT AVENUE,,,,,,,
58922980,2023-09-25T13:13:16.000,2023-09-25T15:01:08.000,DPR,Department of Parks and Recreation,Damaged Tree,Branch Cracked and Will Fall,Street,11370,75-07 21 AVENUE,21 AVENUE,ADDRESS,EAST ELMHURST,Closed,NYC Parks visited the site and inspected the condition. No work is necessary at this time.,2023-09-25T15:01:12.000,01 QUEENS,4009440065,QUEENS,1013471,219953,PHONE,Unspecified,QUEENS,40.7703482446087,-73.89450452019777,"{'latitude': '40.7703482446087', 'longitude': '-73.89450452019777', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",75 STREET,76 STREET,,75 STREET,76 STREET,21 AVENUE,,,,,,
58918062,2023-09-25T13:13:13.000,2023-09-25T14:02:57.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11432,89-09 170 STREET,170 STREET,ADDRESS,JAMAICA,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-25T14:03:00.000,12 QUEENS,4098050047,QUEENS,1042184,197798,PHONE,Unspecified,QUEENS,40.7093969043001,-73.79103415696774,"{'latitude': '40.7093969043001', 'longitude': '-73.79103415696774', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",89 AVENUE,90 AVENUE,,89 AVENUE,90 AVENUE,170 STREET,,,,,,
58924811,2023-09-25T13:13:04.000,2023-09-25T16:34:04.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11421,86-13 91 AVENUE,91 AVENUE,ADDRESS,WOODHAVEN,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-25T16:34:09.000,09 QUEENS,4089680031,QUEENS,1024087,189987,PHONE,Unspecified,QUEENS,40.68805754694449,-73.85635543843172,"{'latitude': '40.68805754694449', 'longitude': '-73.85635543843172', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",86 STREET,87 STREET,,86 STREET,87 STREET,91 AVENUE,,,,,,
58925232,2023-09-25T13:12:59.000,2023-09-27T15:32:18.000,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,11230,1454 OCEAN PARKWAY,OCEAN PARKWAY,ADDRESS,BROOKLYN,Closed,NYC Parks performed the work necessary to correct the condition.,2023-09-27T15:32:21.000,12 BROOKLYN,3065870033,BROOKLYN,993019,162704,MOBILE,Unspecified,BROOKLYN,40.61325695972108,-73.96841611599679,"{'latitude': '40.61325695972108', 'longitude': '-73.96841611599679', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RYDER AVENUE,AVENUE O,,RYDER AVENUE,AVENUE O,OCEAN PARKWAY,,,,,,
58919944,2023-09-25T13:12:54.000,2023-09-25T19:17:13.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11204,1514 WEST    7 STREET,WEST    7 STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-25T19:17:17.000,11 BROOKLYN,3065990012,BROOKLYN,989506,161476,MOBILE,Unspecified,BROOKLYN,40.60988913277488,-73.98107007441934,"{'latitude': '40.60988913277488', 'longitude': '-73.98107007441934', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",AVENUE O,AVENUE P,,AVENUE O,AVENUE P,WEST    7 STREET,,,,,,
58921148,2023-09-25T13:12:45.000,2023-09-25T14:15:35.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10463,3041 KINGSBRIDGE TERRACE,KINGSBRIDGE TERRACE,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-25T14:15:39.000,08 BRONX,2032570139,BRONX,1011591,258760,ONLINE,Unspecified,BRONX,40.8768683865694,-73.90113368047177,"{'latitude': '40.8768683865694', 'longitude': '-73.90113368047177', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ALBANY CRESCENT,PEROT STREET,,ALBANY CRESCENT,PEROT STREET,KINGSBRIDGE TERRACE,,,,,,
58918591,2023-09-25T13:12:38.000,,DOHMH,Department of Health and Mental Hygiene,Mobile Food Vendor,Food Worker Activity,Mobile Food Vendor,11201,30 WASHINGTON STREET,WASHINGTON STREET,ADDRESS,BROOKLYN,In Progress,The Department of Health and Mental Hygiene has received and processed your complaint. All restaurants and mobile food vendors are inspected annually. Restaurant inspection results can be found on WWW.NYC.GOV or a copy of the inspection can be requested from 311.,2023-09-27T07:28:44.000,02 BROOKLYN,3000270040,BROOKLYN,987142,195592,MOBILE,Unspecified,BROOKLYN,40.70353115007899,-73.9895695882966,"{'latitude': '40.70353115007899', 'longitude': '-73.9895695882966', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",PLYMOUTH STREET,WATER STREET,,PLYMOUTH STREET,WATER STREET,WASHINGTON STREET,,,,,,
58921880,2023-09-25T13:12:25.000,,DPR,Department of Parks and Recreation,Dead/Dying Tree,Planted More Than 2 Years Ago,Street,11105,19-02 STEINWAY STREET,STEINWAY STREET,ADDRESS,ASTORIA,In Progress,"NYC Parks reviewed this request and will visit the location to investigate the condition.  Under NYC Parksâ Tree Risk Management Program, all trees under the agency's jurisdiction are assessed for risk, and work is prioritized to address the conditions with the highest risk first.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",2023-09-26T09:27:20.000,01 QUEENS,4008110032,QUEENS,1011998,222731,UNKNOWN,Unspecified,QUEENS,40.77797786791769,-73.89981096108032,"{'latitude': '40.77797786791769', 'longitude': '-73.89981096108032', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",19 AVENUE,20 AVENUE,,19 AVENUE,20 AVENUE,STEINWAY STREET,,,,,,
58918544,2023-09-25T13:12:22.000,2023-09-25T15:12:56.000,NYPD,New York City Police Department,Animal-Abuse,Neglected,Store/Commercial,11206,584 BUSHWICK AVENUE,BUSHWICK AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-25T15:13:00.000,04 BROOKLYN,3031500029,BROOKLYN,1002267,193885,ONLINE,Unspecified,BROOKLYN,40.69882796628015,-73.93502369044948,"{'latitude': '40.69882796628015', 'longitude': '-73.93502369044948', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ARION PLACE,MELROSE STREET,,ARION PLACE,MELROSE STREET,BUSHWICK AVENUE,,,,,,
58920979,2023-09-25T13:12:02.000,2023-10-02T09:46:13.000,DSNY,Department of Sanitation,Sanitation Worker or Vehicle Complaint,Spilled Garbage,Street,10460,EAST  173 STREET,EAST  173 STREET,INTERSECTION,,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-26T10:45:07.000,03 BRONX,,BRONX,1016487,243112,PHONE,Unspecified,BRONX,40.83390281105323,-73.88350478816139,"{'latitude': '40.83390281105323', 'longitude': '-73.88350478816139', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST  173 STREET,WEST FARMS ROAD,,EAST  173 STREET,WEST FARMS ROAD,,,,,,,
58922503,2023-09-25T13:12:00.000,2023-09-29T12:54:00.000,DOT,Department of Transportation,Street Light Condition,Street Light Out,,11385,74-47 62 STREET,62 STREET,INTERSECTION,QUEENS,Closed,"Service Request status for this request is available on the Department of Transportation's website. Please click the ""Learn More"" link below.",2023-09-29T12:54:00.000,05 QUEENS,4035950038,QUEENS,1013908,193864,UNKNOWN,Unspecified,QUEENS,40.6987389689338,-73.89304184279808,"{'latitude': '40.6987389689338', 'longitude': '-73.89304184279808', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",62 STREET,75 AVENUE,,74 AVE,75 AVE,,,,,,,
58920444,2023-09-25T13:11:58.000,2023-09-27T16:40:37.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,RESIDENTIAL BUILDING,10460,922 BRONX PARK SOUTH,BRONX PARK SOUTH,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-27T00:00:00.000,06 BRONX,2031290010,BRONX,1017383,247530,PHONE,Unspecified,BRONX,40.84602560749318,-73.88024508040856,"{'latitude': '40.84602560749318', 'longitude': '-73.88024508040856', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58921558,2023-09-25T13:11:55.000,2023-10-26T11:02:15.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,10457,612 EAST  180 STREET,EAST  180 STREET,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-26T00:00:00.000,06 BRONX,2030690078,BRONX,1014357,248710,PHONE,Unspecified,BRONX,40.8492751931728,-73.89117685365599,"{'latitude': '40.8492751931728', 'longitude': '-73.89117685365599', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58920457,2023-09-25T13:11:55.000,2023-09-27T17:06:34.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,10457,612 EAST  180 STREET,EAST  180 STREET,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-27T00:00:00.000,06 BRONX,2030690078,BRONX,1014357,248710,PHONE,Unspecified,BRONX,40.8492751931728,-73.89117685365599,"{'latitude': '40.8492751931728', 'longitude': '-73.89117685365599', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58918526,2023-09-25T13:11:47.000,,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Building,Street,11226,2711 NEWKIRK AVENUE,NEWKIRK AVENUE,ADDRESS,BROOKLYN,In Progress,,,17 BROOKLYN,3052140023,BROOKLYN,997824,172387,PHONE,Unspecified,BROOKLYN,40.63982869826285,-73.9510901615239,"{'latitude': '40.63982869826285', 'longitude': '-73.9510901615239', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ROGERS AVENUE,EAST   28 STREET,,ROGERS AVENUE,EAST   28 STREET,NEWKIRK AVENUE,,,,,,
58925284,2023-09-25T13:11:45.000,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Commercial Building,11215,361 15 STREET,15 STREET,ADDRESS,BROOKLYN,In Progress,,,06 BROOKLYN,3011020012,BROOKLYN,988754,180787,MOBILE,Unspecified,BROOKLYN,40.66289412667831,-73.98376557577134,"{'latitude': '40.66289412667831', 'longitude': '-73.98376557577134', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",7 AVENUE,8 AVENUE,,7 AVENUE,8 AVENUE,15 STREET,,,,,,
58925119,2023-09-25T13:11:42.000,2023-09-27T20:10:20.000,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,11216,1071 BERGEN STREET,BERGEN STREET,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development was unable to access the rooms where the following  conditions were reported. No violations were issued. The complaint has been closed.,2023-09-27T00:00:00.000,08 BROOKLYN,3012120054,BROOKLYN,997889,185621,PHONE,Unspecified,BROOKLYN,40.676153015709716,-73.95082918676299,"{'latitude': '40.676153015709716', 'longitude': '-73.95082918676299', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58920554,2023-09-25T13:11:42.000,2023-09-27T20:10:20.000,HPD,Department of Housing Preservation and Development,APPLIANCE,REFRIGERATOR,RESIDENTIAL BUILDING,11216,1071 BERGEN STREET,BERGEN STREET,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-27T00:00:00.000,08 BROOKLYN,3012120054,BROOKLYN,997889,185621,PHONE,Unspecified,BROOKLYN,40.676153015709716,-73.95082918676299,"{'latitude': '40.676153015709716', 'longitude': '-73.95082918676299', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58921680,2023-09-25T13:11:42.000,2023-09-27T20:10:20.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,11216,1071 BERGEN STREET,BERGEN STREET,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development was unable to access the rooms where the following  conditions were reported. No violations were issued. The complaint has been closed.,2023-09-27T00:00:00.000,08 BROOKLYN,3012120054,BROOKLYN,997889,185621,PHONE,Unspecified,BROOKLYN,40.676153015709716,-73.95082918676299,"{'latitude': '40.676153015709716', 'longitude': '-73.95082918676299', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58923806,2023-09-25T13:11:42.000,2023-09-27T20:10:20.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,11216,1071 BERGEN STREET,BERGEN STREET,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-27T00:00:00.000,08 BROOKLYN,3012120054,BROOKLYN,997889,185621,PHONE,Unspecified,BROOKLYN,40.676153015709716,-73.95082918676299,"{'latitude': '40.676153015709716', 'longitude': '-73.95082918676299', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58922991,2023-09-25T13:11:36.000,2023-09-30T07:29:39.000,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,11412,113-11 205 STREET,205 STREET,ADDRESS,SAINT ALBANS,Closed,NYC Parks performed the work necessary to correct the condition.,2023-09-30T07:29:44.000,12 QUEENS,4110000247,QUEENS,1053376,195220,MOBILE,Unspecified,QUEENS,40.702240570242,-73.750691682935,"{'latitude': '40.702240570242', 'longitude': '-73.750691682935', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",113 AVENUE,113 ROAD,,113 AVENUE,113 ROAD,205 STREET,,,,,,
58917375,2023-09-25T13:11:14.000,,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Blocking Street,Street,11413,232 STREET,232 STREET,INTERSECTION,,In Progress,"NYC Parks reviewed this request and will visit the location to investigate the condition.  Under NYC Parksâ Tree Risk Management Program, all trees under the agency's jurisdiction are assessed for risk, and work is prioritized to address the conditions with the highest risk first.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",2023-10-05T15:36:25.000,13 QUEENS,,QUEENS,1056127,183547,ONLINE,Unspecified,QUEENS,40.670179079855,-73.74089457016314,"{'latitude': '40.670179079855', 'longitude': '-73.74089457016314', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",232 STREET,FRANCIS LEWIS BOULEVARD,,232 STREET,FRANCIS LEWIS BOULEVARD,,,,,,,
58918436,2023-09-25T13:11:11.000,2023-09-25T18:24:40.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11204,1601 64 STREET,64 STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-25T18:24:43.000,11 BROOKLYN,3055380001,BROOKLYN,985938,166026,MOBILE,Unspecified,BROOKLYN,40.62237933858484,-73.99391938857121,"{'latitude': '40.62237933858484', 'longitude': '-73.99391938857121', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16 AVENUE,17 AVENUE,,16 AVENUE,17 AVENUE,64 STREET,,,,,,
58918912,2023-09-25T13:11:02.000,2023-09-25T14:12:09.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10472,1279 ROSEDALE AVENUE,ROSEDALE AVENUE,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-25T14:12:14.000,09 BRONX,2037830031,BRONX,1020424,242391,ONLINE,Unspecified,BRONX,40.83190862750051,-73.8692815147437,"{'latitude': '40.83190862750051', 'longitude': '-73.8692815147437', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WESTCHESTER AVENUE,EAST  172 STREET,,WESTCHESTER AVENUE,EAST  172 STREET,ROSEDALE AVENUE,,,,,,
58918842,2023-09-25T13:11:00.000,2023-09-25T14:25:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11422,249-21 147 AVENUE,147 AVENUE,ADDRESS,ROSEDALE,Closed,The Department of Environmental Protection investigated this complaint and found there was no sewer back up in the city system at the time of the inspection.,2023-09-25T14:25:00.000,13 QUEENS,4135830038,QUEENS,1056908,178860,PHONE,Unspecified,QUEENS,40.6573079850803,-73.73812971291017,"{'latitude': '40.6573079850803', 'longitude': '-73.73812971291017', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,249 ST,253 ST,,,,,,,
58923455,2023-09-25T13:10:41.000,2023-09-25T13:13:10.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11205,298 CLASSON AVENUE,CLASSON AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-25T13:13:09.000,02 BROOKLYN,3019330121,BROOKLYN,995261,190775,ONLINE,Unspecified,BROOKLYN,40.690303228634036,-73.96029513058312,"{'latitude': '40.690303228634036', 'longitude': '-73.96029513058312', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",DEKALB AVENUE,LAFAYETTE AVENUE,,DEKALB AVENUE,LAFAYETTE AVENUE,CLASSON AVENUE,,,,,,
58923036,2023-09-25T13:10:34.000,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11215,527 CARROLL STREET,CARROLL STREET,ADDRESS,BROOKLYN,In Progress,,,06 BROOKLYN,3004480046,BROOKLYN,988545,185707,MOBILE,Unspecified,BROOKLYN,40.6763985313203,-73.98451577019401,"{'latitude': '40.6763985313203', 'longitude': '-73.98451577019401', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",DENTON PLACE,4 AVENUE,,DENTON PLACE,4 AVENUE,CARROLL STREET,,,,,,
58921803,2023-09-25T13:09:44.000,2023-11-14T00:00:00.000,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10002,108 NORFOLK STREET,NORFOLK STREET,ADDRESS,NEW YORK,Closed,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-11-14T00:00:00.000,03 MANHATTAN,1003530052,MANHATTAN,987838,201211,UNKNOWN,Unspecified,MANHATTAN,40.718953714481046,-73.98705637024142,"{'latitude': '40.718953714481046', 'longitude': '-73.98705637024142', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58916857,2023-09-25T13:09:44.000,2023-09-25T13:09:44.000,DOB,Department of Buildings,Boilers,Boiler - Defective/Inoperative/No Permit,,10032,2170 AMSTERDAM AVENUE,AMSTERDAM AVENUE,ADDRESS,NEW YORK,Closed,The Department of Buildings investigated this complaint and issued an Office of Administrative Trials and Hearings (OATH) summons.,2023-09-25T00:00:00.000,12 MANHATTAN,1021230098,MANHATTAN,1001634,245147,UNKNOWN,Unspecified,MANHATTAN,40.83953002150751,-73.93717394180757,"{'latitude': '40.83953002150751', 'longitude': '-73.93717394180757', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,N/A,,,,,,,,,
58922446,2023-09-25T13:09:36.000,2023-09-25T13:55:59.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11377,37-20 57 STREET,57 STREET,ADDRESS,WOODSIDE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-25T13:56:04.000,02 QUEENS,4012110017,QUEENS,1010452,212516,MOBILE,Unspecified,QUEENS,40.74994506212576,-73.90543287951208,"{'latitude': '40.74994506212576', 'longitude': '-73.90543287951208', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",37 AVENUE,38 AVENUE,,37 AVENUE,38 AVENUE,57 STREET,,,,,,
58922091,2023-09-25T13:09:10.000,2023-09-26T22:55:56.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,11215,392 14 STREET,14 STREET,ADDRESS,BROOKLYN,Closed,The Department of Sanitation found an open service request already exists for the same location.,2023-09-26T22:56:02.000,06 BROOKLYN,3011027505,BROOKLYN,988856,181023,ONLINE,Unspecified,BROOKLYN,40.66354184196986,-73.9833977610777,"{'latitude': '40.66354184196986', 'longitude': '-73.9833977610777', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",7 AVENUE,8 AVENUE,,7 AVENUE,8 AVENUE,14 STREET,,,,,,
58924978,2023-09-25T13:08:45.000,,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,11238,225 EASTERN PARKWAY,EASTERN PARKWAY,ADDRESS,BROOKLYN,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-25T00:00:00.000,08 BROOKLYN,3011817502,BROOKLYN,995061,183852,PHONE,Unspecified,BROOKLYN,40.67130141413583,-73.96102742259096,"{'latitude': '40.67130141413583', 'longitude': '-73.96102742259096', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58920660,2023-09-25T13:08:42.000,2023-09-26T09:16:43.000,DPR,Department of Parks and Recreation,Damaged Tree,Entire Tree Has Fallen Down,Street,11412,112-14 204 STREET,204 STREET,ADDRESS,SAINT ALBANS,Closed,NYC Parks performed the work necessary to correct the condition.,2023-09-26T09:16:48.000,12 QUEENS,4109790029,QUEENS,1052962,195603,PHONE,Unspecified,QUEENS,40.70329503556451,-73.75218089042811,"{'latitude': '40.70329503556451', 'longitude': '-73.75218089042811', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",112 AVENUE,113 AVENUE,,112 AVENUE,113 AVENUE,204 STREET,,,,,,
