unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,taxi_pick_up_location,facility_type,bridge_highway_name,bridge_highway_segment,bridge_highway_direction,due_date,vehicle_type,road_ramp,taxi_company_borough
58922873,2023-09-25T17:33:56.000,2023-10-23T16:23:07.000,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,10031,3600 BROADWAY,BROADWAY,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-23T00:00:00.000,09 MANHATTAN,1020800001,MANHATTAN,998372,241104,ONLINE,Unspecified,MANHATTAN,40.82843897309511,-73.94897137150336,"{'latitude': '40.82843897309511', 'longitude': '-73.94897137150336', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58925239,2023-09-25T17:33:56.000,,DPR,Department of Parks and Recreation,Damaged Tree,Entire Tree Has Fallen Down,Street,10305,538 NAUGHTON AVENUE,NAUGHTON AVENUE,NUGENT AVENUE,OLYMPIA BOULEVARD,NUGENT AVENUE,OLYMPIA BOULEVARD,ADDRESS,STATEN ISLAND,NAUGHTON AVENUE,In Progress,NYC Parks or another agency performed work to make the site safe and passable. Any debris remaining at the site will be removed as soon as possible. This process may be delayed after a storm.,2023-09-25T17:41:29.000,02 STATEN ISLAND,5037120038,STATEN ISLAND,960102,150668,ONLINE,Unspecified,STATEN ISLAND,40.58019201840739,-74.0869323931017,"{'latitude': '40.58019201840739', 'longitude': '-74.0869323931017', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58920654,2023-09-25T17:33:47.000,2023-09-26T14:36:51.000,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,11206,618 BUSHWICK AVENUE,BUSHWICK AVENUE,JEFFERSON STREET,STANWIX STREET,JEFFERSON STREET,STANWIX STREET,ADDRESS,BROOKLYN,BUSHWICK AVENUE,Closed,NYC Parks performed the work necessary to correct the condition.,2023-09-26T14:36:55.000,04 BROOKLYN,3031700026,BROOKLYN,1002579,193659,ONLINE,Unspecified,BROOKLYN,40.69820700842793,-73.93389911255557,"{'latitude': '40.69820700842793', 'longitude': '-73.93389911255557', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58922453,2023-09-25T17:33:27.000,2023-09-25T17:57:23.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10038,18 FLETCHER STREET,FLETCHER STREET,WATER STREET,FRONT STREET,WATER STREET,FRONT STREET,ADDRESS,NEW YORK,FLETCHER STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-25T17:57:27.000,01 MANHATTAN,1000717501,MANHATTAN,982694,196609,MOBILE,Unspecified,MANHATTAN,40.70632291143766,-74.00561217160443,"{'latitude': '40.70632291143766', 'longitude': '-74.00561217160443', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58924287,2023-09-25T17:33:24.000,2023-09-25T17:34:39.000,NYPD,New York City Police Department,Encampment,N/A,Street/Sidewalk,11105,45-10 19 AVENUE,19 AVENUE,45 STREET,46 STREET,45 STREET,46 STREET,ADDRESS,ASTORIA,19 AVENUE,Closed,The Police Department visited the location and has referred the complaint to the Department of Homeless Services (DHS) for further action. DHS will inspect the condition and update your Service Request with more information.,2023-09-25T17:34:42.000,01 QUEENS,4007750023,QUEENS,1012940,222058,MOBILE,Unspecified,QUEENS,40.77612765399595,-73.89641258092247,"{'latitude': '40.77612765399595', 'longitude': '-73.89641258092247', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58920857,2023-09-25T17:33:24.000,2023-10-01T08:49:20.000,DHS,Department of Homeless Services,Encampment,N/A,Street/Sidewalk,11105,45-10 19 AVENUE,19 AVENUE,45 STREET,46 STREET,45 STREET,46 STREET,ADDRESS,ASTORIA,19 AVENUE,Closed,The Department of Homeless Services (DHS) visited the location and is coordinating with their agency partners to address the condition. No further information will be available with 311.,2023-10-01T08:49:23.000,01 QUEENS,4007750023,QUEENS,1012940,222058,MOBILE,Unspecified,QUEENS,40.77612765399595,-73.89641258092247,"{'latitude': '40.77612765399595', 'longitude': '-73.89641258092247', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58923672,2023-09-25T17:33:13.000,2023-09-25T18:12:11.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11207,215 WORTMAN AVENUE,WORTMAN AVENUE,VERMONT STREET,VAN SICLEN AVENUE,VERMONT STREET,VAN SICLEN AVENUE,ADDRESS,BROOKLYN,WORTMAN AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-25T18:12:14.000,05 BROOKLYN,3043710001,BROOKLYN,1016046,178577,ONLINE,Unspecified,BROOKLYN,40.65677222271884,-73.88540352402796,"{'latitude': '40.65677222271884', 'longitude': '-73.88540352402796', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58916716,2023-09-25T17:33:01.000,2023-09-25T18:09:37.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10029,1774 3 AVENUE,3 AVENUE,EAST   98 STREET,EAST   99 STREET,EAST   98 STREET,EAST   99 STREET,ADDRESS,NEW YORK,3 AVENUE,Closed,This complaint does not fall under the Police Department's jurisdiction.,2023-09-25T18:09:43.000,11 MANHATTAN,1016260021,MANHATTAN,998561,225854,MOBILE,Unspecified,MANHATTAN,40.78658164141672,-73.9483209460713,"{'latitude': '40.78658164141672', 'longitude': '-73.9483209460713', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58925342,2023-09-25T17:32:52.000,,DOHMH,Department of Health and Mental Hygiene,Mobile Food Vendor,Food Worker Activity,Mobile Food Vendor,11201,WASHINGTON STREET,WASHINGTON STREET,WASHINGTON STREET,YORK STREET,WASHINGTON STREET,YORK STREET,INTERSECTION,,,In Progress,The Department of Health and Mental Hygiene has received and processed your complaint. All restaurants and mobile food vendors are inspected annually. Restaurant inspection results can be found on WWW.NYC.GOV or a copy of the inspection can be requested from 311.,2023-09-27T07:28:48.000,02 BROOKLYN,,BROOKLYN,987112,194899,MOBILE,Unspecified,BROOKLYN,40.701629037412125,-73.98967808210146,"{'latitude': '40.701629037412125', 'longitude': '-73.98967808210146', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58922147,2023-09-25T17:32:50.000,2023-09-26T14:27:21.000,DSNY,Department of Sanitation,Residential Disposal Complaint,Mattress or Box Spring Uncovered,Sidewalk,11211,900 GRAND STREET,GRAND STREET,WATERBURY STREET,CATHERINE STREET,WATERBURY STREET,CATHERINE STREET,ADDRESS,BROOKLYN,GRAND STREET,Closed,The Department of Sanitation investigated this complaint and found no violation at the location.,2023-09-26T14:27:25.000,01 BROOKLYN,3030190001,BROOKLYN,1001386,198883,PHONE,Unspecified,BROOKLYN,40.71254804469325,-73.93818819911876,"{'latitude': '40.71254804469325', 'longitude': '-73.93818819911876', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58923494,2023-09-25T17:32:39.000,2023-09-25T18:06:56.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11377,58-17 39 AVENUE,39 AVENUE,LIRR MAIN LINE,59 STREET,LIRR MAIN LINE,59 STREET,ADDRESS,WOODSIDE,39 AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-25T18:06:59.000,02 QUEENS,4012130003,QUEENS,1010588,211733,ONLINE,Unspecified,QUEENS,40.7477955215771,-73.90494510116254,"{'latitude': '40.7477955215771', 'longitude': '-73.90494510116254', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58919491,2023-09-25T17:32:37.000,2023-09-25T19:28:47.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11411,118-02 230 STREET,230 STREET,118 AVENUE,119 AVENUE,118 AVENUE,119 AVENUE,ADDRESS,CAMBRIA HEIGHTS,230 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-25T19:28:50.000,13 QUEENS,4127660069,QUEENS,1058472,191013,PHONE,Unspecified,QUEENS,40.6906521106712,-73.7323590298918,"{'latitude': '40.6906521106712', 'longitude': '-73.7323590298918', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58916851,2023-09-25T17:32:00.000,2023-09-25T19:35:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,,10458,,,,,KINGSBRIDGE ROAD EAST,EAST 194 STREET,INTERSECTION,BRONX,,Assigned,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-25T19:35:00.000,07 BRONX,,BRONX,1013716,254578,UNKNOWN,Unspecified,BRONX,40.86538324675869,-73.89346798066678,"{'latitude': '40.86538324675869', 'longitude': '-73.89346798066678', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,N/A,,,,,,,
58921564,2023-09-25T17:31:43.000,,HPD,Department of Housing Preservation and Development,GENERAL,BELL/BUZZER/INTERCOM,RESIDENTIAL BUILDING,10027,408 WEST  130 STREET,WEST  130 STREET,,,,,ADDRESS,NEW YORK,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-25T00:00:00.000,09 MANHATTAN,1019690050,MANHATTAN,997677,236004,ONLINE,Unspecified,MANHATTAN,40.81444200034695,-73.95149289826864,"{'latitude': '40.81444200034695', 'longitude': '-73.95149289826864', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58917969,2023-09-25T17:31:31.000,2023-09-25T20:24:14.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11209,228 72 STREET,72 STREET,RIDGE BOULEVARD,3 AVENUE,RIDGE BOULEVARD,3 AVENUE,ADDRESS,BROOKLYN,72 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-25T20:24:27.000,10 BROOKLYN,3059070023,BROOKLYN,976285,170233,MOBILE,Unspecified,BROOKLYN,40.63392324765919,-74.02869694833085,"{'latitude': '40.63392324765919', 'longitude': '-74.02869694833085', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58918145,2023-09-25T17:30:59.000,2023-10-10T20:22:15.000,HPD,Department of Housing Preservation and Development,ELECTRIC,LIGHTING,RESIDENTIAL BUILDING,10454,492 EAST  138 STREET,EAST  138 STREET,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-10T00:00:00.000,01 BRONX,2022650002,BRONX,1006449,233589,ONLINE,Unspecified,BRONX,40.80779581173165,-73.91981070062985,"{'latitude': '40.80779581173165', 'longitude': '-73.91981070062985', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58924915,2023-09-25T17:30:59.000,2023-10-10T20:22:15.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW FRAME,RESIDENTIAL BUILDING,10454,492 EAST  138 STREET,EAST  138 STREET,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-10T00:00:00.000,01 BRONX,2022650002,BRONX,1006449,233589,ONLINE,Unspecified,BRONX,40.80779581173165,-73.91981070062985,"{'latitude': '40.80779581173165', 'longitude': '-73.91981070062985', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58922821,2023-09-25T17:30:59.000,2023-10-10T20:22:15.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10454,492 EAST  138 STREET,EAST  138 STREET,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-10T00:00:00.000,01 BRONX,2022650002,BRONX,1006449,233589,ONLINE,Unspecified,BRONX,40.80779581173165,-73.91981070062985,"{'latitude': '40.80779581173165', 'longitude': '-73.91981070062985', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58920309,2023-09-25T17:30:59.000,2023-10-10T20:22:15.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW PANE,RESIDENTIAL BUILDING,10454,492 EAST  138 STREET,EAST  138 STREET,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-10T00:00:00.000,01 BRONX,2022650002,BRONX,1006449,233589,ONLINE,Unspecified,BRONX,40.80779581173165,-73.91981070062985,"{'latitude': '40.80779581173165', 'longitude': '-73.91981070062985', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58918131,2023-09-25T17:30:59.000,2023-10-10T20:22:16.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,10454,492 EAST  138 STREET,EAST  138 STREET,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-10T00:00:00.000,01 BRONX,2022650002,BRONX,1006449,233589,ONLINE,Unspecified,BRONX,40.80779581173165,-73.91981070062985,"{'latitude': '40.80779581173165', 'longitude': '-73.91981070062985', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58920419,2023-09-25T17:30:59.000,2023-10-10T20:22:16.000,HPD,Department of Housing Preservation and Development,PLUMBING,BATHTUB/SHOWER,RESIDENTIAL BUILDING,10454,492 EAST  138 STREET,EAST  138 STREET,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-10T00:00:00.000,01 BRONX,2022650002,BRONX,1006449,233589,ONLINE,Unspecified,BRONX,40.80779581173165,-73.91981070062985,"{'latitude': '40.80779581173165', 'longitude': '-73.91981070062985', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58924955,2023-09-25T17:30:48.000,2023-10-03T19:04:04.000,HPD,Department of Housing Preservation and Development,GENERAL,CABINET,RESIDENTIAL BUILDING,11375,110-20 73 ROAD,73 ROAD,,,,,ADDRESS,FOREST HILLS,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-03T00:00:00.000,06 QUEENS,4032930074,QUEENS,1028786,200952,ONLINE,Unspecified,QUEENS,40.718131449482414,-73.8393392686281,"{'latitude': '40.718131449482414', 'longitude': '-73.8393392686281', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58922464,2023-09-25T17:30:26.000,2023-09-25T22:03:10.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11378,60-41 59 ROAD,59 ROAD,60 STREET,60 LANE,60 STREET,60 LANE,ADDRESS,MASPETH,59 ROAD,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-25T22:03:15.000,05 QUEENS,4027280074,QUEENS,1010585,200979,PHONE,Unspecified,QUEENS,40.71827846110514,-73.90499802069023,"{'latitude': '40.71827846110514', 'longitude': '-73.90499802069023', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58918536,2023-09-25T17:30:26.000,2023-09-25T17:30:26.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11221,146 GROVE STREET,GROVE STREET,EVERGREEN AVENUE,CENTRAL AVENUE,EVERGREEN AVENUE,CENTRAL AVENUE,ADDRESS,BROOKLYN,GROVE STREET,Closed,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,2023-09-25T17:30:26.000,04 BROOKLYN,3033230032,BROOKLYN,1006485,192187,PHONE,Unspecified,BROOKLYN,40.69415775997991,-73.91981755489027,"{'latitude': '40.69415775997991', 'longitude': '-73.91981755489027', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58924823,2023-09-25T17:30:19.000,2023-09-25T21:42:58.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10455,869 EAST  147 STREET,EAST  147 STREET,TIMPSON PLACE,AUSTIN PLACE,TIMPSON PLACE,AUSTIN PLACE,ADDRESS,BRONX,EAST  147 STREET,Closed,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,2023-09-25T21:43:03.000,01 BRONX,2026007501,BRONX,1010639,234547,ONLINE,Unspecified,BRONX,40.81041373338716,-73.90467143662154,"{'latitude': '40.81041373338716', 'longitude': '-73.90467143662154', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58917629,2023-09-25T17:30:12.000,2023-09-26T06:38:36.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Yard,11377,47-55 59 STREET,59 STREET,47 AVENUE,48 AVENUE,47 AVENUE,48 AVENUE,ADDRESS,WOODSIDE,59 STREET,Closed,The Department of Sanitation investigated and found this complaint to be out of jurisdiction. The Department of Sanitation reviewed this and found it not to be meeting the criteria for a complaint or service request.,2023-09-26T06:38:36.000,02 QUEENS,4023200065,QUEENS,1010182,208687,ONLINE,Unspecified,QUEENS,40.73943621723736,-73.90642211401249,"{'latitude': '40.73943621723736', 'longitude': '-73.90642211401249', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58919985,2023-09-25T17:30:07.000,2023-09-25T18:05:31.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11377,60-01 39 AVENUE,39 AVENUE,60 STREET,61 STREET,60 STREET,61 STREET,ADDRESS,WOODSIDE,39 AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-25T18:05:34.000,02 QUEENS,4012150010,QUEENS,1011005,211590,ONLINE,Unspecified,QUEENS,40.74740177092728,-73.90344070153355,"{'latitude': '40.74740177092728', 'longitude': '-73.90344070153355', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58922311,2023-09-25T17:29:54.000,2023-09-25T18:22:41.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11238,545 PROSPECT PLACE,PROSPECT PLACE,CLASSON AVENUE,FRANKLIN AVENUE SHUTTLE LINE,CLASSON AVENUE,FRANKLIN AVENUE SHUTTLE LINE,ADDRESS,BROOKLYN,PROSPECT PLACE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-25T18:22:44.000,08 BROOKLYN,3011560080,BROOKLYN,995761,185382,ONLINE,Unspecified,BROOKLYN,40.6755000375337,-73.95850137979879,"{'latitude': '40.6755000375337', 'longitude': '-73.95850137979879', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58923577,2023-09-25T17:29:44.000,2023-09-25T17:54:23.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11235,26 BRIGHTON   11 STREET,BRIGHTON   11 STREET,CASS PLACE,OCEAN VIEW AVENUE,CASS PLACE,OCEAN VIEW AVENUE,ADDRESS,BROOKLYN,BRIGHTON   11 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-25T17:54:27.000,13 BROOKLYN,3087070375,BROOKLYN,996343,151213,PHONE,Unspecified,BROOKLYN,40.58171257651474,-73.95646441795729,"{'latitude': '40.58171257651474', 'longitude': '-73.95646441795729', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58917762,2023-09-25T17:29:44.000,2023-09-25T19:17:36.000,DPR,Department of Parks and Recreation,Damaged Tree,Entire Tree Has Fallen Down,Street,10024,139 WEST   79 STREET,WEST   79 STREET,COLUMBUS AVENUE,AMSTERDAM AVENUE,COLUMBUS AVENUE,AMSTERDAM AVENUE,ADDRESS,NEW YORK,WEST   79 STREET,Closed,NYC Parks performed the work necessary to correct the condition.,2023-09-25T19:17:40.000,07 MANHATTAN,1012100017,MANHATTAN,990709,224350,MOBILE,Unspecified,MANHATTAN,40.78246278883827,-73.97667707737689,"{'latitude': '40.78246278883827', 'longitude': '-73.97667707737689', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58918668,2023-09-25T17:29:29.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Other,10472,1171 MORRISON AVENUE,MORRISON AVENUE,WATSON AVENUE,HARROD PLACE,WATSON AVENUE,HARROD PLACE,ADDRESS,BRONX,MORRISON AVENUE,Closed,The individual was found and outreach assistance was offered.,2023-09-25T18:45:19.000,09 BRONX,2037440014,BRONX,1019033,241125,PHONE,Unspecified,BRONX,40.82843941166401,-73.87431459387389,"{'latitude': '40.82843941166401', 'longitude': '-73.87431459387389', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58918978,2023-09-25T17:29:25.000,2023-09-25T20:56:38.000,NYPD,New York City Police Department,Noise - Residential,Loud Television,Residential Building/House,10310,690 CASTLETON AVENUE,CASTLETON AVENUE,HOYT AVENUE,BARD AVENUE,HOYT AVENUE,BARD AVENUE,ADDRESS,STATEN ISLAND,CASTLETON AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-25T20:56:42.000,01 STATEN ISLAND,5001340053,STATEN ISLAND,954869,170529,ONLINE,Unspecified,STATEN ISLAND,40.63469055807511,-74.10585749198123,"{'latitude': '40.63469055807511', 'longitude': '-74.10585749198123', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58917454,2023-09-25T17:29:15.000,2023-09-26T06:27:07.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11420,117-52 133 STREET,133 STREET,117 ROAD,120 AVENUE,117 ROAD,120 AVENUE,ADDRESS,SOUTH OZONE PARK,133 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-26T06:27:14.000,10 QUEENS,4116950088,QUEENS,1038149,185421,PHONE,Unspecified,QUEENS,40.675450482860946,-73.80568723664724,"{'latitude': '40.675450482860946', 'longitude': '-73.80568723664724', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58924093,2023-09-25T17:28:45.000,2023-09-26T11:05:22.000,DOHMH,Department of Health and Mental Hygiene,Asbestos,N/A,3+ Family Apartment Building,10032,568 WEST  171 STREET,WEST  171 STREET,AUDUBON AVENUE,ST NICHOLAS AVENUE,AUDUBON AVENUE,ST NICHOLAS AVENUE,ADDRESS,NEW YORK,WEST  171 STREET,Closed,You were mailed a notice of complaint inactivation because the NYC Health Department tried and could not contact you to schedule a visit.,2023-09-26T11:05:22.000,12 MANHATTAN,1021270008,MANHATTAN,1001495,246257,PHONE,Unspecified,MANHATTAN,40.842576919551654,-73.93767343561869,"{'latitude': '40.842576919551654', 'longitude': '-73.93767343561869', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58919667,2023-09-25T17:28:44.000,2023-10-03T10:22:14.000,DOT,Department of Transportation,Sidewalk Condition,Sidewalk Violation,Sidewalk,11378,52-32 71 STREET,71 STREET,OLD LANE,53 AVENUE,OLD LANE,53 AVENUE,ADDRESS,MASPETH,71 STREET,Closed,A sidewalk dismissal inspection (work done by owner) has been scheduled. Department of Transportation is in direct contact with the responsible party.,2023-10-03T10:22:20.000,05 QUEENS,4024810057,QUEENS,1013882,206128,PHONE,Unspecified,QUEENS,40.732400776262246,-73.89308162459591,"{'latitude': '40.732400776262246', 'longitude': '-73.89308162459591', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58925409,2023-09-25T17:28:41.000,2023-09-25T17:54:19.000,NYPD,New York City Police Department,Encampment,N/A,Residential Building/House,10016,425 PARK AVENUE SOUTH,PARK AVENUE SOUTH,EAST   29 STREET,EAST   30 STREET,EAST   29 STREET,EAST   30 STREET,ADDRESS,NEW YORK,PARK AVENUE SOUTH,Closed,The Police Department visited the location and has referred the complaint to the Department of Homeless Services (DHS) for further action. DHS will inspect the condition and update your Service Request with more information.,2023-09-25T17:54:24.000,05 MANHATTAN,1008850001,MANHATTAN,988818,210366,PHONE,Unspecified,MANHATTAN,40.744081492435235,-73.98351482688908,"{'latitude': '40.744081492435235', 'longitude': '-73.98351482688908', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58920847,2023-09-25T17:28:41.000,2023-10-01T08:48:53.000,DHS,Department of Homeless Services,Encampment,N/A,Residential Building/House,10016,425 PARK AVENUE SOUTH,PARK AVENUE SOUTH,EAST   29 STREET,EAST   30 STREET,EAST   29 STREET,EAST   30 STREET,ADDRESS,NEW YORK,PARK AVENUE SOUTH,Closed,"The Department of Homeless Services (DHS) visited the location but could not find the condition you reported. If it still exists, please submit a new Service Request.",2023-10-01T08:48:57.000,05 MANHATTAN,1008850001,MANHATTAN,988818,210366,PHONE,Unspecified,MANHATTAN,40.744081492435235,-73.98351482688908,"{'latitude': '40.744081492435235', 'longitude': '-73.98351482688908', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58925454,2023-09-25T17:28:38.000,2023-09-26T09:52:51.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,11372,94-15 NORTHERN BOULEVARD,NORTHERN BOULEVARD,JUNCTION BOULEVARD,95 STREET,JUNCTION BOULEVARD,95 STREET,ADDRESS,JACKSON HEIGHTS,NORTHERN BOULEVARD,Closed,The Department of Sanitation investigated this complaint and found no violation at the location.,2023-09-26T09:52:54.000,03 QUEENS,4014240033,QUEENS,1019285,215033,ONLINE,Unspecified,QUEENS,40.756822996393886,-73.87354012374385,"{'latitude': '40.756822996393886', 'longitude': '-73.87354012374385', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58921027,2023-09-25T17:28:37.000,2023-10-26T00:00:52.000,DCWP,Department of Consumer and Worker Protection,Consumer Complaint,Home Improvement Contractor,Business,10314,3115 VICTORY BOULEVARD,VICTORY BOULEVARD,RICHMOND AVENUE,JONES STREET,RICHMOND AVENUE,JONES STREET,ADDRESS,STATEN ISLAND,VICTORY BOULEVARD,Closed,The Department of Consumer and Worker Protection (DCWP) closed your complaint. It was closed because you didn't submit a completed complaint form or requested documents within 30 days of DCWP's request.,2023-10-26T00:00:55.000,02 STATEN ISLAND,5021600007,STATEN ISLAND,938770,160482,ONLINE,Unspecified,STATEN ISLAND,40.60704565587213,-74.16379315864009,"{'latitude': '40.60704565587213', 'longitude': '-74.16379315864009', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
