unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,taxi_pick_up_location,bridge_highway_name,bridge_highway_segment,bridge_highway_direction,road_ramp,due_date
58798359,2023-09-12T18:33:01.000,,DOHMH,Department of Health and Mental Hygiene,Day Care,Day Care Facility,Private School,11212,58 BELMONT AVENUE,BELMONT AVENUE,OSBORN STREET,WATKINS STREET,OSBORN STREET,WATKINS STREET,ADDRESS,BROOKLYN,BELMONT AVENUE,In Progress,,,16 BROOKLYN,3035260215,BROOKLYN,1009721,182930,ONLINE,Unspecified,BROOKLYN,40.6687406912358,-73.90818309522705,"{'latitude': '40.6687406912358', 'longitude': '-73.90818309522705', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58793326,2023-09-12T18:33:01.000,2023-09-12T18:57:54.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11229,1775 EAST   18 STREET,EAST   18 STREET,QUENTIN ROAD,AVENUE R,QUENTIN ROAD,AVENUE R,ADDRESS,BROOKLYN,EAST   18 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-12T18:58:02.000,15 BROOKLYN,3068010056,BROOKLYN,996741,160401,ONLINE,Unspecified,BROOKLYN,40.60693123331097,-73.95501460563418,"{'latitude': '40.60693123331097', 'longitude': '-73.95501460563418', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58793025,2023-09-12T18:33:00.000,2023-09-12T18:34:19.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11220,163 SENATOR STREET,SENATOR STREET,COLONIAL ROAD,RIDGE BOULEVARD,COLONIAL ROAD,RIDGE BOULEVARD,ADDRESS,BROOKLYN,SENATOR STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-12T18:34:22.000,10 BROOKLYN,3058480059,BROOKLYN,976185,171895,ONLINE,Unspecified,BROOKLYN,40.63848499307875,-74.02905922285514,"{'latitude': '40.63848499307875', 'longitude': '-74.02905922285514', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58798509,2023-09-12T18:32:46.000,2023-09-13T13:43:06.000,DSNY,Department of Sanitation,Illegal Posting,Poster or Sign,Sidewalk,11207,446 NEW LOTS AVENUE,NEW LOTS AVENUE,VERMONT STREET,WYONA STREET,VERMONT STREET,WYONA STREET,ADDRESS,BROOKLYN,NEW LOTS AVENUE,Closed,The Department of Sanitation has removed illegal postings from the location. The Department will issue a Notice of Violation to the responsible party once it is identified.,2023-09-13T13:43:10.000,05 BROOKLYN,3043010005,BROOKLYN,1014446,180727,ONLINE,Unspecified,BROOKLYN,40.66267909549433,-73.89116047578155,"{'latitude': '40.66267909549433', 'longitude': '-73.89116047578155', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58800040,2023-09-12T18:32:31.000,2023-09-13T11:36:45.000,DCWP,Department of Consumer and Worker Protection,Consumer Complaint,Used Car Dealer,Business,11205,111 FRANKLIN AVENUE,FRANKLIN AVENUE,PARK AVENUE,MYRTLE AVENUE,PARK AVENUE,MYRTLE AVENUE,ADDRESS,BROOKLYN,FRANKLIN AVENUE,Closed,"The Department of Consumer and Worker Protection (DCWP) closed your NYC311 Service Request.   DCWP couldn't take action on your complaint because it didn't include important details, such as your contact information or the business's name or location.  If you would like to pursue this complaint, you can file a new NYC311 Service Request. Please provide more information about the complaint so DCWP can help you.",2023-09-13T11:36:50.000,03 BROOKLYN,3018990014,BROOKLYN,995835,192693,ONLINE,Unspecified,BROOKLYN,40.69556696185004,-73.95822202986886,"{'latitude': '40.69556696185004', 'longitude': '-73.95822202986886', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58797625,2023-09-12T18:32:21.000,2023-09-13T01:25:26.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10473,2025 SEWARD AVENUE,SEWARD AVENUE,PUGSLEY AVENUE,OLMSTEAD AVENUE,PUGSLEY AVENUE,OLMSTEAD AVENUE,ADDRESS,BRONX,SEWARD AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T01:25:32.000,09 BRONX,2036070002,BRONX,1024755,238220,ONLINE,Unspecified,BRONX,40.82044163511422,-73.85365620697301,"{'latitude': '40.82044163511422', 'longitude': '-73.85365620697301', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58790064,2023-09-12T18:32:00.000,2023-09-12T22:00:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,10314,120 LEVIT AVENUE,LEVIT AVENUE,DEVENS ST,JAFFE ST,,,ADDRESS,STATEN ISLAND,,Closed,The Department of Environmental Protection investigated this complaint and found there was no sewer back up in the city system at the time of the inspection.,2023-09-12T22:00:00.000,01 STATEN ISLAND,5014840045,STATEN ISLAND,943215,165317,PHONE,Unspecified,STATEN ISLAND,40.62033841248572,-74.14781420544061,"{'latitude': '40.62033841248572', 'longitude': '-74.14781420544061', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58794341,2023-09-12T18:32:00.000,2023-09-12T19:00:00.000,DEP,Department of Environmental Protection,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",,11215,,,,,6 AVENUE,11 STREET,INTERSECTION,BROOKLYN,,Closed,The Department of Environmental Protection will keep the location under observation for idling commercial vehicles.Â Summonses will be issued when warranted.,2023-09-12T19:00:00.000,06 BROOKLYN,,BROOKLYN,988427,182222,ONLINE,Unspecified,BROOKLYN,40.66683304362069,-73.98494334049383,"{'latitude': '40.66683304362069', 'longitude': '-73.98494334049383', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,
58790051,2023-09-12T18:32:00.000,2023-09-13T08:20:00.000,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,10306,,,,,HETT AVENUE,NAVESINK PLACE,INTERSECTION,STATEN ISLAND,,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023-09-13T08:20:00.000,03 STATEN ISLAND,,STATEN ISLAND,954633,143202,PHONE,Unspecified,STATEN ISLAND,40.55968273457773,-74.10658797891037,"{'latitude': '40.55968273457773', 'longitude': '-74.10658797891037', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58796574,2023-09-12T18:32:00.000,2023-09-12T18:41:21.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,11432,82-68 164 STREET,164 STREET,82 ROAD,GRAND CENTRAL PARKWAY,82 ROAD,GRAND CENTRAL PARKWAY,ADDRESS,JAMAICA,164 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-12T18:41:27.000,08 QUEENS,4068580001,QUEENS,1038740,200651,ONLINE,Unspecified,QUEENS,40.71724956934783,-73.80343340538089,"{'latitude': '40.71724956934783', 'longitude': '-73.80343340538089', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58792985,2023-09-12T18:32:00.000,2023-09-13T09:12:00.000,DEP,Department of Environmental Protection,Water Conservation,"Wasting Faucets,Sinks,Flushometer,Urinal,Etc. - Private Residence (CWR)",,10303,80 ADRIENNE LANE,ADRIENNE LANE,BENJAMIN DR,DEAD END,,,ADDRESS,STATEN ISLAND,,Closed,The Department of Environmental Protection investigated this complaint. No violation was found or issued.,2023-09-13T09:12:00.000,01 STATEN ISLAND,5017020001,STATEN ISLAND,940381,166197,PHONE,Unspecified,STATEN ISLAND,40.622740245646824,-74.1580283943259,"{'latitude': '40.622740245646824', 'longitude': '-74.1580283943259', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58794671,2023-09-12T18:32:00.000,2023-10-20T10:50:00.000,DOT,Department of Transportation,Traffic Signal Condition,Pedestrian Signal,,11218,,,,,OCEAN PARKWAY,PROSPECT PARK CIRCLE,INTERSECTION,BROOKLYN,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-10-20T10:50:00.000,07 BROOKLYN,,BROOKLYN,991843,176404,UNKNOWN,Unspecified,BROOKLYN,40.650861643122326,-73.97263637810366,"{'latitude': '40.650861643122326', 'longitude': '-73.97263637810366', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,
58792483,2023-09-12T18:31:53.000,2023-09-13T04:21:17.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11385,78-20 74 STREET,74 STREET,78 AVENUE,MYRTLE AVENUE,78 AVENUE,MYRTLE AVENUE,ADDRESS,RIDGEWOOD,74 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-13T04:21:20.000,05 QUEENS,4038230059,QUEENS,1018899,195723,ONLINE,Unspecified,QUEENS,40.70382334912793,-73.87503283508337,"{'latitude': '40.70382334912793', 'longitude': '-73.87503283508337', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58790808,2023-09-12T18:31:50.000,2023-09-12T18:48:46.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,11432,82-68 164 STREET,164 STREET,82 ROAD,GRAND CENTRAL PARKWAY,82 ROAD,GRAND CENTRAL PARKWAY,ADDRESS,JAMAICA,164 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-12T18:48:52.000,08 QUEENS,4068580001,QUEENS,1038740,200651,ONLINE,Unspecified,QUEENS,40.71724956934783,-73.80343340538089,"{'latitude': '40.71724956934783', 'longitude': '-73.80343340538089', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58788815,2023-09-12T18:31:43.000,2023-09-12T20:10:04.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11205,298 CLASSON AVENUE,CLASSON AVENUE,DEKALB AVENUE,LAFAYETTE AVENUE,DEKALB AVENUE,LAFAYETTE AVENUE,ADDRESS,BROOKLYN,CLASSON AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-12T20:10:08.000,02 BROOKLYN,3019330121,BROOKLYN,995261,190775,ONLINE,Unspecified,BROOKLYN,40.690303228634036,-73.96029513058312,"{'latitude': '40.690303228634036', 'longitude': '-73.96029513058312', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58789250,2023-09-12T18:31:07.000,2023-09-22T17:01:03.000,HPD,Department of Housing Preservation and Development,GENERAL,MAILBOX,RESIDENTIAL BUILDING,10456,1374 BOSTON ROAD,BOSTON ROAD,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-22T00:00:00.000,03 BRONX,2029620009,BRONX,1012378,242585,PHONE,Unspecified,BRONX,40.83247039150294,-73.8983557234925,"{'latitude': '40.83247039150294', 'longitude': '-73.8983557234925', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58796387,2023-09-12T18:30:56.000,2023-09-13T20:58:18.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,10457,2277 BATHGATE AVENUE,BATHGATE AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-13T00:00:00.000,06 BRONX,2030500070,BRONX,1014094,250534,PHONE,Unspecified,BRONX,40.85428242100317,-73.89211935883289,"{'latitude': '40.85428242100317', 'longitude': '-73.89211935883289', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58789271,2023-09-12T18:30:56.000,2023-09-13T20:58:18.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,10457,2277 BATHGATE AVENUE,BATHGATE AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-13T00:00:00.000,06 BRONX,2030500070,BRONX,1014094,250534,PHONE,Unspecified,BRONX,40.85428242100317,-73.89211935883289,"{'latitude': '40.85428242100317', 'longitude': '-73.89211935883289', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58790622,2023-09-12T18:30:54.000,2023-09-16T02:03:25.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10031,3501 BROADWAY,BROADWAY,,,,,ADDRESS,NEW YORK,,Closed,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,2023-09-16T00:00:00.000,09 MANHATTAN,1020900029,MANHATTAN,997718,239936,ONLINE,Unspecified,MANHATTAN,40.82523416798685,-73.95133688818218,"{'latitude': '40.82523416798685', 'longitude': '-73.95133688818218', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58793455,2023-09-12T18:30:40.000,,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,10455,496 TINTON AVENUE,TINTON AVENUE,,,,,ADDRESS,BRONX,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-12T00:00:00.000,01 BRONX,2025820022,BRONX,1010060,234915,ONLINE,Unspecified,BRONX,40.811425501045704,-73.90676162025781,"{'latitude': '40.811425501045704', 'longitude': '-73.90676162025781', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58798814,2023-09-12T18:30:31.000,2023-09-12T20:07:44.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,10034,4055 10 AVENUE,10 AVENUE,WEST  216 STREET,WEST  218 STREET,WEST  216 STREET,WEST  218 STREET,ADDRESS,NEW YORK,10 AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-12T20:07:48.000,12 MANHATTAN,1022130001,MANHATTAN,1007880,256395,ONLINE,Unspecified,MANHATTAN,40.87038790734767,-73.91456116001805,"{'latitude': '40.87038790734767', 'longitude': '-73.91456116001805', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58798266,2023-09-12T18:30:27.000,2023-09-13T08:46:11.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11355,143-03 POPLAR AVENUE,POPLAR AVENUE,BOWNE STREET,PARSONS BOULEVARD,BOWNE STREET,PARSONS BOULEVARD,ADDRESS,FLUSHING,POPLAR AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-13T08:46:15.000,07 QUEENS,4052280058,QUEENS,1036206,212204,PHONE,Unspecified,QUEENS,40.74897488617714,-73.81248528523523,"{'latitude': '40.74897488617714', 'longitude': '-73.81248528523523', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58796985,2023-09-12T18:30:27.000,2023-09-13T14:11:14.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Sidewalk,11203,711 RUTLAND ROAD,RUTLAND ROAD,TROY AVENUE,EAST   45 STREET,TROY AVENUE,EAST   45 STREET,ADDRESS,BROOKLYN,RUTLAND ROAD,Closed,The Department of Sanitation cleaned the location.,2023-09-13T12:38:44.000,09 BROOKLYN,3048080031,BROOKLYN,1001738,179830,ONLINE,Unspecified,BROOKLYN,40.660251248658064,-73.93696794277886,"{'latitude': '40.660251248658064', 'longitude': '-73.93696794277886', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58796241,2023-09-12T18:30:19.000,2023-09-12T19:28:58.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11435,90-21 139 STREET,139 STREET,90 AVENUE,91 AVENUE,90 AVENUE,91 AVENUE,ADDRESS,JAMAICA,139 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-12T19:29:04.000,12 QUEENS,4099790035,QUEENS,1036287,194767,ONLINE,Unspecified,QUEENS,40.701114189059304,-73.81232777662555,"{'latitude': '40.701114189059304', 'longitude': '-73.81232777662555', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58795252,2023-09-12T18:29:51.000,,DOHMH,Department of Health and Mental Hygiene,Indoor Sewage,Sewage Leak,Commercial Building,11237,268 KNICKER BOCKER AVENUE,KNICKER BOCKER AVENUE,WILLOUGHBY AVENUE,SUYDAM STREET,WILLOUGHBY AVENUE,SUYDAM STREET,ADDRESS,BROOKLYN,KNICKERBOCKER AVENUE,In Progress,,,04 BROOKLYN,3032090027,BROOKLYN,1005189,195149,PHONE,Unspecified,BROOKLYN,40.70229091788382,-73.9244818969321,"{'latitude': '40.70229091788382', 'longitude': '-73.9244818969321', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58796682,2023-09-12T18:29:39.000,2023-09-20T12:32:55.000,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,11215,408 16 STREET,16 STREET,8 AVENUE,PROSPECT PARK WEST,8 AVENUE,PROSPECT PARK WEST,ADDRESS,BROOKLYN,16 STREET,Closed,"NYC Parks created a work order for the tree condition.  Please note that addressing this work can take up to a year or more depending on the higher priority work identified during this period and resources available to address this work.    NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   Alternatively, you may choose complete the work yourself by hiring an independent contractor. The contractor must complete a Tree Work Permit application on the NYC Parks website at nyc.gov/parks/trees.",2023-09-20T12:33:00.000,07 BROOKLYN,3011090127,BROOKLYN,989410,180056,MOBILE,Unspecified,BROOKLYN,40.660887335167565,-73.9814016187662,"{'latitude': '40.660887335167565', 'longitude': '-73.9814016187662', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58798447,2023-09-12T18:29:29.000,2023-09-13T11:51:18.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,10128,1343 LEXINGTON AVENUE,LEXINGTON AVENUE,EAST   89 STREET,EAST   90 STREET,EAST   89 STREET,EAST   90 STREET,ADDRESS,NEW YORK,LEXINGTON AVENUE,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-13T11:51:23.000,08 MANHATTAN,1015180024,MANHATTAN,996974,224032,MOBILE,Unspecified,MANHATTAN,40.78158316449577,-73.95405527833958,"{'latitude': '40.78158316449577', 'longitude': '-73.95405527833958', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58793774,2023-09-12T18:29:14.000,2023-09-13T07:39:34.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11429,215-01 99 AVENUE,99 AVENUE,215 STREET,216 STREET,215 STREET,216 STREET,ADDRESS,QUEENS VILLAGE,99 AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-13T07:39:38.000,13 QUEENS,,QUEENS,1055212,199702,ONLINE,Unspecified,QUEENS,40.71452801410437,-73.74402280635609,"{'latitude': '40.71452801410437', 'longitude': '-73.74402280635609', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58794728,2023-09-12T18:29:05.000,2023-09-12T19:09:26.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11429,112-30 221 STREET,221 STREET,112 ROAD,113 AVENUE,112 ROAD,113 AVENUE,ADDRESS,QUEENS VILLAGE,221 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-12T19:09:32.000,13 QUEENS,4112160096,QUEENS,1057406,196100,ONLINE,Unspecified,QUEENS,40.704623553372514,-73.73614769895424,"{'latitude': '40.704623553372514', 'longitude': '-73.73614769895424', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58790541,2023-09-12T18:29:05.000,2023-09-12T19:27:46.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,11237,13 WILSON AVENUE,WILSON AVENUE,NOLL STREET,GEORGE STREET,NOLL STREET,GEORGE STREET,ADDRESS,BROOKLYN,WILSON AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-12T19:27:49.000,04 BROOKLYN,3031550007,BROOKLYN,1003545,195544,MOBILE,Unspecified,BROOKLYN,40.70337883729216,-73.93040997417383,"{'latitude': '40.70337883729216', 'longitude': '-73.93040997417383', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58798097,2023-09-12T18:28:56.000,2023-09-13T02:18:30.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11413,147-54 230 PLACE,230 PLACE,147 AVENUE,148 AVENUE,147 AVENUE,148 AVENUE,ADDRESS,SPRINGFIELD GARDENS,230 PLACE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T02:18:35.000,13 QUEENS,4137100028,QUEENS,1053159,178699,ONLINE,Unspecified,QUEENS,40.656896045805325,-73.75164323980876,"{'latitude': '40.656896045805325', 'longitude': '-73.75164323980876', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58794451,2023-09-12T18:28:48.000,2023-09-12T23:11:19.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11429,113-32 208 STREET,208 STREET,113 AVENUE,MURDOCK AVENUE,113 AVENUE,MURDOCK AVENUE,ADDRESS,QUEENS VILLAGE,208 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-12T23:11:23.000,13 QUEENS,4110030167,QUEENS,1054348,195462,ONLINE,Unspecified,QUEENS,40.70289715425553,-73.74718358938509,"{'latitude': '40.70289715425553', 'longitude': '-73.74718358938509', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58797001,2023-09-12T18:28:42.000,2023-09-18T11:06:17.000,DSNY,Department of Sanitation,Missed Collection,Trash,Street,11208,188 OLD MILL ROAD,OLD MILL ROAD,FOUNTAIN AVENUE,CRESCENT STREET,FOUNTAIN AVENUE,CRESCENT STREET,ADDRESS,BROOKLYN,OLD MILL ROAD,Closed,The Department of Sanitation collected the requested items.,2023-09-14T11:41:20.000,05 BROOKLYN,3045650090,BROOKLYN,1021226,180427,ONLINE,Unspecified,BROOKLYN,40.66182994445413,-73.8667240848274,"{'latitude': '40.66182994445413', 'longitude': '-73.8667240848274', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58798083,2023-09-12T18:28:40.000,2023-09-13T09:10:40.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11411,119-34 232 STREET,232 STREET,119 AVENUE,120 AVENUE,119 AVENUE,120 AVENUE,ADDRESS,CAMBRIA HEIGHTS,232 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-13T09:10:45.000,13 QUEENS,4127910092,QUEENS,1058654,190060,ONLINE,Unspecified,QUEENS,40.68803482893042,-73.73171327568129,"{'latitude': '40.68803482893042', 'longitude': '-73.73171327568129', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58793948,2023-09-12T18:28:31.000,2023-09-13T02:19:49.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11422,259-17 CRAFT AVENUE,CRAFT AVENUE,259 STREET,DEAD END,259 STREET,DEAD END,ADDRESS,ROSEDALE,CRAFT AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T02:19:55.000,13 QUEENS,,QUEENS,1059192,176619,ONLINE,Unspecified,QUEENS,40.65113792297655,-73.72992278943711,"{'latitude': '40.65113792297655', 'longitude': '-73.72992278943711', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58793978,2023-09-12T18:28:29.000,,DPR,Department of Parks and Recreation,Maintenance or Facility,Structure - Outdoors,Park,11215,95 PROSPECT PARK WEST,PROSPECT PARK WEST,4 STREET,5 STREET,4 STREET,5 STREET,ADDRESS,BROOKLYN,PROSPECT PARK WEST,In Progress,,,55 BROOKLYN,3011170001,BROOKLYN,991322,182426,MOBILE,Prospect Park,BROOKLYN,40.66739113906443,-73.97450763994523,"{'latitude': '40.66739113906443', 'longitude': '-73.97450763994523', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58791951,2023-09-12T18:28:18.000,2023-09-12T19:21:15.000,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,11422,242-03 131 ROAD,131 ROAD,242 STREET,243 STREET,242 STREET,243 STREET,ADDRESS,ROSEDALE,131 ROAD,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-12T19:21:17.000,13 QUEENS,4129500001,QUEENS,1059167,185853,ONLINE,Unspecified,QUEENS,40.67648329878044,-73.72991027920315,"{'latitude': '40.67648329878044', 'longitude': '-73.72991027920315', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58797644,2023-09-12T18:28:06.000,2023-09-12T18:41:22.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11426,82-63 247 STREET,247 STREET,82 AVENUE,83 AVENUE,82 AVENUE,83 AVENUE,ADDRESS,BELLEROSE,247 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-12T18:41:29.000,13 QUEENS,4085790008,QUEENS,1061534,208067,ONLINE,Unspecified,QUEENS,40.7374348232796,-73.7211218977108,"{'latitude': '40.7374348232796', 'longitude': '-73.7211218977108', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58789887,2023-09-12T18:27:58.000,2023-09-12T18:37:42.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,10451,2385 3 AVENUE,3 AVENUE,DEAD END,3 AVENUE BRIDGE BIKE PATH,DEAD END,3 AVENUE BRIDGE BIKE PATH,ADDRESS,BRONX,3 AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-12T18:37:47.000,01 BRONX,2023190002,BRONX,1003284,233730,ONLINE,Unspecified,BRONX,40.80819020311613,-73.93124320410988,"{'latitude': '40.80819020311613', 'longitude': '-73.93124320410988', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
