unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,taxi_pick_up_location,road_ramp,due_date
58859450,2023-09-19T08:32:37.000,2023-09-19T10:19:17.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Horn,Street/Sidewalk,10314,33 FERNDALE AVENUE,FERNDALE AVENUE,SAXON AVENUE,TRAVIS AVENUE,SAXON AVENUE,TRAVIS AVENUE,ADDRESS,STATEN ISLAND,FERNDALE AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-19T10:19:22.000,02 STATEN ISLAND,5023640001,STATEN ISLAND,940095,155364,ONLINE,Unspecified,STATEN ISLAND,40.59300450740571,-74.1589878169274,"{'latitude': '40.59300450740571', 'longitude': '-74.1589878169274', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58865259,2023-09-19T08:32:35.000,2023-09-19T08:32:35.000,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,11232,829 41 STREET,41 STREET,,,,,ADDRESS,BROOKLYN,,Open,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2023-09-19T00:00:00.000,12 BROOKLYN,3009200065,BROOKLYN,984891,174522,UNKNOWN,Unspecified,BROOKLYN,40.645699192697016,-73.99769014562882,"{'latitude': '40.645699192697016', 'longitude': '-73.99769014562882', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58867493,2023-09-19T08:32:30.000,2023-09-19T08:58:05.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11692,640 BEACH   69 STREET,BEACH   69 STREET,HILLMEYER AVENUE,DE COSTA AVENUE,HILLMEYER AVENUE,DE COSTA AVENUE,ADDRESS,ARVERNE,BEACH   69 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-19T08:58:10.000,14 QUEENS,4160290021,QUEENS,1040158,157196,MOBILE,Unspecified,QUEENS,40.597966622009,-73.79867841953966,"{'latitude': '40.597966622009', 'longitude': '-73.79867841953966', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58860442,2023-09-19T08:32:05.000,2023-09-28T13:31:06.000,DOHMH,Department of Health and Mental Hygiene,Unsanitary Animal Pvt Property,Other Animal,1-2 Family Dwelling,11214,8502 17 AVENUE,17 AVENUE,85 STREET,86 STREET,85 STREET,86 STREET,ADDRESS,BROOKLYN,17 AVENUE,Closed,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location.  You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,2023-09-19T08:32:05.000,11 BROOKLYN,3063420041,BROOKLYN,983045,161189,ONLINE,Unspecified,BROOKLYN,40.60910285355184,-74.0043398575909,"{'latitude': '40.60910285355184', 'longitude': '-74.0043398575909', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58864919,2023-09-19T08:32:00.000,2023-09-20T07:35:00.000,DEP,Department of Environmental Protection,Noise,Noise: Alarms (NR3),,11225,572 FLATBUSH AVENUE,FLATBUSH AVENUE,BEEKMAN PL,MIDWOOD ST,,,ADDRESS,BROOKLYN,,Closed,The Department of Environmental Protection researched this complaint and determined that it could be closed.,2023-09-20T07:35:00.000,09 BROOKLYN,3050260099,BROOKLYN,995184,179648,ONLINE,Unspecified,BROOKLYN,40.65976221767591,-73.9605908380011,"{'latitude': '40.65976221767591', 'longitude': '-73.9605908380011', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,
58855277,2023-09-19T08:32:00.000,2023-09-19T15:35:00.000,DEP,Department of Environmental Protection,Air Quality,"Air: Smoke, Vehicular (AA4)",,11366,78-15 PARSONS BOULEVARD,PARSONS BOULEVARD,78 AVE,78 RD,,,ADDRESS,FRESH MEADOWS,,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-19T15:35:00.000,08 QUEENS,4068290001,QUEENS,1037000,202363,ONLINE,Unspecified,QUEENS,40.72195913199264,-73.80969682426189,"{'latitude': '40.72195913199264', 'longitude': '-73.80969682426189', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,
58860120,2023-09-19T08:31:56.000,2023-10-17T12:31:06.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10458,2681 MARION AVENUE,MARION AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-17T00:00:00.000,07 BRONX,2032870094,BRONX,1014589,254468,PHONE,Unspecified,BRONX,40.865078373125385,-73.89031221865868,"{'latitude': '40.865078373125385', 'longitude': '-73.89031221865868', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58858699,2023-09-19T08:31:19.000,2023-09-21T13:58:05.000,DOT,Department of Transportation,Street Condition,Plate Condition - Noisy,Street,11231,176 WEST    9 STREET,WEST    9 STREET,COURT STREET,9 STREET,COURT STREET,9 STREET,ADDRESS,BROOKLYN,WEST    9 STREET,Closed,"The Department of Transportation inspected the condition and issued a Corrective Action Repair (CAR) to the contractor or utility company. The responsible party has a maximum of 30 days to correct the condition. If the condition still exists, a summons will be issued. In some cases, the Department of Transportation will make the repairs and charge the responsible party for the costs.",2023-09-21T13:57:52.000,06 BROOKLYN,3004787505,BROOKLYN,984527,185230,ONLINE,Unspecified,BROOKLYN,40.67509031142204,-73.99900138591383,"{'latitude': '40.67509031142204', 'longitude': '-73.99900138591383', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58865677,2023-09-19T08:31:16.000,2023-09-19T22:21:33.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10471,6495 BROADWAY,BROADWAY,DAVID SHERIDAN PLAZA,WEST  259 STREET,DAVID SHERIDAN PLAZA,WEST  259 STREET,ADDRESS,BRONX,BROADWAY,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-19T22:21:35.000,08 BRONX,2058560378,BRONX,1012869,269206,ONLINE,Unspecified,BRONX,40.9055352812288,-73.89646773299543,"{'latitude': '40.9055352812288', 'longitude': '-73.89646773299543', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58860619,2023-09-19T08:31:08.000,2023-09-19T08:56:46.000,NYPD,New York City Police Department,Illegal Parking,Parking Permit Improper Use,Street/Sidewalk,11215,267 7 STREET,7 STREET,4 AVENUE,5 AVENUE,4 AVENUE,5 AVENUE,ADDRESS,BROOKLYN,7 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-19T08:56:44.000,06 BROOKLYN,3009930001,BROOKLYN,987789,183862,ONLINE,Unspecified,BROOKLYN,40.67133475556333,-73.98724225174955,"{'latitude': '40.67133475556333', 'longitude': '-73.98724225174955', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58864663,2023-09-19T08:31:07.000,2023-09-19T08:38:24.000,DHS,Department of Homeless Services,Homeless Person Assistance,,Subway,,,,,,,,ADDRESS,,,Closed,The Department of Homeless Services has reviewed your Service Request and determined that the issue is not within its jurisdiction.,2023-09-19T08:38:24.000,Unspecified QUEENS,,QUEENS,1052169,159422,MOBILE,Unspecified,QUEENS,40.60399260919003,-73.75540530345283,"{'latitude': '40.60399260919003', 'longitude': '-73.75540530345283', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,A,,Other,,,
58856882,2023-09-19T08:30:57.000,,DPR,Department of Parks and Recreation,Maintenance or Facility,Recreation Center,Park,10002,57 ESSEX STREET,ESSEX STREET,GRAND STREET,BROOME STREET,GRAND STREET,BROOME STREET,ADDRESS,NEW YORK,ESSEX STREET,In Progress,,,03 MANHATTAN,1004080030,MANHATTAN,987285,200474,MOBILE,Seward Park,MANHATTAN,40.7169310334668,-73.98905163765124,"{'latitude': '40.7169310334668', 'longitude': '-73.98905163765124', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58862742,2023-09-19T08:30:46.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Subway,,,,,,,,ADDRESS,,,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-20T00:37:15.000,Unspecified MANHATTAN,,MANHATTAN,987606,212392,PHONE,Unspecified,MANHATTAN,40.74964289667063,-73.98788772779935,"{'latitude': '40.74964289667063', 'longitude': '-73.98788772779935', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,F,,Passageway,,,
58858991,2023-09-19T08:30:46.000,2023-09-21T12:37:29.000,DSNY,Department of Sanitation,Missed Collection,Trash and Bulky Trash,Street,10308,50 HEINZ AVENUE,HEINZ AVENUE,HYLAN BOULEVARD,FILIPE LANE,HYLAN BOULEVARD,FILIPE LANE,ADDRESS,STATEN ISLAND,HEINZ AVENUE,Closed,The Department of Sanitation collected the requested items.,2023-09-21T11:46:08.000,03 STATEN ISLAND,5053110034,STATEN ISLAND,943218,135208,ONLINE,Unspecified,STATEN ISLAND,40.537695282485274,-74.14762062505262,"{'latitude': '40.537695282485274', 'longitude': '-74.14762062505262', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58865156,2023-09-19T08:30:22.000,2023-09-19T11:28:05.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11365,196-16 58 AVENUE,58 AVENUE,196 STREET,196 PLACE,196 STREET,196 PLACE,ADDRESS,FRESH MEADOWS,58 AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-19T11:28:08.000,11 QUEENS,4057020009,QUEENS,1044994,210572,ONLINE,Unspecified,QUEENS,40.74443946893853,-73.78078332413678,"{'latitude': '40.74443946893853', 'longitude': '-73.78078332413678', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58860791,2023-09-19T08:30:18.000,2023-09-27T11:35:53.000,DSNY,Department of Sanitation,Missed Collection,Bulky Trash,Street,11429,111-25 FRANCIS LEWIS BOULEVARD,FRANCIS LEWIS BOULEVARD,111 ROAD,112 AVENUE,111 ROAD,112 AVENUE,ADDRESS,QUEENS VILLAGE,FRANCIS LEWIS BOULEVARD,Closed,The Department of Sanitation collected the requested items.,2023-09-20T09:03:31.000,13 QUEENS,4109650272,QUEENS,1053537,196171,ONLINE,Unspecified,QUEENS,40.70484957204247,-73.75010124228918,"{'latitude': '40.70484957204247', 'longitude': '-73.75010124228918', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58856244,2023-09-19T08:29:59.000,2023-09-24T17:47:10.000,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,RESIDENTIAL BUILDING,10031,509 WEST  135 STREET,WEST  135 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-24T00:00:00.000,09 MANHATTAN,1019880098,MANHATTAN,997323,237732,PHONE,Unspecified,MANHATTAN,40.81918540590982,-73.95276841145517,"{'latitude': '40.81918540590982', 'longitude': '-73.95276841145517', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58865856,2023-09-19T08:29:59.000,2023-09-24T17:47:09.000,HPD,Department of Housing Preservation and Development,GENERAL,BELL/BUZZER/INTERCOM,RESIDENTIAL BUILDING,10031,509 WEST  135 STREET,WEST  135 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-24T00:00:00.000,09 MANHATTAN,1019880098,MANHATTAN,997323,237732,PHONE,Unspecified,MANHATTAN,40.81918540590982,-73.95276841145517,"{'latitude': '40.81918540590982', 'longitude': '-73.95276841145517', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58860785,2023-09-19T08:29:47.000,2023-09-23T13:49:43.000,DSNY,Department of Sanitation,Missed Collection,Bulky Recycling,Street,11216,175 MAC DONOUGH STREET,MAC DONOUGH STREET,THROOP AVENUE,MARCUS GARVEY BOULEVARD,THROOP AVENUE,MARCUS GARVEY BOULEVARD,ADDRESS,BROOKLYN,MAC DONOUGH STREET,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-21T05:19:34.000,03 BROOKLYN,3018530062,BROOKLYN,1001104,187585,ONLINE,Unspecified,BROOKLYN,40.68153821251952,-73.93923368046205,"{'latitude': '40.68153821251952', 'longitude': '-73.93923368046205', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58866652,2023-09-19T08:29:38.000,2023-09-22T06:42:45.000,DSNY,Department of Sanitation,Missed Collection,Recycling - Metal/Glass/Rigid Plastic,Street,10452,1485 MACOMBS ROAD,MACOMBS ROAD,WEST  172 STREET,CROMWELL AVENUE,WEST  172 STREET,CROMWELL AVENUE,ADDRESS,BRONX,MACOMBS ROAD,Closed,The Department of Sanitation collected the requested items.,2023-09-20T12:30:17.000,04 BRONX,2028570028,BRONX,1006942,246271,ONLINE,Unspecified,BRONX,40.84260302805871,-73.91798695034466,"{'latitude': '40.84260302805871', 'longitude': '-73.91798695034466', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58863336,2023-09-19T08:29:34.000,2023-10-17T00:00:00.000,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,11201,34 GARDEN PLACE,GARDEN PLACE,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Buildings attempted to investigate this complaint twice but could not gain access to the location. If the problem still exists, please call 311 and file a new complaint with additional access information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-10-17T00:00:00.000,02 BROOKLYN,3002610043,BROOKLYN,985258,191541,UNKNOWN,Unspecified,BROOKLYN,40.69241251400056,-73.99636511005983,"{'latitude': '40.69241251400056', 'longitude': '-73.99636511005983', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58870327,2023-09-19T08:29:34.000,2023-09-21T15:49:08.000,DOT,Department of Transportation,Street Condition,Blocked - Construction,Street,10002,97 ORCHARD STREET,ORCHARD STREET,BROOME STREET,DELANCEY STREET,BROOME STREET,DELANCEY STREET,ADDRESS,NEW YORK,ORCHARD STREET,Closed,"The Department of Transportation inspected the location for the condition you reported and could not find the problem. It you would like to pursue the complaint, please call 311 or (212) 639-9675 with additional information.",2023-09-21T15:49:14.000,03 MANHATTAN,1004140056,MANHATTAN,986996,201017,PHONE,Unspecified,MANHATTAN,40.71842153254551,-73.99009394552479,"{'latitude': '40.71842153254551', 'longitude': '-73.99009394552479', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58869055,2023-09-19T08:29:23.000,2023-09-19T08:48:28.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10019,1613 BROADWAY,BROADWAY,WEST   49 STREET,WEST   50 STREET,WEST   49 STREET,WEST   50 STREET,ADDRESS,NEW YORK,BROADWAY,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-19T08:48:33.000,05 MANHATTAN,1010210019,MANHATTAN,988558,216491,MOBILE,Unspecified,MANHATTAN,40.76089319611215,-73.98444920075104,"{'latitude': '40.76089319611215', 'longitude': '-73.98444920075104', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58868315,2023-09-19T08:29:16.000,2023-09-28T17:00:26.000,DOT,Department of Transportation,Sidewalk Condition,Broken Sidewalk,Sidewalk,11229,3019 AVENUE W,AVENUE W,BATCHELDER STREET,BRAGG STREET,BATCHELDER STREET,BRAGG STREET,ADDRESS,BROOKLYN,AVENUE W,Closed,"The Department of Transportation will inspect the complaint location and notify the property owner within 180 days if a defective sidewalk condition exists. The property owner is responsible for maintaining, repairing and installing sidewalks adjoining their property, according to Section 19-152 of the New York City Administrative Code.",2023-09-28T17:00:30.000,15 BROOKLYN,3073890001,BROOKLYN,1001596,156535,MOBILE,Unspecified,BROOKLYN,40.596311677549664,-73.93753962215928,"{'latitude': '40.596311677549664', 'longitude': '-73.93753962215928', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58863322,2023-09-19T08:29:07.000,2023-09-19T08:54:52.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Horn,Street/Sidewalk,11101,39-44 24 STREET,24 STREET,39 AVENUE,40 AVENUE,39 AVENUE,40 AVENUE,ADDRESS,LONG ISLAND CITY,24 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-19T08:54:55.000,01 QUEENS,4003940042,QUEENS,1001400,214196,MOBILE,Unspecified,QUEENS,40.754578424758186,-73.93809866631132,"{'latitude': '40.754578424758186', 'longitude': '-73.93809866631132', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58869258,2023-09-19T08:29:06.000,2023-09-19T10:11:36.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11204,1674 42 STREET,42 STREET,16 AVENUE,17 AVENUE,16 AVENUE,17 AVENUE,ADDRESS,BROOKLYN,42 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-19T10:11:45.000,12 BROOKLYN,3053800036,BROOKLYN,989865,170240,ONLINE,Unspecified,BROOKLYN,40.63394426255571,-73.9797698161746,"{'latitude': '40.63394426255571', 'longitude': '-73.9797698161746', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58858941,2023-09-19T08:28:58.000,2023-09-19T13:44:49.000,DSNY,Department of Sanitation,Dead Animal,Cat,Sidewalk,11219,1028 40 STREET,40 STREET,10 AVENUE,FORT HAMILTON PARKWAY,10 AVENUE,FORT HAMILTON PARKWAY,ADDRESS,BROOKLYN,40 STREET,Closed,The Department of Sanitation cleaned the location.,2023-09-19T12:06:59.000,12 BROOKLYN,3055870018,BROOKLYN,986277,173747,PHONE,Unspecified,BROOKLYN,40.64357177591287,-73.99269590400289,"{'latitude': '40.64357177591287', 'longitude': '-73.99269590400289', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58870506,2023-09-19T08:28:57.000,2023-09-21T12:57:49.000,DSNY,Department of Sanitation,Missed Collection,Bulky Recycling,Street,11228,7411 15 AVENUE,15 AVENUE,74 STREET,BAY RIDGE PARKWAY,74 STREET,BAY RIDGE PARKWAY,ADDRESS,BROOKLYN,15 AVENUE,Closed,The Department of Sanitation collected the requested items.,2023-09-21T10:38:22.000,11 BROOKLYN,3062130006,BROOKLYN,983548,164470,ONLINE,Unspecified,BROOKLYN,40.618108575600345,-74.00252862328823,"{'latitude': '40.618108575600345', 'longitude': '-74.00252862328823', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58861434,2023-09-19T08:28:41.000,2023-09-19T09:38:44.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11234,5101 AVENUE L,AVENUE L,EAST   51 STREET,EAST   52 STREET,EAST   51 STREET,EAST   52 STREET,ADDRESS,BROOKLYN,AVENUE L,Closed,The Police Department issued a summons in response to the complaint.,2023-09-19T09:38:49.000,18 BROOKLYN,3078310010,BROOKLYN,1004730,166494,ONLINE,Unspecified,BROOKLYN,40.623640389733204,-73.92622435454444,"{'latitude': '40.623640389733204', 'longitude': '-73.92622435454444', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58862713,2023-09-19T08:28:32.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,10009,542 EAST   14 STREET,EAST   14 STREET,AVENUE A,AVENUE B,AVENUE A,AVENUE B,ADDRESS,NEW YORK,EAST   14 STREET,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-19T09:54:44.000,03 MANHATTAN,1004070029,MANHATTAN,990134,205145,MOBILE,Unspecified,MANHATTAN,40.72975036103893,-73.97877016235788,"{'latitude': '40.72975036103893', 'longitude': '-73.97877016235788', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58860527,2023-09-19T08:28:21.000,2023-10-24T11:14:19.000,DPR,Department of Parks and Recreation,Maintenance or Facility,Garbage or Litter,Park,11385,396 GRANDVIEW AVENUE,GRANDVIEW AVENUE,AMORY COURT,STANHOPE STREET,AMORY COURT,STANHOPE STREET,ADDRESS,RIDGEWOOD,GRANDVIEW AVENUE,Closed,NYC Parks has completed the requested work order and corrected the problem.,2023-10-24T11:14:26.000,05 QUEENS,4033780107,QUEENS,1009183,198367,ONLINE,Unspecified,QUEENS,40.711113211345086,-73.91006532448145,"{'latitude': '40.711113211345086', 'longitude': '-73.91006532448145', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58855580,2023-09-19T08:28:11.000,2023-09-19T09:37:27.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11231,5 STREET,5 STREET,5 STREET,HOYT STREET,5 STREET,HOYT STREET,INTERSECTION,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-19T09:37:31.000,06 BROOKLYN,,BROOKLYN,985753,185781,PHONE,Unspecified,BROOKLYN,40.67660255896065,-73.99458140430961,"{'latitude': '40.67660255896065', 'longitude': '-73.99458140430961', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58863402,2023-09-19T08:28:07.000,2023-09-19T18:44:30.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11435,85-18 148 STREET,148 STREET,85 AVENUE,85 ROAD,85 AVENUE,85 ROAD,ADDRESS,JAMAICA,148 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-19T18:44:34.000,08 QUEENS,4097240039,QUEENS,1036844,198202,PHONE,Unspecified,QUEENS,40.71053913921457,-73.81029212472644,"{'latitude': '40.71053913921457', 'longitude': '-73.81029212472644', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58861477,2023-09-19T08:27:46.000,2023-09-19T11:32:04.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11237,1510 JEFFERSON AVENUE,JEFFERSON AVENUE,IRVING AVENUE,WYCKOFF AVENUE,IRVING AVENUE,WYCKOFF AVENUE,ADDRESS,BROOKLYN,JEFFERSON AVENUE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-19T11:32:12.000,04 BROOKLYN,3033930039,BROOKLYN,1009886,193264,PHONE,Unspecified,BROOKLYN,40.69710467504098,-73.9075489941419,"{'latitude': '40.69710467504098', 'longitude': '-73.9075489941419', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58866297,2023-09-19T08:27:42.000,2023-09-19T08:27:42.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Mixed Use Building,11361,211-23 35 AVENUE,35 AVENUE,211 STREET,212 STREET,211 STREET,212 STREET,ADDRESS,BAYSIDE,35 AVENUE,Closed,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,2023-09-19T08:27:42.000,11 QUEENS,4061110034,QUEENS,1046288,219354,ONLINE,Unspecified,QUEENS,40.768534758558566,-73.77603244547797,"{'latitude': '40.768534758558566', 'longitude': '-73.77603244547797', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58866381,2023-09-19T08:27:37.000,2023-09-29T11:43:11.000,DPR,Department of Parks and Recreation,Maintenance or Facility,Garbage or Litter,Park,11232,4200 5 AVENUE,5 AVENUE,42 STREET,43 STREET,42 STREET,43 STREET,ADDRESS,BROOKLYN,5 AVENUE,Closed,NYC Parks has completed the requested work order and corrected the problem.,2023-09-29T11:43:10.000,07 BROOKLYN,,BROOKLYN,982653,175907,MOBILE,Sunset Park,BROOKLYN,40.649500597233825,-74.00575514447839,"{'latitude': '40.649500597233825', 'longitude': '-74.00575514447839', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58864725,2023-09-19T08:27:14.000,2023-09-20T14:10:02.000,DSNY,Department of Sanitation,Missed Collection,Recycling - Metal/Glass/Rigid Plastic,Street,11215,230 WINDSOR PLACE,WINDSOR PLACE,10 AVENUE,11 AVENUE,10 AVENUE,11 AVENUE,ADDRESS,BROOKLYN,WINDSOR PLACE,Closed,The Department of Sanitation collected the requested items.,2023-09-20T10:08:17.000,07 BROOKLYN,3011150027,BROOKLYN,990595,178996,ONLINE,Unspecified,BROOKLYN,40.65797709867313,-73.97713147648803,"{'latitude': '40.65797709867313', 'longitude': '-73.97713147648803', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58868500,2023-09-19T08:27:12.000,2023-09-19T09:02:33.000,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,11433,157-14 108 AVENUE,108 AVENUE,157 STREET,LIRR ATLANTIC LINE,157 STREET,LIRR ATLANTIC LINE,ADDRESS,JAMAICA,108 AVENUE,Closed,The Department of Homeless Services did not have enough information to act on your request.,2023-09-19T09:02:33.000,12 QUEENS,4101460024,QUEENS,1040995,192482,PHONE,Unspecified,QUEENS,40.694813475653895,-73.79536761418315,"{'latitude': '40.694813475653895', 'longitude': '-73.79536761418315', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58856397,2023-09-19T08:27:08.000,2023-09-19T10:47:04.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,11432,82-68 164 STREET,164 STREET,82 ROAD,GRAND CENTRAL PARKWAY,82 ROAD,GRAND CENTRAL PARKWAY,ADDRESS,JAMAICA,164 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-19T10:47:02.000,08 QUEENS,4068580001,QUEENS,1038740,200651,ONLINE,Unspecified,QUEENS,40.71724956934783,-73.80343340538089,"{'latitude': '40.71724956934783', 'longitude': '-73.80343340538089', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58863280,2023-09-19T08:27:07.000,2023-09-19T09:06:52.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11365,159-01 HORACE HARDING EXPRESSWAY,HORACE HARDING EXPRESSWAY,159 STREET,160 STREET,159 STREET,160 STREET,ADDRESS,FRESH MEADOWS,HORACE HARDING EXPRESSWAY,Closed,The Police Department issued a summons in response to the complaint.,2023-09-19T09:06:55.000,07 QUEENS,4067370006,QUEENS,1037111,208507,PHONE,Unspecified,QUEENS,40.738822205585045,-73.80924810988601,"{'latitude': '40.738822205585045', 'longitude': '-73.80924810988601', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
