unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,taxi_pick_up_location,facility_type
58974811,2023-09-30T23:21:57.000,2023-10-01T00:02:24.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11209,84 STREET,84 STREET,84 STREET,RIDGE BOULEVARD,84 STREET,RIDGE BOULEVARD,INTERSECTION,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-10-01T00:02:27.000,10 BROOKLYN,,BROOKLYN,975059,167218,ONLINE,Unspecified,BROOKLYN,40.62564652216663,-74.0331099743488,"{'latitude': '40.62564652216663', 'longitude': '-74.0331099743488', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58977798,2023-09-30T23:21:56.000,2023-10-01T03:14:44.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11368,53-01 96 STREET,96 STREET,CHRISTIE AVENUE,55 AVENUE,CHRISTIE AVENUE,55 AVENUE,ADDRESS,CORONA,96 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-10-01T03:14:48.000,04 QUEENS,4018960029,QUEENS,1021355,208838,ONLINE,Unspecified,QUEENS,40.739810855750214,-73.86610258849784,"{'latitude': '40.739810855750214', 'longitude': '-73.86610258849784', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58973563,2023-09-30T23:21:46.000,2023-10-01T00:11:39.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10468,82 STRONG STREET,STRONG STREET,GOULDEN AVENUE,UNIVERSITY AVENUE,GOULDEN AVENUE,UNIVERSITY AVENUE,ADDRESS,BRONX,STRONG STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-10-01T00:11:45.000,08 BRONX,2032490025,BRONX,1012296,256664,ONLINE,Unspecified,BRONX,40.87111330298801,-73.8985931442286,"{'latitude': '40.87111330298801', 'longitude': '-73.8985931442286', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58968770,2023-09-30T23:21:32.000,2023-09-30T23:45:24.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10031,503 WEST  139 STREET,WEST  139 STREET,AMSTERDAM AVENUE,HAMILTON PLACE,AMSTERDAM AVENUE,HAMILTON PLACE,ADDRESS,NEW YORK,WEST  139 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-30T23:45:27.000,09 MANHATTAN,1020710027,MANHATTAN,997898,238607,MOBILE,Unspecified,MANHATTAN,40.821586164014654,-73.95068920834854,"{'latitude': '40.821586164014654', 'longitude': '-73.95068920834854', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58968567,2023-09-30T23:21:26.000,2023-10-01T00:18:58.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10002,86 CLINTON STREET,CLINTON STREET,RIVINGTON STREET,DELANCEY STREET,RIVINGTON STREET,DELANCEY STREET,ADDRESS,NEW YORK,CLINTON STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-10-01T00:19:02.000,03 MANHATTAN,1003480044,MANHATTAN,988326,201090,MOBILE,Unspecified,MANHATTAN,40.71862138719873,-73.98529599445743,"{'latitude': '40.71862138719873', 'longitude': '-73.98529599445743', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58969294,2023-09-30T23:21:19.000,2023-10-01T04:04:08.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11207,125 COVERT STREET,COVERT STREET,EVERGREEN AVENUE,CENTRAL AVENUE,EVERGREEN AVENUE,CENTRAL AVENUE,ADDRESS,BROOKLYN,COVERT STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-10-01T04:04:12.000,04 BROOKLYN,3034160001,BROOKLYN,1009133,190087,MOBILE,Unspecified,BROOKLYN,40.68838669824981,-73.910276268481,"{'latitude': '40.68838669824981', 'longitude': '-73.910276268481', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58974899,2023-09-30T23:21:11.000,2023-09-30T23:57:00.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11221,BROADWAY,BROADWAY,BROADWAY,DEKALB AVENUE,BROADWAY,DEKALB AVENUE,INTERSECTION,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-30T23:57:05.000,03 BROOKLYN,,BROOKLYN,1003744,192077,ONLINE,Unspecified,BROOKLYN,40.693862297662506,-73.92970228883433,"{'latitude': '40.693862297662506', 'longitude': '-73.92970228883433', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58976158,2023-09-30T23:20:57.000,2023-10-01T00:32:30.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10456,3430 3 AVENUE,3 AVENUE,EAST  166 STREET,EAST  167 STREET,EAST  166 STREET,EAST  167 STREET,ADDRESS,BRONX,3 AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-10-01T00:32:33.000,03 BRONX,2026080037,BRONX,1010045,241268,ONLINE,Unspecified,BRONX,40.82886272839152,-73.90679138726986,"{'latitude': '40.82886272839152', 'longitude': '-73.90679138726986', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58968538,2023-09-30T23:20:41.000,2023-09-30T23:23:38.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11249,96 WYTHE AVENUE,WYTHE AVENUE,NORTH   11 STREET,NORTH   10 STREET,NORTH   11 STREET,NORTH   10 STREET,ADDRESS,BROOKLYN,WYTHE AVENUE,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-30T23:23:42.000,01 BROOKLYN,3022950021,BROOKLYN,995800,202137,ONLINE,Unspecified,BROOKLYN,40.72148854900699,-73.95833204713233,"{'latitude': '40.72148854900699', 'longitude': '-73.95833204713233', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58971261,2023-09-30T23:20:40.000,2023-10-01T00:10:55.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11103,28-24 46 STREET,46 STREET,28 AVENUE,30 AVENUE,28 AVENUE,30 AVENUE,ADDRESS,ASTORIA,46 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-10-01T00:10:58.000,01 QUEENS,4007190035,QUEENS,1009423,217261,ONLINE,Unspecified,QUEENS,40.76297185987749,-73.90912893342224,"{'latitude': '40.76297185987749', 'longitude': '-73.90912893342224', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58968960,2023-09-30T23:20:26.000,2023-10-01T21:06:32.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10034,618 ACADEMY STREET,ACADEMY STREET,,,,,ADDRESS,NEW YORK,,Closed,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-01T00:00:00.000,12 MANHATTAN,1022240022,MANHATTAN,1005218,254447,ONLINE,Unspecified,MANHATTAN,40.86504796739113,-73.92419222671695,"{'latitude': '40.86504796739113', 'longitude': '-73.92419222671695', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58969941,2023-09-30T23:20:15.000,2023-10-01T00:22:36.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10002,155 RIVINGTON STREET,RIVINGTON STREET,SUFFOLK STREET,CLINTON STREET,SUFFOLK STREET,CLINTON STREET,ADDRESS,NEW YORK,RIVINGTON STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-10-01T00:22:42.000,03 MANHATTAN,1003480017,MANHATTAN,988270,201302,MOBILE,Unspecified,MANHATTAN,40.719203301832806,-73.98549788558125,"{'latitude': '40.719203301832806', 'longitude': '-73.98549788558125', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58970519,2023-09-30T23:20:01.000,2023-10-01T02:51:28.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10462,1519 PARKER STREET,PARKER STREET,LYON AVENUE,GLEBE AVENUE,LYON AVENUE,GLEBE AVENUE,ADDRESS,BRONX,PARKER STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-10-01T02:51:31.000,10 BRONX,2039710039,BRONX,1025939,244490,ONLINE,Unspecified,BRONX,40.83764545752399,-73.84933948379725,"{'latitude': '40.83764545752399', 'longitude': '-73.84933948379725', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58975576,2023-09-30T23:20:00.000,2023-10-02T08:16:00.000,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",,10470,215 EAST  237 STREET,EAST  237 STREET,KEPLER AVE,KATONAH AVE,,,ADDRESS,BRONX,,Closed,"The Department of Environmental Protection (DEP) closed your Service Request because it didn't include your full name and address. DEP needs this information to respond to the complaint.  If the excessive barking continues, please file a new Service Request with your full name and address.",2023-10-02T08:16:00.000,12 BRONX,2033780097,BRONX,1020189,266721,ONLINE,Unspecified,BRONX,40.89868798098676,-73.87000023311604,"{'latitude': '40.89868798098676', 'longitude': '-73.87000023311604', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,N/A
58970758,2023-09-30T23:20:00.000,2023-10-01T11:45:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11413,138-11 227 STREET,227 STREET,138 AVE,139 AVE,,,ADDRESS,SPRINGFIELD GARDENS,,Closed,The Department of Environmental Protection investigated this complaint and found there was no sewer back up in the city system at the time of the inspection.,2023-10-01T11:45:00.000,13 QUEENS,4131410030,QUEENS,1054607,184091,PHONE,Unspecified,QUEENS,40.67168444196516,-73.74636822527974,"{'latitude': '40.67168444196516', 'longitude': '-73.74636822527974', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58977169,2023-09-30T23:19:58.000,2023-09-30T23:41:33.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11214,2041 81 STREET,81 STREET,20 AVENUE,21 AVENUE,20 AVENUE,21 AVENUE,ADDRESS,BROOKLYN,81 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-30T23:41:36.000,11 BROOKLYN,3062870061,BROOKLYN,985822,160377,ONLINE,Unspecified,BROOKLYN,40.60687402234586,-73.99433856566462,"{'latitude': '40.60687402234586', 'longitude': '-73.99433856566462', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58974648,2023-09-30T23:19:49.000,2023-09-30T23:25:55.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10032,2145 AMSTERDAM AVENUE,AMSTERDAM AVENUE,WEST  166 STREET,WEST  167 STREET,WEST  166 STREET,WEST  167 STREET,ADDRESS,NEW YORK,AMSTERDAM AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-30T23:25:59.000,12 MANHATTAN,1021110083,MANHATTAN,1001495,244885,ONLINE,Unspecified,MANHATTAN,40.8388111804014,-73.93767696356736,"{'latitude': '40.8388111804014', 'longitude': '-73.93767696356736', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58972940,2023-09-30T23:19:46.000,2023-10-01T02:15:50.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11208,1007 BELMONT AVENUE,BELMONT AVENUE,DOSCHER STREET,EUCLID AVENUE,DOSCHER STREET,EUCLID AVENUE,ADDRESS,BROOKLYN,BELMONT AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-10-01T02:15:54.000,05 BROOKLYN,3042320039,BROOKLYN,1019786,184896,ONLINE,Unspecified,BROOKLYN,40.674102236988176,-73.87189084087925,"{'latitude': '40.674102236988176', 'longitude': '-73.87189084087925', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
59436765,2023-09-30T23:19:44.000,2023-10-01T00:00:00.000,HPD,Department of Housing Preservation and Development,Heat/Hot Water,Entire Building,Building-Wide,10034,618 ACADEMY STREET,ACADEMY STREET,SHERMAN AVENUE,VERMILYEA AVENUE,SHERMAN AVENUE,VERMILYEA AVENUE,ADDRESS,NEW YORK,ACADEMY STREET,Closed,,2023-10-01T00:00:00.000,12 MANHATTAN,1022240022,MANHATTAN,1005218,254447,ONLINE,Unspecified,MANHATTAN,40.86504796739113,-73.92419222671695,"{'latitude': '40.86504796739113', 'longitude': '-73.92419222671695', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58972398,2023-09-30T23:19:44.000,2023-10-01T00:34:11.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10457,321 EAST  178 STREET,EAST  178 STREET,ANTHONY AVENUE,RYER AVENUE,ANTHONY AVENUE,RYER AVENUE,ADDRESS,BRONX,EAST  178 STREET,Closed,Your request can not be processed at this time because of insufficient contact information. Please create a new Service Request on NYC.gov and provide more detailed contact information.,2023-10-01T00:34:23.000,05 BRONX,2028140086,BRONX,1011384,248935,MOBILE,Unspecified,BRONX,40.849902388017796,-73.90192197984234,"{'latitude': '40.849902388017796', 'longitude': '-73.90192197984234', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58970006,2023-09-30T23:19:40.000,2023-10-01T01:01:13.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11377,49-11 BROADWAY,BROADWAY,49 STREET,51 STREET,49 STREET,51 STREET,ADDRESS,WOODSIDE,BROADWAY,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-10-01T01:01:16.000,01 QUEENS,4007380050,QUEENS,1008765,214525,ONLINE,Unspecified,QUEENS,40.755464093145434,-73.91151419802034,"{'latitude': '40.755464093145434', 'longitude': '-73.91151419802034', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58976124,2023-09-30T23:19:29.000,2023-09-30T23:34:11.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10462,1816 WHITE PLAINS ROAD,WHITE PLAINS ROAD,MORRIS PARK AVENUE,RHINELANDER AVENUE,MORRIS PARK AVENUE,RHINELANDER AVENUE,ADDRESS,BRONX,WHITE PLAINS ROAD,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-30T23:34:14.000,11 BRONX,2040500013,BRONX,1021234,247463,ONLINE,Unspecified,BRONX,40.845826422497936,-73.8663265317506,"{'latitude': '40.845826422497936', 'longitude': '-73.8663265317506', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58970008,2023-09-30T23:19:23.000,2023-09-30T23:49:17.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11226,221 LINDEN BOULEVARD,LINDEN BOULEVARD,ROGERS AVENUE,NOSTRAND AVENUE,ROGERS AVENUE,NOSTRAND AVENUE,ADDRESS,BROOKLYN,LINDEN BOULEVARD,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-30T23:49:20.000,17 BROOKLYN,3050850075,BROOKLYN,997893,177038,ONLINE,Unspecified,BROOKLYN,40.65259458089108,-73.95083213431944,"{'latitude': '40.65259458089108', 'longitude': '-73.95083213431944', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58972909,2023-09-30T23:19:23.000,2023-10-01T02:42:05.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10460,1576 TAYLOR AVENUE,TAYLOR AVENUE,GUERLAIN STREET,EAST TREMONT AVENUE,GUERLAIN STREET,EAST TREMONT AVENUE,ADDRESS,BRONX,TAYLOR AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-10-01T02:42:10.000,09 BRONX,2039250028,BRONX,1021074,245244,ONLINE,Unspecified,BRONX,40.83973659217807,-73.8669170132215,"{'latitude': '40.83973659217807', 'longitude': '-73.8669170132215', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58976483,2023-09-30T23:19:19.000,2023-10-02T09:22:54.000,DOHMH,Department of Health and Mental Hygiene,Indoor Air Quality,Chemical Vapors/Gases/Odors,3+ Family Apartment Building,10034,600 WEST  218 STREET,WEST  218 STREET,SEAMAN AVENUE,INDIAN ROAD,SEAMAN AVENUE,INDIAN ROAD,ADDRESS,NEW YORK,WEST  218 STREET,Closed,,2023-10-02T09:22:54.000,12 MANHATTAN,1022500058,MANHATTAN,1006884,257306,ONLINE,Unspecified,MANHATTAN,40.87289093228972,-73.91815931127681,"{'latitude': '40.87289093228972', 'longitude': '-73.91815931127681', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58968838,2023-09-30T23:19:16.000,2023-09-30T23:50:27.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10033,503 WEST  176 STREET,WEST  176 STREET,AMSTERDAM AVENUE,AUDUBON AVENUE,AMSTERDAM AVENUE,AUDUBON AVENUE,ADDRESS,NEW YORK,WEST  176 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-30T23:50:30.000,12 MANHATTAN,1021320090,MANHATTAN,1002695,247127,ONLINE,Unspecified,MANHATTAN,40.844962389012814,-73.93333402612996,"{'latitude': '40.844962389012814', 'longitude': '-73.93333402612996', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58971312,2023-09-30T23:19:11.000,2023-10-01T01:09:33.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11221,643 KNICKERBOCKER AVENUE,KNICKERBOCKER AVENUE,MADISON STREET,PUTNAM AVENUE,MADISON STREET,PUTNAM AVENUE,ADDRESS,BROOKLYN,KNICKERBOCKER AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-10-01T01:09:37.000,04 BROOKLYN,3033650109,BROOKLYN,1008531,192661,MOBILE,Unspecified,BROOKLYN,40.69545340248906,-73.91243769568936,"{'latitude': '40.69545340248906', 'longitude': '-73.91243769568936', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58969300,2023-09-30T23:19:08.000,2023-10-01T05:49:01.000,NYPD,New York City Police Department,Noise - Vehicle,Engine Idling,Street/Sidewalk,11414,157-49 79 STREET,79 STREET,157 AVENUE,158 AVENUE,157 AVENUE,158 AVENUE,ADDRESS,HOWARD BEACH,79 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-10-01T05:49:04.000,10 QUEENS,4139590073,QUEENS,1024892,179487,MOBILE,Unspecified,QUEENS,40.6592337868258,-73.85351608131755,"{'latitude': '40.6592337868258', 'longitude': '-73.85351608131755', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58971740,2023-09-30T23:19:04.000,2023-10-01T03:13:56.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11368,40-07 104 STREET,104 STREET,ROOSEVELT AVENUE,41 AVENUE,ROOSEVELT AVENUE,41 AVENUE,ADDRESS,CORONA,104 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-10-01T03:14:01.000,04 QUEENS,4019840086,QUEENS,1022617,212393,ONLINE,Unspecified,QUEENS,40.74956304417716,-73.86152825311419,"{'latitude': '40.74956304417716', 'longitude': '-73.86152825311419', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58974521,2023-09-30T23:19:03.000,2023-09-30T23:52:26.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11205,81 NORTH PORTLAND AVENUE,NORTH PORTLAND AVENUE,PARK AVENUE,AUBURN PLACE,PARK AVENUE,AUBURN PLACE,ADDRESS,BROOKLYN,NORTH PORTLAND AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-30T23:52:30.000,02 BROOKLYN,3020410001,BROOKLYN,990841,192624,PHONE,Unspecified,BROOKLYN,40.69538270128887,-73.97623152066696,"{'latitude': '40.69538270128887', 'longitude': '-73.97623152066696', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58969992,2023-09-30T23:19:03.000,2023-09-30T23:53:49.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10473,2280 RANDALL AVENUE,RANDALL AVENUE,CASTLE HILL AVENUE,HAVEMEYER AVENUE,CASTLE HILL AVENUE,HAVEMEYER AVENUE,ADDRESS,BRONX,RANDALL AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-30T23:53:52.000,09 BRONX,2035370001,BRONX,1026993,237822,ONLINE,Unspecified,BRONX,40.819338693269565,-73.84557290696154,"{'latitude': '40.819338693269565', 'longitude': '-73.84557290696154', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58973438,2023-09-30T23:19:00.000,2023-10-04T13:56:00.000,DOT,Department of Transportation,Street Light Condition,Street Light Lamp Missing,,11361,,,,,FRANCIS LEWIS BOULEVARD,WEEKS LANE,INTERSECTION,QUEENS,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-10-04T13:56:00.000,11 QUEENS,,QUEENS,1045178,213512,UNKNOWN,Unspecified,QUEENS,40.75250773766346,-73.78009266061392,"{'latitude': '40.75250773766346', 'longitude': '-73.78009266061392', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58972586,2023-09-30T23:18:58.000,2023-09-30T23:24:02.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),Street/Sidewalk,11201,170 CADMAN PLAZA WEST,CADMAN PLAZA WEST,MIDDAGH STREET,PINEAPPLE WALK,MIDDAGH STREET,PINEAPPLE WALK,ADDRESS,BROOKLYN,CADMAN PLAZA WEST,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-30T23:24:07.000,02 BROOKLYN,,BROOKLYN,986692,194125,ONLINE,Unspecified,BROOKLYN,40.69950471431118,-73.99119310960108,"{'latitude': '40.69950471431118', 'longitude': '-73.99119310960108', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
59438692,2023-09-30T23:18:56.000,2023-10-01T11:45:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,11413,138-11 227 STREET,227 STREET,138 AVENUE,139 AVENUE,138 AVENUE,139 AVENUE,ADDRESS,SPRINGFIELD GARDENS,227 STREET,Closed,,2023-10-01T11:45:00.000,13 QUEENS,4131410030,QUEENS,1054607,184091,PHONE,Unspecified,QUEENS,40.67168444196516,-73.74636822527974,"{'latitude': '40.67168444196516', 'longitude': '-73.74636822527974', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58977671,2023-09-30T23:18:44.000,2023-10-01T06:36:14.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11373,51-06 IRELAND STREET,IRELAND STREET,51 AVENUE,KNEELAND AVENUE,51 AVENUE,KNEELAND AVENUE,ADDRESS,ELMHURST,IRELAND STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-10-01T06:36:18.000,04 QUEENS,4024680004,QUEENS,1015674,207699,PHONE,Unspecified,QUEENS,40.73670659564098,-73.88660838787551,"{'latitude': '40.73670659564098', 'longitude': '-73.88660838787551', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58972188,2023-09-30T23:18:41.000,2023-09-30T23:33:17.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11236,720 EAST   99 STREET,EAST   99 STREET,GLENWOOD ROAD,CONKLIN AVENUE,GLENWOOD ROAD,CONKLIN AVENUE,ADDRESS,BROOKLYN,EAST   99 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-30T23:33:20.000,18 BROOKLYN,3081860047,BROOKLYN,1011931,174565,PHONE,Unspecified,BROOKLYN,40.645773982404826,-73.90025091368156,"{'latitude': '40.645773982404826', 'longitude': '-73.90025091368156', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58969175,2023-09-30T23:18:32.000,2023-10-24T09:54:06.000,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,10312,374 LYNDALE AVENUE,LYNDALE AVENUE,KING STREET,HYLAN BOULEVARD,KING STREET,HYLAN BOULEVARD,ADDRESS,STATEN ISLAND,LYNDALE AVENUE,Closed,NYC Parks performed the work necessary to correct the condition.,2023-10-24T05:53:11.000,03 STATEN ISLAND,5053480422,STATEN ISLAND,940926,134033,PHONE,Unspecified,STATEN ISLAND,40.53445923447285,-74.15585900378221,"{'latitude': '40.53445923447285', 'longitude': '-74.15585900378221', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58974167,2023-09-30T23:18:24.000,2023-10-01T04:05:41.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,11221,628 KNICKERBOCKER AVENUE,KNICKERBOCKER AVENUE,WOODBINE STREET,MADISON STREET,WOODBINE STREET,MADISON STREET,ADDRESS,BROOKLYN,KNICKERBOCKER AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-10-01T04:05:44.000,04 BROOKLYN,3033610033,BROOKLYN,1008384,192764,MOBILE,Unspecified,BROOKLYN,40.695736515539345,-73.91296743867606,"{'latitude': '40.695736515539345', 'longitude': '-73.91296743867606', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58969866,2023-09-30T23:18:22.000,2023-09-30T23:23:44.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10024,117 WEST   90 STREET,WEST   90 STREET,COLUMBUS AVENUE,AMSTERDAM AVENUE,COLUMBUS AVENUE,AMSTERDAM AVENUE,ADDRESS,NEW YORK,WEST   90 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-30T23:23:47.000,07 MANHATTAN,1012210007,MANHATTAN,992231,226888,PHONE,Unspecified,MANHATTAN,40.78942767746302,-73.97117824440998,"{'latitude': '40.78942767746302', 'longitude': '-73.97117824440998', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
