unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,address_type,city,facility_type,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,location_type,intersection_street_1,intersection_street_2,landmark,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,taxi_pick_up_location,vehicle_type,due_date
58803356,2023-09-13T19:26:27.000,2023-09-14T12:30:00.000,DOT,Department of Transportation,Street Condition,Pothole,11411,,,,,INTERSECTION,QUEENS,N/A,Closed,The Department of Transportation inspected this complaint and repaired the problem.,2023-09-14T12:30:00.000,13 QUEENS,,QUEENS,1055596,191534,UNKNOWN,Unspecified,QUEENS,40.692105780877014,-73.74272416924487,"{'latitude': '40.692105780877014', 'longitude': '-73.74272416924487', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,119 AVENUE,219 STREET,,,,,,,,
58806670,2023-09-13T19:25:13.000,2023-09-13T21:16:27.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,10473,1851 OBRIEN AVENUE,OBRIEN AVENUE,DEAD END,LELAND AVENUE,ADDRESS,BRONX,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-13T21:16:30.000,09 BRONX,2034710005,BRONX,1023300,234799,MOBILE,Unspecified,BRONX,40.811058512238034,-73.8589329895833,"{'latitude': '40.811058512238034', 'longitude': '-73.8589329895833', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,DEAD END,LELAND AVENUE,O'BRIEN AVENUE,,,,,,,
58808400,2023-09-13T19:25:01.000,2023-09-15T20:41:08.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,10472,1361 BRONX RIVER AVENUE,BRONX RIVER AVENUE,,,ADDRESS,BRONX,,Closed,"The Department of Housing Preservation and Development was not able to gain access to your apartment or others in the building to inspect for a lack of heat or hot water. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-15T00:00:00.000,09 BRONX,2038610141,BRONX,1017403,242882,PHONE,Unspecified,BRONX,40.833268136850656,-73.880195769407,"{'latitude': '40.833268136850656', 'longitude': '-73.880195769407', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,
58803248,2023-09-13T19:25:01.000,2023-09-16T10:08:56.000,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,11226,180 LENOX ROAD,LENOX ROAD,,,ADDRESS,BROOKLYN,,Closed,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-16T00:00:00.000,17 BROOKLYN,3050840042,BROOKLYN,997068,177517,ONLINE,Unspecified,BROOKLYN,40.65391056381976,-73.95380443229466,"{'latitude': '40.65391056381976', 'longitude': '-73.95380443229466', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,
58807320,2023-09-13T19:25:01.000,2023-10-27T19:57:58.000,HPD,Department of Housing Preservation and Development,APPLIANCE,ELECTRIC/GAS RANGE,10472,1361 BRONX RIVER AVENUE,BRONX RIVER AVENUE,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-27T00:00:00.000,09 BRONX,2038610141,BRONX,1017403,242882,PHONE,Unspecified,BRONX,40.833268136850656,-73.880195769407,"{'latitude': '40.833268136850656', 'longitude': '-73.880195769407', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,
58800449,2023-09-13T19:24:38.000,2023-09-13T20:10:45.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11249,96 BERRY STREET,BERRY STREET,NORTH    9 STREET,NORTH    8 STREET,ADDRESS,BROOKLYN,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T20:10:49.000,01 BROOKLYN,3023100030,BROOKLYN,995799,201331,ONLINE,Unspecified,BROOKLYN,40.71927627482662,-73.95833703772377,"{'latitude': '40.71927627482662', 'longitude': '-73.95833703772377', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Residential Building/House,NORTH    9 STREET,NORTH    8 STREET,BERRY STREET,,,,,,,
58802523,2023-09-13T19:24:10.000,2023-09-14T12:37:37.000,DSNY,Department of Sanitation,Residential Disposal Complaint,Trash or Recycling Not Secure,11373,93-26 43 AVENUE,43 AVENUE,FORLEY STREET,94 STREET,ADDRESS,ELMHURST,,Closed,The Department of Sanitation investigated this complaint and found no violation at the location.,2023-09-14T12:37:41.000,04 QUEENS,4016000042,QUEENS,1019795,210417,PHONE,Unspecified,QUEENS,40.744151220040976,-73.87172366517808,"{'latitude': '40.744151220040976', 'longitude': '-73.87172366517808', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Sidewalk,FORLEY STREET,94 STREET,43 AVENUE,,,,,,,
58805732,2023-09-13T19:24:01.000,2023-09-13T20:24:27.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,10452,1120 ANDERSON AVENUE,ANDERSON AVENUE,WEST  166 STREET,WEST  167 STREET,ADDRESS,BRONX,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T20:24:33.000,04 BRONX,2025050044,BRONX,1004995,243520,ONLINE,Unspecified,BRONX,40.83505712389516,-73.92503227094195,"{'latitude': '40.83505712389516', 'longitude': '-73.92503227094195', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,WEST  166 STREET,WEST  167 STREET,ANDERSON AVENUE,,,,,,,
58801683,2023-09-13T19:24:00.000,2023-09-13T21:04:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,11104,,,,,INTERSECTION,QUEENS,N/A,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-13T21:04:00.000,02 QUEENS,,QUEENS,1006521,210078,UNKNOWN,Unspecified,QUEENS,40.74326414119991,-73.91962853862343,"{'latitude': '40.74326414119991', 'longitude': '-73.91962853862343', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,QUEENS BOULEVARD,45 STREET,,,,,,,,
58807401,2023-09-13T19:23:48.000,,DPR,Department of Parks and Recreation,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,10304,319 VAN DUZER STREET,VAN DUZER STREET,WILLIAM STREET,SANDS STREET,ADDRESS,STATEN ISLAND,,In Progress,,,01 STATEN ISLAND,5005100026,STATEN ISLAND,962452,168891,ONLINE,Unspecified,STATEN ISLAND,40.630216503457945,-74.07853125034228,"{'latitude': '40.630216503457945', 'longitude': '-74.07853125034228', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,WILLIAM STREET,SANDS STREET,VAN DUZER STREET,,,,,,,
58803505,2023-09-13T19:23:18.000,,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Building,11420,135-55 127 STREET,127 STREET,135 AVENUE,149 AVENUE,ADDRESS,SOUTH OZONE PARK,,In Progress,"NYC Parks reviewed this request and will visit the location to investigate the condition.  Under NYC Parksâ Tree Risk Management Program, all trees under the agency's jurisdiction are assessed for risk, and work is prioritized to address the conditions with the highest risk first.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",2023-09-14T11:00:35.000,10 QUEENS,4118610008,QUEENS,1036206,182985,ONLINE,Unspecified,QUEENS,40.66877584116078,-73.81271075421411,"{'latitude': '40.66877584116078', 'longitude': '-73.81271075421411', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,135 AVENUE,149 AVENUE,127 STREET,,,,,,,
58806771,2023-09-13T19:23:14.000,2023-09-13T20:10:04.000,NYPD,New York City Police Department,Blocked Driveway,No Access,10468,2560 DAVIDSON AVENUE,DAVIDSON AVENUE,WEST  190 STREET,WEST  192 STREET,ADDRESS,BRONX,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T20:10:07.000,07 BRONX,2032010026,BRONX,1011825,254552,MOBILE,Unspecified,BRONX,40.86531799427326,-73.90030484420454,"{'latitude': '40.86531799427326', 'longitude': '-73.90030484420454', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,WEST  190 STREET,WEST  192 STREET,DAVIDSON AVENUE,,,,,,,
58806223,2023-09-13T19:23:13.000,2023-09-14T03:22:14.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,11420,135-45 LEFFERTS BOULEVARD,LEFFERTS BOULEVARD,135 AVENUE,149 AVENUE,ADDRESS,SOUTH OZONE PARK,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-14T03:22:21.000,10 QUEENS,4118060007,QUEENS,1033918,183522,PHONE,Unspecified,QUEENS,40.670262914700146,-73.82095447974059,"{'latitude': '40.670262914700146', 'longitude': '-73.82095447974059', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,135 AVENUE,149 AVENUE,LEFFERTS BOULEVARD,,,,,,,
58800340,2023-09-13T19:23:12.000,2023-09-13T21:17:49.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,11208,198 BERRIMAN STREET,BERRIMAN STREET,PITKIN AVENUE,BELMONT AVENUE,ADDRESS,BROOKLYN,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-13T21:17:54.000,05 BROOKLYN,3040210125,BROOKLYN,1017598,184780,PHONE,Unspecified,BROOKLYN,40.67379235598953,-73.87977926027877,"{'latitude': '40.67379235598953', 'longitude': '-73.87977926027877', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,PITKIN AVENUE,BELMONT AVENUE,BERRIMAN STREET,,,,,,,
58802697,2023-09-13T19:23:00.000,2023-09-14T00:55:00.000,DEP,Department of Environmental Protection,Water System,Dirty Water (WE),10031,511 WEST  139 STREET,WEST  139 STREET,AMSTERDAM AVE,HAMILTON PL,ADDRESS,NEW YORK,,Closed,The Department of Environmental Protection investigated this complaint and opened fire hydrants to flush water mains in the area.,2023-09-14T00:55:00.000,09 MANHATTAN,1020710023,MANHATTAN,997834,238643,ONLINE,Unspecified,MANHATTAN,40.8216850724758,-73.95092037008563,"{'latitude': '40.8216850724758', 'longitude': '-73.95092037008563', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58801723,2023-09-13T19:22:42.000,2023-09-13T19:26:42.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,10457,1872 MONROE AVENUE,MONROE AVENUE,MOUNT HOPE PLACE,EAST TREMONT AVENUE,ADDRESS,BRONX,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T19:26:47.000,05 BRONX,2028040001,BRONX,1010260,248435,ONLINE,Unspecified,BRONX,40.848533419181855,-73.90598670450618,"{'latitude': '40.848533419181855', 'longitude': '-73.90598670450618', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Residential Building/House,MOUNT HOPE PLACE,EAST TREMONT AVENUE,MONROE AVENUE,,,,,,,
58804190,2023-09-13T19:22:35.000,2023-09-14T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Sidewalk Shed/Pipe Scafford - Inadequate Defective/None,11216,845 PARK PLACE,PARK PLACE,,,ADDRESS,BROOKLYN,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-09-14T00:00:00.000,08 BROOKLYN,3012340074,BROOKLYN,998284,184614,UNKNOWN,Unspecified,BROOKLYN,40.67338841040205,-73.94940724460969,"{'latitude': '40.67338841040205', 'longitude': '-73.94940724460969', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58806749,2023-09-13T19:22:35.000,2023-09-14T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Sidewalk Shed/Pipe Scafford - Inadequate Defective/None,11214,2547 CROPSEY AVENUE,CROPSEY AVENUE,,,ADDRESS,BROOKLYN,,Closed,The Department of Buildings reviewed this complaint and referred it to the Department of Transportation for further action.,2023-09-14T00:00:00.000,11 BROOKLYN,3069080001,BROOKLYN,986425,154663,UNKNOWN,Unspecified,BROOKLYN,40.59119012127982,-73.99216874834455,"{'latitude': '40.59119012127982', 'longitude': '-73.99216874834455', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58804966,2023-09-13T19:22:20.000,2023-09-13T23:46:48.000,NYPD,New York City Police Department,Illegal Parking,Parking Permit Improper Use,11223,44 VILLAGE ROAD NORTH,VILLAGE ROAD NORTH,LAKE STREET,MCDONALD AVENUE,ADDRESS,BROOKLYN,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-13T23:46:51.000,15 BROOKLYN,3071230035,BROOKLYN,991593,156612,MOBILE,Unspecified,BROOKLYN,40.59653695951357,-73.97355885679625,"{'latitude': '40.59653695951357', 'longitude': '-73.97355885679625', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,LAKE STREET,MCDONALD AVENUE,VILLAGE ROAD NORTH,,,,,,,
58800136,2023-09-13T19:22:13.000,2023-09-13T20:37:12.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,11365,65-88 162 STREET,162 STREET,65 AVENUE,160 STREET,ADDRESS,FRESH MEADOWS,,Closed,The Police Department issued a summons in response to the complaint.,2023-09-13T20:37:18.000,08 QUEENS,4067910001,QUEENS,1037755,206832,MOBILE,Unspecified,QUEENS,40.73422088300696,-73.80693752872355,"{'latitude': '40.73422088300696', 'longitude': '-73.80693752872355', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,65 AVENUE,160 STREET,162 STREET,,,,,,,
58807183,2023-09-13T19:22:02.000,2023-09-14T19:15:21.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,11435,147-01 HILLSIDE AVENUE,HILLSIDE AVENUE,,,ADDRESS,JAMAICA,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-14T00:00:00.000,08 QUEENS,4097020062,QUEENS,1037043,196470,ONLINE,Unspecified,QUEENS,40.705784035042434,-73.8095879090224,"{'latitude': '40.705784035042434', 'longitude': '-73.8095879090224', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,
58802050,2023-09-13T19:21:59.000,2023-10-12T06:57:41.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,11216,347 NOSTRAND AVENUE,NOSTRAND AVENUE,,,ADDRESS,BROOKLYN,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-12T00:00:00.000,03 BROOKLYN,3018087501,BROOKLYN,997906,189346,ONLINE,Unspecified,BROOKLYN,40.68637726647565,-73.95076035025004,"{'latitude': '40.68637726647565', 'longitude': '-73.95076035025004', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,
58809704,2023-09-13T19:21:56.000,2023-09-14T13:04:04.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,11215,695 6 AVENUE,6 AVENUE,,,ADDRESS,BROOKLYN,,Closed,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-14T00:00:00.000,07 BROOKLYN,3008927504,BROOKLYN,986794,179870,MOBILE,Unspecified,BROOKLYN,40.660377944238604,-73.99083063560273,"{'latitude': '40.660377944238604', 'longitude': '-73.99083063560273', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,
58802516,2023-09-13T19:21:52.000,2023-09-15T10:02:35.000,DSNY,Department of Sanitation,Missed Collection,Trash,11434,162-68 118 AVENUE,118 AVENUE,LONG STREET,GUY R BREWER BOULEVARD,ADDRESS,JAMAICA,,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-14T10:35:47.000,12 QUEENS,,QUEENS,1044454,188389,PHONE,Unspecified,QUEENS,40.683556311318966,-73.78293048134205,"{'latitude': '40.683556311318966', 'longitude': '-73.78293048134205', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,LONG STREET,GUY R BREWER BOULEVARD,118 AVENUE,,,,,,,
58807739,2023-09-13T19:21:49.000,2023-09-14T04:35:37.000,DSNY,Department of Sanitation,Residential Disposal Complaint,Waste Set Out Too Early or Too Late,11215,305 5 AVENUE,5 AVENUE,2 STREET,3 STREET,ADDRESS,BROOKLYN,,Closed,The Department of Sanitation will address the situation at the location by providing educational outreach about proper sanitation procedures.,2023-09-14T04:35:43.000,06 BROOKLYN,3009750006,BROOKLYN,988975,184528,ONLINE,Unspecified,BROOKLYN,40.673162222650404,-73.98296637118983,"{'latitude': '40.673162222650404', 'longitude': '-73.98296637118983', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Sidewalk,2 STREET,3 STREET,5 AVENUE,,,,,,,
58801782,2023-09-13T19:21:24.000,2023-09-13T20:26:13.000,NYPD,New York City Police Department,Noise - Residential,Loud Talking,11210,3101 FOSTER AVENUE,FOSTER AVENUE,NOSTRAND AVENUE,NEW YORK AVENUE,ADDRESS,BROOKLYN,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T20:26:18.000,17 BROOKLYN,3049640047,BROOKLYN,998844,171965,MOBILE,Unspecified,BROOKLYN,40.6386687767701,-73.94741581102895,"{'latitude': '40.6386687767701', 'longitude': '-73.94741581102895', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Residential Building/House,NOSTRAND AVENUE,NEW YORK AVENUE,FOSTER AVENUE,,,,,,,
58806854,2023-09-13T19:21:15.000,2023-09-13T19:38:36.000,NYPD,New York City Police Department,Noise - Commercial,Banging/Pounding,10028,1661 1 AVENUE,1 AVENUE,EAST   86 STREET,EAST   87 STREET,ADDRESS,NEW YORK,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T19:38:42.000,08 MANHATTAN,1015490028,MANHATTAN,998331,222433,ONLINE,Unspecified,MANHATTAN,40.77719227505111,-73.9491586786364,"{'latitude': '40.77719227505111', 'longitude': '-73.9491586786364', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Store/Commercial,EAST   86 STREET,EAST   87 STREET,1 AVENUE,,,,,,,
58801472,2023-09-13T19:21:14.000,2023-09-13T22:46:54.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,11223,2232 MCDONALD AVENUE,MCDONALD AVENUE,SLOAN PLACE,WHITNEY PLACE,ADDRESS,BROOKLYN,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-13T22:46:58.000,11 BROOKLYN,3071030024,BROOKLYN,991720,157158,MOBILE,Unspecified,BROOKLYN,40.59803551307547,-73.9731009433821,"{'latitude': '40.59803551307547', 'longitude': '-73.9731009433821', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,SLOAN PLACE,WHITNEY PLACE,MCDONALD AVENUE,,,,,,,
58804835,2023-09-13T19:21:07.000,,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Blocking Street,11210,1315 EAST   37 STREET,EAST   37 STREET,AVENUE K,AVENUE L,ADDRESS,BROOKLYN,,In Progress,,,18 BROOKLYN,3076370025,BROOKLYN,1001029,166590,ONLINE,Unspecified,BROOKLYN,40.623911672137204,-73.93955632136954,"{'latitude': '40.623911672137204', 'longitude': '-73.93955632136954', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,AVENUE K,AVENUE L,EAST   37 STREET,,,,,,,
58806464,2023-09-13T19:21:03.000,2023-10-12T12:50:05.000,DSNY,Department of Sanitation,Lot Condition,Trash,10468,2279 UNIVERSITY AVENUE,UNIVERSITY AVENUE,WEST  183 STREET,WEST FORDHAM ROAD,ADDRESS,BRONX,,Closed,The Department of Sanitation (DSNY) couldn't clean the lot because of dangerous conditions at the site.,2023-10-12T12:50:15.000,07 BRONX,2032180072,BRONX,1009992,252812,PHONE,Unspecified,BRONX,40.86054775820455,-73.90693858376736,"{'latitude': '40.86054775820455', 'longitude': '-73.90693858376736', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Lot,WEST  183 STREET,WEST FORDHAM ROAD,UNIVERSITY AVENUE,,,,,,,
58802260,2023-09-13T19:20:55.000,,DPR,Department of Parks and Recreation,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,10314,125 ROCKVILLE AVENUE,ROCKVILLE AVENUE,PLYMOUTH ROAD,BOWLING GREEN PLACE,ADDRESS,STATEN ISLAND,,In Progress,,,02 STATEN ISLAND,5021140029,STATEN ISLAND,938560,156273,ONLINE,Unspecified,STATEN ISLAND,40.59549174527473,-74.16452098791433,"{'latitude': '40.59549174527473', 'longitude': '-74.16452098791433', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,PLYMOUTH ROAD,BOWLING GREEN PLACE,ROCKVILLE AVENUE,,,,,,,
58802891,2023-09-13T19:20:37.000,2023-09-13T21:29:39.000,NYPD,New York City Police Department,Blocked Driveway,No Access,10463,3460 CANNON PLACE,CANNON PLACE,BEND,WEST  238 STREET,ADDRESS,BRONX,,Closed,The Police Department issued a summons in response to the complaint.,2023-09-13T21:29:44.000,08 BRONX,2032580176,BRONX,1012353,260335,PHONE,Unspecified,BRONX,40.88118887687463,-73.89837164817038,"{'latitude': '40.88118887687463', 'longitude': '-73.89837164817038', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,BEND,WEST  238 STREET,CANNON PLACE,,,,,,,
58801703,2023-09-13T19:20:33.000,2023-09-13T20:54:23.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,10456,1033 WEBSTER AVENUE,WEBSTER AVENUE,EAST  165 STREET,EAST  166 STREET,ADDRESS,BRONX,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T20:54:30.000,04 BRONX,2024250035,BRONX,1008638,241102,ONLINE,Unspecified,BRONX,40.82841110320298,-73.91187609332636,"{'latitude': '40.82841110320298', 'longitude': '-73.91187609332636', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Store/Commercial,EAST  165 STREET,EAST  166 STREET,WEBSTER AVENUE,,,,,,,
58806140,2023-09-13T19:20:27.000,,DPR,Department of Parks and Recreation,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,10465,712 HOLLYWOOD AVENUE,HOLLYWOOD AVENUE,RANDALL AVENUE,PHILIP AVENUE,ADDRESS,BRONX,,In Progress,,,10 BRONX,2054340013,BRONX,1034194,240938,PHONE,Unspecified,BRONX,40.827853432839596,-73.81953313603867,"{'latitude': '40.827853432839596', 'longitude': '-73.81953313603867', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,RANDALL AVENUE,PHILIP AVENUE,HOLLYWOOD AVENUE,,,,,,,
58802892,2023-09-13T19:20:24.000,2023-09-13T19:45:02.000,NYPD,New York City Police Department,Blocked Driveway,No Access,11435,97 AVENUE,97 AVENUE,97 AVENUE,REMINGTON STREET,INTERSECTION,,,Closed,The Police Department issued a summons in response to the complaint.,2023-09-13T19:45:07.000,12 QUEENS,,QUEENS,1036503,192703,PHONE,Unspecified,QUEENS,40.69544773039591,-73.81156478461814,"{'latitude': '40.69544773039591', 'longitude': '-73.81156478461814', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,97 AVENUE,REMINGTON STREET,,,,,,,,
58801389,2023-09-13T19:20:07.000,2023-09-13T20:36:35.000,DPR,Department of Parks and Recreation,Violation of Park Rules,Unlicensed Vendors,11368,FLUSHING MEADOWS CORONA PARK,FLUSHING MEADOWS CORONA PARK,52 AVENUE,53 AVENUE,UNRECOGNIZED,CORONA,,Closed,NYC Parks has reviewed the reported condition and corrected the problem.,2023-09-13T20:36:39.000,81 QUEENS,4020180001,QUEENS,1027989,209784,UNKNOWN,Unspecified,QUEENS,40.742377064999275,-73.84215697754966,"{'latitude': '40.742377064999275', 'longitude': '-73.84215697754966', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Park,52 AVENUE,53 AVENUE,FLUSHING MEADOWS CORONA PARK,,,,,,,
58808598,2023-09-13T19:20:03.000,2023-09-13T22:45:27.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,11379,82-78 61 ROAD,61 ROAD,CALDWELL AVENUE,84 STREET,ADDRESS,MIDDLE VILLAGE,,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-13T22:45:32.000,05 QUEENS,4029420069,QUEENS,1018952,203863,ONLINE,Unspecified,QUEENS,40.72616547265459,-73.87479972151284,"{'latitude': '40.72616547265459', 'longitude': '-73.87479972151284', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,CALDWELL AVENUE,84 STREET,61 ROAD,,,,,,,
58805760,2023-09-13T19:20:00.000,2023-09-13T19:48:03.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,11211,232 SOUTH    1 STREET,SOUTH    1 STREET,ROEBLING STREET,HAVEMEYER STREET,ADDRESS,BROOKLYN,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T19:48:07.000,01 BROOKLYN,3024080014,BROOKLYN,995901,198875,ONLINE,Unspecified,BROOKLYN,40.712535009773205,-73.95797332404902,"{'latitude': '40.712535009773205', 'longitude': '-73.95797332404902', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,ROEBLING STREET,HAVEMEYER STREET,SOUTH    1 STREET,,,,,,,
58807480,2023-09-13T19:19:58.000,2023-09-14T14:24:01.000,DOT,Department of Transportation,Street Condition,Cave-in,11201,91 REMSEN STREET,REMSEN STREET,HICKS STREET,HENRY STREET,ADDRESS,BROOKLYN,,Closed,This request required re-assignment to a new DOT unit.,2023-09-14T14:24:09.000,02 BROOKLYN,3002480002,BROOKLYN,985661,192196,PHONE,Unspecified,BROOKLYN,40.6942102823978,-73.99491173809585,"{'latitude': '40.6942102823978', 'longitude': '-73.99491173809585', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,HICKS STREET,HENRY STREET,REMSEN STREET,,,,,,,
