unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,landmark,facility_type,taxi_pick_up_location,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment
58965515,2023-09-29T20:20:11.000,2023-09-29T20:37:29.000,NYPD,New York City Police Department,Bike/Roller/Skate Chronic,N/A,Store/Commercial,10003,86 EAST    4 STREET,EAST    4 STREET,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-29T20:37:35.000,03 MANHATTAN,1004450009,MANHATTAN,987217,203822,ONLINE,Unspecified,MANHATTAN,40.72612050809846,-73.98929546279516,"{'latitude': '40.72612050809846', 'longitude': '-73.98929546279516', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2 AVENUE,1 AVENUE,2 AVENUE,1 AVENUE,EAST    4 STREET,,,,,,
58958409,2023-09-29T20:20:10.000,2023-10-03T19:04:27.000,HPD,Department of Housing Preservation and Development,WATER LEAK,DAMP SPOT,RESIDENTIAL BUILDING,11368,50-20 101 STREET,101 STREET,ADDRESS,CORONA,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-03T00:00:00.000,04 QUEENS,4018920081,QUEENS,1022510,209888,ONLINE,Unspecified,QUEENS,40.74268791958672,-73.86192868039126,"{'latitude': '40.74268791958672', 'longitude': '-73.86192868039126', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58956757,2023-09-29T20:20:10.000,2023-10-03T19:04:26.000,HPD,Department of Housing Preservation and Development,SAFETY,CARBON MONOXIDE DETECTOR,RESIDENTIAL BUILDING,11368,50-20 101 STREET,101 STREET,ADDRESS,CORONA,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-03T00:00:00.000,04 QUEENS,4018920081,QUEENS,1022510,209888,ONLINE,Unspecified,QUEENS,40.74268791958672,-73.86192868039126,"{'latitude': '40.74268791958672', 'longitude': '-73.86192868039126', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58961424,2023-09-29T20:20:10.000,2023-10-03T19:04:26.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11368,50-20 101 STREET,101 STREET,ADDRESS,CORONA,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-03T00:00:00.000,04 QUEENS,4018920081,QUEENS,1022510,209888,ONLINE,Unspecified,QUEENS,40.74268791958672,-73.86192868039126,"{'latitude': '40.74268791958672', 'longitude': '-73.86192868039126', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58956644,2023-09-29T20:20:08.000,2023-10-01T09:41:42.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,11105,21-47 33 STREET,33 STREET,ADDRESS,ASTORIA,Closed,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,2023-10-01T00:00:00.000,01 QUEENS,4008307501,QUEENS,1009608,222123,ONLINE,Unspecified,QUEENS,40.776316248692595,-73.90844276478124,"{'latitude': '40.776316248692595', 'longitude': '-73.90844276478124', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
59445469,2023-09-29T20:20:04.000,2023-09-30T01:05:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,11222,641 HUMBOLDT STREET,HUMBOLDT STREET,ADDRESS,BROOKLYN,Closed,,2023-09-30T01:05:00.000,01 BROOKLYN,3026850021,BROOKLYN,999434,203121,ONLINE,Unspecified,BROOKLYN,40.724183899403265,-73.9452197573729,"{'latitude': '40.724183899403265', 'longitude': '-73.9452197573729', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",DRIGGS AVENUE,NASSAU AVENUE,DRIGGS AVENUE,NASSAU AVENUE,HUMBOLDT STREET,,,,,,
58964235,2023-09-29T20:19:55.000,2023-10-11T14:26:14.000,HPD,Department of Housing Preservation and Development,ELECTRIC,NO LIGHTING,RESIDENTIAL BUILDING,10032,421 WEST  162 STREET,WEST  162 STREET,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-11T00:00:00.000,12 MANHATTAN,1021100037,MANHATTAN,1001344,243532,ONLINE,Unspecified,MANHATTAN,40.83509788189561,-73.93822612218057,"{'latitude': '40.83509788189561', 'longitude': '-73.93822612218057', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
59442822,2023-09-29T20:19:53.000,2023-10-11T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Slow Leak,Apartment,11372,89-07 34 AVENUE,34 AVENUE,ADDRESS,JACKSON HEIGHTS,Closed,,2023-10-11T00:00:00.000,03 QUEENS,4014370032,QUEENS,1017953,214164,ONLINE,Unspecified,QUEENS,40.754442992557145,-73.87835236707805,"{'latitude': '40.754442992557145', 'longitude': '-73.87835236707805', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",89 STREET,90 STREET,89 STREET,90 STREET,34 AVENUE,,,,,,
58958549,2023-09-29T20:19:53.000,2023-10-06T19:44:22.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,11232,205 30 STREET,30 STREET,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-06T00:00:00.000,07 BROOKLYN,3006690055,BROOKLYN,984420,178547,PHONE,Unspecified,BROOKLYN,40.656746963859966,-73.99938730066731,"{'latitude': '40.656746963859966', 'longitude': '-73.99938730066731', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58961227,2023-09-29T20:19:52.000,2023-10-01T10:15:51.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10003,346 EAST   18 STREET,EAST   18 STREET,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-01T00:00:00.000,06 MANHATTAN,1009230039,MANHATTAN,989242,206821,PHONE,Unspecified,MANHATTAN,40.73435111806608,-73.98198731021692,"{'latitude': '40.73435111806608', 'longitude': '-73.98198731021692', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58956636,2023-09-29T20:19:39.000,2023-10-01T18:22:48.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,11222,334 MC GUINNESS BOULEVARD,MC GUINNESS BOULEVARD,ADDRESS,BROOKLYN,Closed,"The Department of Housing Preservation and Development was not able to gain access to your apartment or others in the building to inspect for a lack of heat or hot water. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-01T00:00:00.000,01 BROOKLYN,3025240007,BROOKLYN,997492,206633,PHONE,Unspecified,BROOKLYN,40.73382660042787,-73.95221911645197,"{'latitude': '40.73382660042787', 'longitude': '-73.95221911645197', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
59445395,2023-09-29T20:19:36.000,2023-10-03T00:00:00.000,HPD,Department of Housing Preservation and Development,Safety,Carbon Monoxide Detector,Apartment,11368,50-20 101 STREET,101 STREET,ADDRESS,CORONA,Closed,,2023-10-03T00:00:00.000,04 QUEENS,4018920081,QUEENS,1022510,209888,ONLINE,Unspecified,QUEENS,40.74268791958672,-73.86192868039126,"{'latitude': '40.74268791958672', 'longitude': '-73.86192868039126', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",50 AVENUE,CHRISTIE AVENUE,50 AVENUE,CHRISTIE AVENUE,101 STREET,,,,,,
59449498,2023-09-29T20:19:36.000,2023-10-03T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Damp Spot,Apartment,11368,50-20 101 STREET,101 STREET,ADDRESS,CORONA,Closed,,2023-10-03T00:00:00.000,04 QUEENS,4018920081,QUEENS,1022510,209888,ONLINE,Unspecified,QUEENS,40.74268791958672,-73.86192868039126,"{'latitude': '40.74268791958672', 'longitude': '-73.86192868039126', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",50 AVENUE,CHRISTIE AVENUE,50 AVENUE,CHRISTIE AVENUE,101 STREET,,,,,,
58965461,2023-09-29T20:19:19.000,2023-09-29T22:26:02.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11432,172-35 HENLEY ROAD,HENLEY ROAD,ADDRESS,JAMAICA,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-29T22:26:04.000,08 QUEENS,4098830075,QUEENS,1042291,199527,ONLINE,Unspecified,QUEENS,40.71414188320947,-73.79063330757802,"{'latitude': '40.71414188320947', 'longitude': '-73.79063330757802', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",KINGSTON PLACE,AVA PLACE,KINGSTON PLACE,AVA PLACE,HENLEY ROAD,,,,,,
58967025,2023-09-29T20:19:19.000,2023-09-29T20:45:19.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11249,150 NORTH   12 STREET,NORTH   12 STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-29T20:45:26.000,01 BROOKLYN,3022900005,BROOKLYN,996531,202022,MOBILE,Unspecified,BROOKLYN,40.72117191719664,-73.95569509086363,"{'latitude': '40.72117191719664', 'longitude': '-73.95569509086363', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BERRY STREET,BEDFORD AVENUE,BERRY STREET,BEDFORD AVENUE,NORTH   12 STREET,,,,,,
58960899,2023-09-29T20:19:10.000,2023-09-29T21:06:16.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11229,1556 EAST   26 STREET,EAST   26 STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-29T21:06:21.000,15 BROOKLYN,3067720032,BROOKLYN,998663,162513,MOBILE,Unspecified,BROOKLYN,40.61272532102778,-73.94808816152546,"{'latitude': '40.61272532102778', 'longitude': '-73.94808816152546', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",KINGS HIGHWAY,AVENUE P,KINGS HIGHWAY,AVENUE P,EAST   26 STREET,,,,,,
58967104,2023-09-29T20:19:02.000,2023-09-29T20:22:23.000,NYPD,New York City Police Department,Bike/Roller/Skate Chronic,N/A,Street/Sidewalk,10022,520 PARK AVENUE,PARK AVENUE,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-29T20:22:25.000,08 MANHATTAN,1013757504,MANHATTAN,992549,217603,ONLINE,Unspecified,MANHATTAN,40.76394250438831,-73.97004132000774,"{'latitude': '40.76394250438831', 'longitude': '-73.97004132000774', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",MADISON AVENUE,PARK AVENUE,MADISON AVENUE,PARK AVENUE,PARK AVENUE,,,,,,
58965558,2023-09-29T20:18:28.000,2023-09-29T23:08:46.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11223,48 AVENUE S,AVENUE S,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-29T23:08:49.000,11 BROOKLYN,3070760010,BROOKLYN,988649,158057,PHONE,Unspecified,BROOKLYN,40.600505142417745,-73.98415885868458,"{'latitude': '40.600505142417745', 'longitude': '-73.98415885868458', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEST   13 STREET,WEST   12 STREET,WEST   13 STREET,WEST   12 STREET,AVENUE S,,,,,,
59457026,2023-09-29T20:17:54.000,2023-10-04T00:00:00.000,HPD,Department of Housing Preservation and Development,Electric,Power Outage,Building-Wide,11238,29 GREENE AVENUE,GREENE AVENUE,ADDRESS,BROOKLYN,Closed,,2023-10-04T00:00:00.000,02 BROOKLYN,3021190001,BROOKLYN,992025,189210,ONLINE,Unspecified,BROOKLYN,40.68601109747347,-73.97196571756696,"{'latitude': '40.68601109747347', 'longitude': '-73.97196571756696', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",CUMBERLAND STREET,CARLTON AVENUE,CUMBERLAND STREET,CARLTON AVENUE,GREENE AVENUE,,,,,,
58962419,2023-09-29T20:17:52.000,2023-09-29T22:26:48.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11432,160-18 84 AVENUE,84 AVENUE,ADDRESS,JAMAICA,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-29T22:26:53.000,08 QUEENS,4097900022,QUEENS,1038244,199743,MOBILE,Unspecified,QUEENS,40.7147603739501,-73.80522994710141,"{'latitude': '40.7147603739501', 'longitude': '-73.80522994710141', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",160 STREET,161 STREET,160 STREET,161 STREET,84 AVENUE,,,,,,
58960927,2023-09-29T20:17:45.000,2023-09-29T20:49:24.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11208,707 PINE STREET,PINE STREET,ADDRESS,BROOKLYN,Closed,The Police Department issued a summons in response to the complaint.,2023-09-29T20:49:31.000,05 BROOKLYN,3044850043,BROOKLYN,1020584,182554,PHONE,Unspecified,BROOKLYN,40.667670738973115,-73.86902663674294,"{'latitude': '40.667670738973115', 'longitude': '-73.86902663674294', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",LINDEN BOULEVARD,LORING AVENUE,LINDEN BOULEVARD,LORING AVENUE,PINE STREET,,,,,,
59446883,2023-09-29T20:17:43.000,2023-10-01T00:00:00.000,HPD,Department of Housing Preservation and Development,Heat/Hot Water,Apartment Only,Apartment,11105,21-47 33 STREET,33 STREET,ADDRESS,ASTORIA,Closed,,2023-10-01T00:00:00.000,01 QUEENS,4008307501,QUEENS,1009608,222123,ONLINE,Unspecified,QUEENS,40.776316248692595,-73.90844276478124,"{'latitude': '40.776316248692595', 'longitude': '-73.90844276478124', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",21 AVENUE,DITMARS BOULEVARD,21 AVENUE,DITMARS BOULEVARD,33 STREET,,,,,,
59442596,2023-09-29T20:17:14.000,2023-10-06T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,Apartment,11232,205 30 STREET,30 STREET,ADDRESS,BROOKLYN,Closed,,2023-10-06T00:00:00.000,07 BROOKLYN,3006690055,BROOKLYN,984420,178547,PHONE,Unspecified,BROOKLYN,40.656746963859966,-73.99938730066731,"{'latitude': '40.656746963859966', 'longitude': '-73.99938730066731', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4 AVENUE,ROOSEVELT COURT,4 AVENUE,ROOSEVELT COURT,30 STREET,,,,,,
58964112,2023-09-29T20:17:10.000,2023-09-29T21:43:08.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11436,130 AVENUE,130 AVENUE,INTERSECTION,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-29T21:43:12.000,12 QUEENS,,QUEENS,1042830,183382,ONLINE,Unspecified,QUEENS,40.66982416323186,-73.78882941858774,"{'latitude': '40.66982416323186', 'longitude': '-73.78882941858774', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",130 AVENUE,150 STREET,130 AVENUE,150 STREET,,,,,,,
58965216,2023-09-29T20:17:00.000,2023-09-30T03:05:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11208,790 ELTON STREET,ELTON STREET,ADDRESS,BROOKLYN,Closed,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,2023-09-30T03:05:00.000,05 BROOKLYN,3043360126,BROOKLYN,1017662,181195,ONLINE,Unspecified,BROOKLYN,40.66395209884785,-73.87956630698582,"{'latitude': '40.66395209884785', 'longitude': '-73.87956630698582', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",HEGEMAN AVE,LINDEN BLVD,,,,,,,,,
58966894,2023-09-29T20:17:00.000,2023-09-30T09:15:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11218,26 EAST   10 STREET,EAST   10 STREET,ADDRESS,BROOKLYN,Closed,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,2023-09-30T09:15:00.000,14 BROOKLYN,3050700013,BROOKLYN,992417,175283,ONLINE,Unspecified,BROOKLYN,40.64778423067857,-73.97056915674247,"{'latitude': '40.64778423067857', 'longitude': '-73.97056915674247', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",CATON AVE,CHURCH AVE,,,,,,,,,
59460785,2023-09-29T20:16:59.000,2023-10-01T00:00:00.000,HPD,Department of Housing Preservation and Development,Heat/Hot Water,Apartment Only,Apartment,10003,346 EAST   18 STREET,EAST   18 STREET,ADDRESS,NEW YORK,Closed,,2023-10-01T00:00:00.000,06 MANHATTAN,1009230039,MANHATTAN,989242,206821,PHONE,Unspecified,MANHATTAN,40.73435111806608,-73.98198731021692,"{'latitude': '40.73435111806608', 'longitude': '-73.98198731021692', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2 AVENUE,1 AVENUE,2 AVENUE,1 AVENUE,EAST   18 STREET,,,,,,
59446862,2023-09-29T20:16:55.000,2023-10-01T00:00:00.000,HPD,Department of Housing Preservation and Development,Heat/Hot Water,Apartment Only,Apartment,11222,334 MCGUINNESS BOULEVARD,MCGUINNESS BOULEVARD,ADDRESS,BROOKLYN,Closed,,2023-10-01T00:00:00.000,01 BROOKLYN,3025240007,BROOKLYN,997492,206633,PHONE,Unspecified,BROOKLYN,40.73382660042787,-73.95221911645197,"{'latitude': '40.73382660042787', 'longitude': '-73.95221911645197', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",HURON STREET,GREEN STREET,HURON STREET,GREEN STREET,MCGUINNESS BOULEVARD,,,,,,
58967420,2023-09-29T20:16:47.000,2023-10-23T08:34:17.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,11367,75-25 153 STREET,153 STREET,ADDRESS,FLUSHING,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-23T00:00:00.000,08 QUEENS,4068090001,QUEENS,1035896,203659,ONLINE,Unspecified,QUEENS,40.725522844148855,-73.81366970477723,"{'latitude': '40.725522844148855', 'longitude': '-73.81366970477723', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58964342,2023-09-29T20:16:37.000,2023-10-16T07:59:49.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,11368,50-18 101 STREET,101 STREET,ADDRESS,CORONA,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-16T00:00:00.000,04 QUEENS,4018920080,QUEENS,1022506,209893,ONLINE,Unspecified,QUEENS,40.74270166062662,-73.86194308698651,"{'latitude': '40.74270166062662', 'longitude': '-73.86194308698651', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58966069,2023-09-29T20:16:37.000,2023-10-16T07:59:49.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11368,50-18 101 STREET,101 STREET,ADDRESS,CORONA,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-16T00:00:00.000,04 QUEENS,4018920080,QUEENS,1022506,209893,ONLINE,Unspecified,QUEENS,40.74270166062662,-73.86194308698651,"{'latitude': '40.74270166062662', 'longitude': '-73.86194308698651', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58964463,2023-09-29T20:16:37.000,2023-10-09T18:29:00.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,10463,3215 ARLINGTON AVENUE,ARLINGTON AVENUE,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-09T00:00:00.000,08 BRONX,2057890059,BRONX,1008483,261541,PHONE,Unspecified,BRONX,40.88451044376998,-73.91236228325546,"{'latitude': '40.88451044376998', 'longitude': '-73.91236228325546', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58962944,2023-09-29T20:16:37.000,2023-10-16T07:59:49.000,HPD,Department of Housing Preservation and Development,WATER LEAK,DAMP SPOT,RESIDENTIAL BUILDING,11368,50-18 101 STREET,101 STREET,ADDRESS,CORONA,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-16T00:00:00.000,04 QUEENS,4018920080,QUEENS,1022506,209893,ONLINE,Unspecified,QUEENS,40.74270166062662,-73.86194308698651,"{'latitude': '40.74270166062662', 'longitude': '-73.86194308698651', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58964246,2023-09-29T20:16:37.000,2023-10-16T07:59:49.000,HPD,Department of Housing Preservation and Development,ELECTRIC,WIRING,RESIDENTIAL BUILDING,11368,50-18 101 STREET,101 STREET,ADDRESS,CORONA,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-16T00:00:00.000,04 QUEENS,4018920080,QUEENS,1022506,209893,ONLINE,Unspecified,QUEENS,40.74270166062662,-73.86194308698651,"{'latitude': '40.74270166062662', 'longitude': '-73.86194308698651', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58956618,2023-09-29T20:16:37.000,2023-10-16T07:59:49.000,HPD,Department of Housing Preservation and Development,GENERAL,BELL/BUZZER/INTERCOM,RESIDENTIAL BUILDING,11368,50-18 101 STREET,101 STREET,ADDRESS,CORONA,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-16T00:00:00.000,04 QUEENS,4018920080,QUEENS,1022506,209893,ONLINE,Unspecified,QUEENS,40.74270166062662,-73.86194308698651,"{'latitude': '40.74270166062662', 'longitude': '-73.86194308698651', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58967298,2023-09-29T20:16:18.000,2023-09-29T21:43:27.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11436,130 AVENUE,130 AVENUE,INTERSECTION,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-29T21:43:32.000,12 QUEENS,,QUEENS,1042830,183382,ONLINE,Unspecified,QUEENS,40.66982416323186,-73.78882941858774,"{'latitude': '40.66982416323186', 'longitude': '-73.78882941858774', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",130 AVENUE,150 STREET,130 AVENUE,150 STREET,,,,,,,
58961038,2023-09-29T20:16:05.000,2023-09-29T20:40:54.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11367,155-22 JEWEL AVENUE,JEWEL AVENUE,ADDRESS,FLUSHING,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-29T20:41:01.000,08 QUEENS,4067920001,QUEENS,1036242,206081,ONLINE,Unspecified,QUEENS,40.73216860064269,-73.81240268378014,"{'latitude': '40.73216860064269', 'longitude': '-73.81240268378014', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",KISSENA BOULEVARD,PARSONS BOULEVARD,KISSENA BOULEVARD,PARSONS BOULEVARD,JEWEL AVENUE,,,,,,
58959234,2023-09-29T20:16:00.000,2023-10-01T09:55:00.000,DOT,Department of Transportation,Traffic Signal Condition,Ped Lamp,,11231,,,INTERSECTION,BROOKLYN,Assigned,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-10-01T09:55:00.000,06 BROOKLYN,,BROOKLYN,984235,186443,UNKNOWN,Unspecified,BROOKLYN,40.67841972695469,-74.00005407927479,"{'latitude': '40.67841972695469', 'longitude': '-74.00005407927479', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,CLINTON STREET,4 PLACE,,N/A,,,,,
59459775,2023-09-29T20:15:53.000,2023-10-09T00:00:00.000,HPD,Department of Housing Preservation and Development,Unsanitary Condition,Mold,Apartment,10463,3215 ARLINGTON AVENUE,ARLINGTON AVENUE,ADDRESS,BRONX,Closed,,2023-10-09T00:00:00.000,08 BRONX,2057890059,BRONX,1008483,261541,PHONE,Unspecified,BRONX,40.88451044376998,-73.91236228325546,"{'latitude': '40.88451044376998', 'longitude': '-73.91236228325546', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEST  232 STREET,WEST  235 STREET,WEST  232 STREET,WEST  235 STREET,ARLINGTON AVENUE,,,,,,
58967041,2023-09-29T20:15:40.000,2023-09-29T21:53:52.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11373,84-03 52 AVENUE,52 AVENUE,ADDRESS,ELMHURST,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-29T21:53:56.000,04 QUEENS,4028910045,QUEENS,1016861,206618,MOBILE,Unspecified,QUEENS,40.73373522283308,-73.88233041474633,"{'latitude': '40.73373522283308', 'longitude': '-73.88233041474633', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",DEAD END,HASPEL STREET,DEAD END,HASPEL STREET,52 AVENUE,,,,,,
58967227,2023-09-29T20:15:24.000,2023-09-29T21:00:03.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11385,72-45 COOPER AVENUE,COOPER AVENUE,ADDRESS,RIDGEWOOD,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-29T21:00:07.000,05 QUEENS,4036900026,QUEENS,1018177,195668,MOBILE,Unspecified,QUEENS,40.70367518488767,-73.87763711732748,"{'latitude': '40.70367518488767', 'longitude': '-73.87763711732748', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",72 PLACE,73 STREET,72 PLACE,73 STREET,COOPER AVENUE,,,,,,
