unique_key,created_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,closed_date,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,landmark,bridge_highway_name,bridge_highway_segment,taxi_pick_up_location,bridge_highway_direction,road_ramp,facility_type
59443363,2023-09-29T10:05:41.000,HPD,Department of Housing Preservation and Development,Heat/Hot Water,Entire Building,Apartment,10463,3139 GODWIN TERRACE,GODWIN TERRACE,ADDRESS,BRONX,In Progress,,,08 BRONX,,BRONX,1010487,259931,ONLINE,Unspecified,BRONX,40.88008576780908,-73.90512120592975,"{'latitude': '40.88008576780908', 'longitude': '-73.90512120592975', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,NAPLES TERRACE,WEST  232 STREET,NAPLES TERRACE,WEST  232 STREET,GODWIN TERRACE,,,,,,
59439301,2023-09-29T10:05:39.000,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,Apartment,10463,3139 GODWIN TERRACE,GODWIN TERRACE,ADDRESS,BRONX,In Progress,,,08 BRONX,,BRONX,1010487,259931,ONLINE,Unspecified,BRONX,40.88008576780908,-73.90512120592975,"{'latitude': '40.88008576780908', 'longitude': '-73.90512120592975', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,NAPLES TERRACE,WEST  232 STREET,NAPLES TERRACE,WEST  232 STREET,GODWIN TERRACE,,,,,,
58961552,2023-09-29T10:05:37.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,11225,160 FENIMORE STREET,FENIMORE STREET,ADDRESS,BROOKLYN,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-12T00:00:00.000,09 BROOKLYN,3050420050,BROOKLYN,996043,179096,ONLINE,Unspecified,BROOKLYN,40.65824599685546,-73.95749573012236,"{'latitude': '40.65824599685546', 'longitude': '-73.95749573012236', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-12T06:57:44.000,,,,,,,,,,,
59457629,2023-09-29T10:05:36.000,DOB,Department of Buildings,Building Condition,Commercial,Street,11224,3052 WEST   21 STREET,WEST   21 STREET,ADDRESS,BROOKLYN,In Progress,,,13 BROOKLYN,3070710130,BROOKLYN,987739,148218,PHONE,Unspecified,BROOKLYN,40.57349945285178,-73.98744091929757,"{'latitude': '40.57349945285178', 'longitude': '-73.98744091929757', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,SURF AVENUE,BOARDWALK WEST,SURF AVENUE,BOARDWALK WEST,WEST   21 STREET,,,,,,
58964462,2023-09-29T10:05:33.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,11208,790 ELDERT LANE,ELDERT LANE,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-30T00:00:00.000,05 BROOKLYN,3042719001,BROOKLYN,1022225,183607,PHONE,Unspecified,BROOKLYN,40.67055409879978,-73.8631053928292,"{'latitude': '40.67055409879978', 'longitude': '-73.8631053928292', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-30T19:36:45.000,,,,,,,,,,,
58963015,2023-09-29T10:05:33.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,11208,790 ELDERT LANE,ELDERT LANE,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-30T00:00:00.000,05 BROOKLYN,3042719001,BROOKLYN,1022225,183607,PHONE,Unspecified,BROOKLYN,40.67055409879978,-73.8631053928292,"{'latitude': '40.67055409879978', 'longitude': '-73.8631053928292', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-30T19:36:45.000,,,,,,,,,,,
59449235,2023-09-29T10:05:24.000,DEP,Department of Environmental Protection,Sewer Maintenance,Flooding on Street,Street,10306,1 CENTER PLACE,CENTER PLACE,ADDRESS,STATEN ISLAND,Closed,,2023-09-29T16:00:00.000,02 STATEN ISLAND,5040830038,STATEN ISLAND,956177,144597,PHONE,Unspecified,STATEN ISLAND,40.563516760257734,-74.1010371065717,"{'latitude': '40.563516760257734', 'longitude': '-74.1010371065717', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-29T16:00:00.000,DUSTAN STREET,CEDAR GROVE AVENUE,DUSTAN STREET,CEDAR GROVE AVENUE,CENTER PLACE,,,,,,
58964724,2023-09-29T10:05:23.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,10464,190 FORDHAM STREET,FORDHAM STREET,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-03T00:00:00.000,10 BRONX,2056437501,BRONX,1043831,248174,PHONE,Unspecified,BRONX,40.84765434267656,-73.78464680121216,"{'latitude': '40.84765434267656', 'longitude': '-73.78464680121216', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-03T20:35:51.000,,,,,,,,,,,
59449545,2023-09-29T10:05:21.000,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,Apartment,11225,160 FENIMORE STREET,FENIMORE STREET,ADDRESS,BROOKLYN,Closed,,2023-10-12T00:00:00.000,09 BROOKLYN,3050420050,BROOKLYN,996043,179096,ONLINE,Unspecified,BROOKLYN,40.65824599685546,-73.95749573012236,"{'latitude': '40.65824599685546', 'longitude': '-73.95749573012236', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-12T00:00:00.000,FLATBUSH AVENUE,BEDFORD AVENUE,FLATBUSH AVENUE,BEDFORD AVENUE,FENIMORE STREET,,,,,,
59456096,2023-09-29T10:05:20.000,DEP,Department of Environmental Protection,Sewer Maintenance,Catch Basin Clogged,Sewer,10314,75 DARCEY AVENUE,DARCEY AVENUE,ADDRESS,STATEN ISLAND,Closed,,2023-09-29T19:45:00.000,02 STATEN ISLAND,,STATEN ISLAND,942278,160946,ONLINE,Unspecified,STATEN ISLAND,40.6083365488662,-74.15116224257189,"{'latitude': '40.6083365488662', 'longitude': '-74.15116224257189', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-29T19:45:00.000,HAWTHORNE AVENUE,CANTERBURY AVENUE,HAWTHORNE AVENUE,CANTERBURY AVENUE,DARCEY AVENUE,,,,,,
58964972,2023-09-29T10:05:17.000,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,,,,ADDRESS,,Closed,The Department of Homeless Services did not have enough information to act on your request.,2023-09-29T10:08:15.000,0 Unspecified,,Unspecified,986252,181564,ONLINE,Unspecified,Unspecified,40.665027738783685,-73.99278366856835,"{'latitude': '40.665027738783685', 'longitude': '-73.99278366856835', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-29T10:08:15.000,,,,,,,,,,,
58970666,2023-09-29T10:05:15.000,DSNY,Department of Sanitation,Dirty Condition,Dirt or Gravel,Street,11231,128 SUMMIT STREET,SUMMIT STREET,ADDRESS,BROOKLYN,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-30T04:06:44.000,06 BROOKLYN,,BROOKLYN,983728,187668,ONLINE,Unspecified,BROOKLYN,40.68178205870909,-74.00188205365168,"{'latitude': '40.68178205870909', 'longitude': '-74.00188205365168', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-30T14:06:52.000,HICKS STREET,HENRY STREET,HICKS STREET,HENRY STREET,SUMMIT STREET,,,,,,
58956874,2023-09-29T10:05:14.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,10456,1105 TINTON AVENUE,TINTON AVENUE,ADDRESS,BRONX,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-16T00:00:00.000,03 BRONX,2026610052,BRONX,1011522,240495,ONLINE,Unspecified,BRONX,40.82673662828274,-73.9014574870921,"{'latitude': '40.82673662828274', 'longitude': '-73.9014574870921', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-16T07:59:42.000,,,,,,,,,,,
58971900,2023-09-29T10:05:10.000,DSNY,Department of Sanitation,Missed Collection,Trash and Bulky Trash,Street,11358,35-44 167 STREET,167 STREET,ADDRESS,FLUSHING,Closed,The Department of Sanitation investigated and found this complaint to be out of jurisdiction. The Department of Sanitation reviewed this and found it not to be meeting the criteria for a complaint or service request.,2023-09-30T08:53:32.000,07 QUEENS,4052900064,QUEENS,1039991,217701,ONLINE,Unspecified,QUEENS,40.76403966123802,-73.798779292262,"{'latitude': '40.76403966123802', 'longitude': '-73.798779292262', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-30T08:53:32.000,35 AVENUE,CROCHERON AVENUE,35 AVENUE,CROCHERON AVENUE,167 STREET,,,,,,
58959067,2023-09-29T10:05:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11236,107-19 AVENUE J,AVENUE J,ADDRESS,BROOKLYN,Closed,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,2023-09-30T00:15:00.000,18 BROOKLYN,3082150002,BROOKLYN,1014432,174986,PHONE,Unspecified,BROOKLYN,40.64692136544768,-73.89123663094043,"{'latitude': '40.64692136544768', 'longitude': '-73.89123663094043', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-30T00:15:00.000,E 107 ST,E 108 ST,,,,,,,,,
58959167,2023-09-29T10:05:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11370,80-07 GRAND CENTRAL PARKWAY,GRAND CENTRAL PARKWAY,ADDRESS,EAST ELMHURST,Closed,NYC DEP investigated and determined the sewer or catchbasin was overtaxed due to heavy rain and no further action is required.,2023-09-29T13:40:00.000,01 QUEENS,4010120039,QUEENS,1014990,218711,PHONE,Unspecified,QUEENS,40.766934128376676,-73.88902621776712,"{'latitude': '40.766934128376676', 'longitude': '-73.88902621776712', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-29T13:40:00.000,80 ST,81 ST,,,,,,,,,
58960656,2023-09-29T10:05:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11231,160 IMLAY STREET,IMLAY STREET,ADDRESS,BROOKLYN,Closed,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2023-09-29T11:30:00.000,06 BROOKLYN,3005157501,BROOKLYN,981421,187259,ONLINE,Unspecified,BROOKLYN,40.68065900995755,-74.01019969373112,"{'latitude': '40.68065900995755', 'longitude': '-74.01019969373112', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-29T11:30:00.000,COMMERCE ST,VERONA ST,,,,,,,,,
58962188,2023-09-29T10:05:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11224,3052 WEST   21 STREET,WEST   21 STREET,ADDRESS,BROOKLYN,Closed,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023-09-30T12:45:00.000,13 BROOKLYN,3070710130,BROOKLYN,987739,148218,PHONE,Unspecified,BROOKLYN,40.57349945285178,-73.98744091929757,"{'latitude': '40.57349945285178', 'longitude': '-73.98744091929757', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-30T12:45:00.000,SURF AVE,BOARDWALK W,,,,,,,,,
58966813,2023-09-29T10:05:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11222,159 INDIA STREET,INDIA STREET,ADDRESS,BROOKLYN,Closed,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,2023-09-29T16:15:00.000,01 BROOKLYN,3025330054,BROOKLYN,997114,206124,PHONE,Unspecified,BROOKLYN,40.73243007858135,-73.95358402035384,"{'latitude': '40.73243007858135', 'longitude': '-73.95358402035384', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-29T16:15:00.000,MANHATTAN AVE,MC GUINNESS BLVD,,,,,,,,,
58965138,2023-09-29T10:05:00.000,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,11210,,,INTERSECTION,BROOKLYN,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023-09-30T10:35:00.000,17 BROOKLYN,,BROOKLYN,998948,171113,PHONE,Unspecified,BROOKLYN,40.636330046951755,-73.94704294071481,"{'latitude': '40.636330046951755', 'longitude': '-73.94704294071481', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-30T10:35:00.000,,,EAST 31 STREET,FARRAGUT ROAD,,,,,,,
58957650,2023-09-29T10:05:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10460,1751 MELVILLE STREET,MELVILLE STREET,ADDRESS,BRONX,Closed,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2023-09-29T10:17:00.000,11 BRONX,2040190010,BRONX,1020160,246203,PHONE,Unspecified,BRONX,40.84237252861883,-73.87021509536908,"{'latitude': '40.84237252861883', 'longitude': '-73.87021509536908', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-29T10:17:00.000,VAN NEST AVE,MORRIS PARK AVE,,,,,,,,,
59442695,2023-09-29T10:05:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,Public Area,10464,190 FORDHAM STREET,FORDHAM STREET,ADDRESS,BRONX,Closed,,2023-10-03T00:00:00.000,10 BRONX,,BRONX,1043831,248174,PHONE,Unspecified,BRONX,40.84765434267656,-73.78464680121216,"{'latitude': '40.84765434267656', 'longitude': '-73.78464680121216', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-03T00:00:00.000,MINNIEFORD AVENUE,KING AVENUE,MINNIEFORD AVENUE,KING AVENUE,FORDHAM STREET,,,,,,
58963502,2023-09-29T10:05:00.000,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,11233,226 MOTHER GASTON BOULEVARD,MOTHER GASTON BOULEVARD,ADDRESS,BROOKLYN,Closed,The Department of Environmental Protection has investigated this complaint and found that debris was obstructing the catch basin.,2023-10-01T16:15:00.000,16 BROOKLYN,3014550046,BROOKLYN,1009659,184739,PHONE,Unspecified,BROOKLYN,40.67370616667112,-73.90839977132812,"{'latitude': '40.67370616667112', 'longitude': '-73.90839977132812', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-01T16:15:00.000,BERGEN ST,EAST NEW YORK AVE,,,,,,,,,
58962104,2023-09-29T10:05:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11234,2106 EAST   65 STREET,EAST   65 STREET,ADDRESS,BROOKLYN,Closed,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,2023-09-29T11:05:00.000,18 BROOKLYN,3084650007,BROOKLYN,1008824,163956,PHONE,Unspecified,BROOKLYN,40.61666370167369,-73.91148567772998,"{'latitude': '40.61666370167369', 'longitude': '-73.91148567772998', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-29T11:05:00.000,AVENUE U,STRICKLAND AVE,,,,,,,,,
58965628,2023-09-29T10:05:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,,11205,,,INTERSECTION,BROOKLYN,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-29T12:30:00.000,02 BROOKLYN,,BROOKLYN,992533,190484,UNKNOWN,Unspecified,BROOKLYN,40.6895074741655,-73.9701324581224,"{'latitude': '40.6895074741655', 'longitude': '-73.9701324581224', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-29T12:30:00.000,,,CLERMONT AVENUE,DE KALB AVENUE,,,,,,,N/A
58960588,2023-09-29T10:05:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11214,56 BAY   47 STREET,BAY   47 STREET,ADDRESS,BROOKLYN,Closed,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,2023-09-29T12:15:00.000,13 BROOKLYN,3069010048,BROOKLYN,988234,154318,PHONE,Unspecified,BROOKLYN,40.59024253684089,-73.98565551081882,"{'latitude': '40.59024253684089', 'longitude': '-73.98565551081882', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-29T12:15:00.000,BATH AVE,HARWAY AVE,,,,,,,,,
58965359,2023-09-29T10:05:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11222,,,INTERSECTION,BROOKLYN,Closed,The Department of Environmental Protection investigated this complaint and resolved the street flooding.,2023-09-29T16:35:00.000,01 BROOKLYN,,BROOKLYN,1000820,202651,PHONE,Unspecified,BROOKLYN,40.722891375919005,-73.94022055932034,"{'latitude': '40.722891375919005', 'longitude': '-73.94022055932034', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-29T16:35:00.000,,,MEEKER AVENUE,SUTTON STREET,,,,,,,
58955976,2023-09-29T10:05:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11102,21-06 NEWTOWN AVENUE,NEWTOWN AVENUE,ADDRESS,ASTORIA,Closed,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,2023-09-29T18:25:00.000,01 QUEENS,4005430017,QUEENS,1004829,220575,PHONE,Unspecified,QUEENS,40.772079814119486,-73.92570248576762,"{'latitude': '40.772079814119486', 'longitude': '-73.92570248576762', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-29T18:25:00.000,21 ST,23 ST,,,,,,,,,
58966728,2023-09-29T10:05:00.000,DEP,Department of Environmental Protection,Sewer,Manhole Overflow (Use Comments) (SA1),,11377,37-32 58 STREET,58 STREET,ADDRESS,WOODSIDE,Closed,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed and is attributed to a defective sewer.,2023-09-29T16:50:00.000,02 QUEENS,4012120026,QUEENS,1010669,212351,PHONE,Unspecified,QUEENS,40.74949153334463,-73.90465034136592,"{'latitude': '40.74949153334463', 'longitude': '-73.90465034136592', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-29T16:50:00.000,37 AVE,38 AVE,,,,,,,,,
58960467,2023-09-29T10:05:00.000,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,11422,259-58 147 DRIVE,147 DRIVE,ADDRESS,ROSEDALE,Closed,"The Department of Environmental Protection inspected your complaint and cleaned the catch basin or inlet. If the condition returns, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2023-10-04T09:25:00.000,13 QUEENS,4136840096,QUEENS,1059741,178258,PHONE,Unspecified,QUEENS,40.655631935715064,-73.72792596108438,"{'latitude': '40.655631935715064', 'longitude': '-73.72792596108438', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-04T09:25:00.000,259 ST,FRANCIS LEWIS BLVD,,,,,,,,,
58960433,2023-09-29T10:05:00.000,DEP,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),,10014,2 CHARLTON STREET,CHARLTON STREET,ADDRESS,NEW YORK,Closed,The Department of Environmental Protection requires contact with the complainant to investigate this complaint. The complaint was closed because attempts made to contact the complainant by phone and/or letter received no response.,2023-10-05T09:23:00.000,02 MANHATTAN,1005060027,MANHATTAN,983207,204135,ONLINE,Unspecified,MANHATTAN,40.7269800530374,-74.00376305233803,"{'latitude': '40.7269800530374', 'longitude': '-74.00376305233803', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-05T09:23:00.000,AVENUE OF THE AMERICAS,VARICK ST,,,,,,,,,N/A
58956070,2023-09-29T10:05:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11218,1 CORTELYOU ROAD,CORTELYOU ROAD,ADDRESS,BROOKLYN,Closed,NYC DEP investigated and determined the sewer or catchbasin was overtaxed due to heavy rain and no further action is required.,2023-09-30T13:00:00.000,12 BROOKLYN,3053690053,BROOKLYN,989955,171659,PHONE,Unspecified,BROOKLYN,40.63783905796348,-73.97944435708268,"{'latitude': '40.63783905796348', 'longitude': '-73.97944435708268', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-30T13:00:00.000,DAHILL RD,MC DONALD AVE,,,,,,,,,
58966722,2023-09-29T10:05:00.000,DEP,Department of Environmental Protection,Sewer,Culvert Blocked/Needs Cleaning (SE),,10460,558 MORRIS PARK AVENUE,MORRIS PARK AVENUE,ADDRESS,BRONX,Closed,"The Department of Environmental Protection inspected your complaint and determined that the catch basin is now functioning properly.  If the condition returns, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2023-10-01T09:10:00.000,11 BRONX,2040200004,BRONX,1020028,246538,PHONE,Unspecified,BRONX,40.84329254044027,-73.87069037805034,"{'latitude': '40.84329254044027', 'longitude': '-73.87069037805034', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-01T09:10:00.000,MELVILLE ST,TAYLOR AVE,,,,,,,,,
58966964,2023-09-29T10:05:00.000,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,10472,1862 WATSON AVENUE,WATSON AVENUE,ADDRESS,BRONX,Closed,The Department of Environmental Protection investigated this complaint and determined it is an inside condition within the complainant's property.,2023-09-29T13:35:00.000,09 BRONX,2037310041,BRONX,1022322,241040,PHONE,Unspecified,BRONX,40.82819254630574,-73.86243057373177,"{'latitude': '40.82819254630574', 'longitude': '-73.86243057373177', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-29T13:35:00.000,LELAND AVE,UNDERHILL AVE,,,,,,,,,
58955806,2023-09-29T10:05:00.000,DEP,Department of Environmental Protection,Water System,Excessive Water In Basement (WEFB),,11211,320 SOUTH    4 STREET,SOUTH    4 STREET,ADDRESS,BROOKLYN,Closed,The Department of Environmental Protection resolved this complaint by speaking to the complainant on the phone.,2023-09-29T12:20:00.000,01 BROOKLYN,3024490012,BROOKLYN,996650,197622,PHONE,Unspecified,BROOKLYN,40.70909480481387,-73.95527389157928,"{'latitude': '40.70909480481387', 'longitude': '-73.95527389157928', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-29T12:20:00.000,RODNEY ST,KEAP ST,,,,,,,,,
58964320,2023-09-29T10:04:59.000,HPD,Department of Housing Preservation and Development,OUTSIDE BUILDING,ROOFING,RESIDENTIAL BUILDING,10459,1054 SOUTHERN BOULEVARD,SOUTHERN BOULEVARD,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-25T00:00:00.000,02 BRONX,2027430019,BRONX,1014171,239626,PHONE,Unspecified,BRONX,40.824342895821275,-73.89188968213699,"{'latitude': '40.824342895821275', 'longitude': '-73.89188968213699', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-25T20:40:49.000,,,,,,,,,,,
59435155,2023-09-29T10:04:34.000,HPD,Department of Housing Preservation and Development,Plumbing,Radiator,Apartment,10002,621 WATER STREET,WATER STREET,ADDRESS,NEW YORK,Closed,,2023-10-04T00:00:00.000,03 MANHATTAN,1002440040,MANHATTAN,988752,198425,PHONE,Unspecified,MANHATTAN,40.71130639282617,-73.98376099892502,"{'latitude': '40.71130639282617', 'longitude': '-73.98376099892502', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-04T00:00:00.000,GOUVERNEUR SLIP WEST,GOUVERNEUR STREET,GOUVERNEUR SLIP WEST,GOUVERNEUR STREET,WATER STREET,,,,,,
59442225,2023-09-29T10:04:34.000,DEP,Department of Environmental Protection,Sewer Maintenance,Flooding on Street,Street,11231,160 IMLAY STREET,IMLAY STREET,ADDRESS,BROOKLYN,Closed,,2023-09-29T11:30:00.000,06 BROOKLYN,,BROOKLYN,981421,187259,ONLINE,Unspecified,BROOKLYN,40.68065900995755,-74.01019969373112,"{'latitude': '40.68065900995755', 'longitude': '-74.01019969373112', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-29T11:30:00.000,COMMERCE STREET,VERONA STREET,COMMERCE STREET,VERONA STREET,IMLAY STREET,,,,,,
58961577,2023-09-29T10:04:32.000,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,11203,753 LINDEN BOULEVARD,LINDEN BOULEVARD,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-02T00:00:00.000,17 BROOKLYN,3046560033,BROOKLYN,1003600,177493,PHONE,Unspecified,BROOKLYN,40.65383282490211,-73.93026343840803,"{'latitude': '40.65383282490211', 'longitude': '-73.93026343840803', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-02T08:51:00.000,,,,,,,,,,,
59438810,2023-09-29T10:04:31.000,DEP,Department of Environmental Protection,Sewer Maintenance,Catch Basin Clogged,Sewer,11210,EAST   31 STREET,EAST   31 STREET,INTERSECTION,,Closed,,2023-09-30T10:35:00.000,17 BROOKLYN,,BROOKLYN,998948,171113,PHONE,Unspecified,BROOKLYN,40.636330046951755,-73.94704294071481,"{'latitude': '40.636330046951755', 'longitude': '-73.94704294071481', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-30T10:35:00.000,EAST   31 STREET,FARRAGUT ROAD,EAST   31 STREET,FARRAGUT ROAD,,,,,,,
