unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,landmark,facility_type,due_date,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,taxi_pick_up_location
58960457,2023-09-29T11:11:00.000,2023-10-03T14:35:00.000,DEP,Department of Environmental Protection,Sewer,Culvert Blocked/Needs Cleaning (SE),,10469,1325 ADEE AVENUE,ADEE AVENUE,ADDRESS,BRONX,Closed,"The Department of Environmental Protection inspected your complaint and cleaned the catch basin or inlet. If the condition returns, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2023-10-03T14:35:00.000,11 BRONX,2045900014,BRONX,1026314,256046,ONLINE,Unspecified,BRONX,40.86936141260913,-73.84791175952293,"{'latitude': '40.86936141260913', 'longitude': '-73.84791175952293', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",YOUNG AVE,SEXTON PL,,,,,,,,,,
58955897,2023-09-29T11:11:00.000,,DEP,Department of Environmental Protection,Sewer,Culvert Blocked/Needs Cleaning (SE),,11434,134-27 154 STREET,154 STREET,ADDRESS,JAMAICA,Open,,,12 QUEENS,4122930057,QUEENS,1044715,183546,PHONE,Unspecified,QUEENS,40.67026163179725,-73.78203288218172,"{'latitude': '40.67026163179725', 'longitude': '-73.78203288218172', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",134 AVE,137 AVE,,,,,,,,,,
58960668,2023-09-29T11:11:00.000,2023-09-30T19:00:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11224,3815 OCEAN VIEW AVENUE,OCEAN VIEW AVENUE,ADDRESS,BROOKLYN,Closed,The Department of Environmental Protection inspected the condition and determined that it is outside its jurisdiction.,2023-09-30T19:00:00.000,13 BROOKLYN,3069550027,BROOKLYN,982019,150682,ONLINE,Unspecified,BROOKLYN,40.580263054131535,-74.00803156964247,"{'latitude': '40.580263054131535', 'longitude': '-74.00803156964247', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",HIGHLAND AVE,SEA GATE AVE,,,,,,,,,,
58960378,2023-09-29T11:11:00.000,2023-10-21T11:39:21.000,DSNY,Department of Sanitation,Litter Basket Request,Replacement Basket,Street,10065,EAST   67 STREET,EAST   67 STREET,INTERSECTION,,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-29T12:43:17.000,08 MANHATTAN,,MANHATTAN,993626,219051,PHONE,Unspecified,MANHATTAN,40.767915812897506,-73.96615142268037,"{'latitude': '40.767915812897506', 'longitude': '-73.96615142268037', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST   67 STREET,PARK AVENUE,EAST   67 STREET,PARK AVENUE,,,,,,,,
58955857,2023-09-29T11:11:00.000,2023-10-03T09:05:00.000,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,11357,141-58 CENTER DRIVE,CENTER DRIVE,ADDRESS,WHITESTONE,Closed,NYC DEP investigated and determined the sewer or catchbasin was overtaxed due to heavy rain and no further action is required.,2023-10-03T09:05:00.000,07 QUEENS,4044320025,QUEENS,1032128,227322,ONLINE,Unspecified,QUEENS,40.79049279999279,-73.82709548150588,"{'latitude': '40.79049279999279', 'longitude': '-73.82709548150588', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",SOUTH DR,MALBA DR,,,,,,,,,,
58963171,2023-09-29T11:11:00.000,2023-09-29T12:24:00.000,DEP,Department of Environmental Protection,Water System,No Water (WNW),,11418,127-09 89 AVENUE,89 AVENUE,ADDRESS,RICHMOND HILL,Closed,"The status of this Service Request is currently not available online. Please call 311 for further assistance. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-29T12:24:00.000,09 QUEENS,4093350217,QUEENS,1033368,194083,PHONE,Unspecified,QUEENS,40.69925345653311,-73.82286015297753,"{'latitude': '40.69925345653311', 'longitude': '-73.82286015297753', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",127 ST,129 ST,,,,,,,,,,
58963475,2023-09-29T11:11:00.000,2023-10-06T12:00:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Equipment (NC1),,10003,318 EAST   15 STREET,EAST   15 STREET,ADDRESS,NEW YORK,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-10-06T12:00:00.000,06 MANHATTAN,1009210051,MANHATTAN,988846,206180,ONLINE,Unspecified,MANHATTAN,40.73259194537532,-73.98341663930714,"{'latitude': '40.73259194537532', 'longitude': '-73.98341663930714', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N D PERLMAN PL,1 AVE,,,,N/A,,,,,,
58964801,2023-09-29T11:10:58.000,,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,11372,92 STREET,92 STREET,INTERSECTION,,In Progress,"NYC Parks created a work order for the tree condition and expects to address the issue within 120 days from the date of the tree assessment, barring any weather-related requests.   NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.",2023-09-29T12:46:51.000,03 QUEENS,,QUEENS,1018585,214928,PHONE,Unspecified,QUEENS,40.75653754446254,-73.87606732740225,"{'latitude': '40.75653754446254', 'longitude': '-73.87606732740225', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",92 STREET,NORTHERN BOULEVARD,92 STREET,NORTHERN BOULEVARD,,,,,,,,
59456051,2023-09-29T11:10:57.000,2023-10-02T11:50:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Catch Basin Clogged,Sewer,11368,97-53 CORONA AVENUE,CORONA AVENUE,ADDRESS,CORONA,Closed,,2023-10-02T11:50:00.000,04 QUEENS,4016240131,QUEENS,1021428,210380,PHONE,Unspecified,QUEENS,40.74404294999453,-73.86583063761486,"{'latitude': '40.74404294999453', 'longitude': '-73.86583063761486', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",46 AVENUE,97 PLACE,46 AVENUE,97 PLACE,CORONA AVENUE,,,,,,,
58960187,2023-09-29T11:10:48.000,,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,11225,524 MONTGOMERY STREET,MONTGOMERY STREET,ADDRESS,BROOKLYN,In Progress,"NYC Parks created a work order for the tree condition and expects to address the issue within 120 days from the date of the tree assessment, barring any weather-related requests.   NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.",2023-09-29T14:12:32.000,09 BROOKLYN,3013100018,BROOKLYN,998893,181628,ONLINE,Unspecified,BROOKLYN,40.66519152214264,-73.94721827827702,"{'latitude': '40.66519152214264', 'longitude': '-73.94721827827702', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",NEW YORK AVENUE,BROOKLYN AVENUE,NEW YORK AVENUE,BROOKLYN AVENUE,MONTGOMERY STREET,,,,,,,
59441673,2023-09-29T11:10:30.000,2023-10-16T00:00:00.000,HPD,Department of Housing Preservation and Development,Paint/Plaster,Wall,Apartment,10468,2625 GRAND CONCOURSE,GRAND CONCOURSE,ADDRESS,BRONX,Closed,,2023-10-16T00:00:00.000,07 BRONX,2031680049,BRONX,1013268,254494,PHONE,Unspecified,BRONX,40.865154176445884,-73.89508805180566,"{'latitude': '40.865154176445884', 'longitude': '-73.89508805180566', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST  192 STREET,EAST  193 STREET,EAST  192 STREET,EAST  193 STREET,GRAND CONCOURSE,,,,,,,
58958495,2023-09-29T11:10:29.000,2023-10-02T18:54:39.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,10452,64 WEST  165 STREET,WEST  165 STREET,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-02T00:00:00.000,04 BRONX,2025080024,BRONX,1004614,243028,ONLINE,Unspecified,BRONX,40.83370761307047,-73.9264106116077,"{'latitude': '40.83370761307047', 'longitude': '-73.9264106116077', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58956921,2023-09-29T11:10:27.000,2023-10-16T07:59:43.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,10467,3071 PERRY AVENUE,PERRY AVENUE,ADDRESS,BRONX,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-16T00:00:00.000,07 BRONX,2033340034,BRONX,1017556,257208,ONLINE,Unspecified,BRONX,40.87258813450277,-73.87957170504487,"{'latitude': '40.87258813450277', 'longitude': '-73.87957170504487', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
59435870,2023-09-29T11:10:26.000,2023-10-16T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,Apartment,10468,2625 GRAND CONCOURSE,GRAND CONCOURSE,ADDRESS,BRONX,Closed,,2023-10-16T00:00:00.000,07 BRONX,2031680049,BRONX,1013268,254494,PHONE,Unspecified,BRONX,40.865154176445884,-73.89508805180566,"{'latitude': '40.865154176445884', 'longitude': '-73.89508805180566', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST  192 STREET,EAST  193 STREET,EAST  192 STREET,EAST  193 STREET,GRAND CONCOURSE,,,,,,,
58960040,2023-09-29T11:10:24.000,2023-11-13T08:49:34.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,10467,3560 WEBSTER AVENUE,WEBSTER AVENUE,ADDRESS,BRONX,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-11-13T00:00:00.000,12 BRONX,2033607501,BRONX,1020019,260223,PHONE,Unspecified,BRONX,40.88085373156286,-73.87064987020247,"{'latitude': '40.88085373156286', 'longitude': '-73.87064987020247', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
59459503,2023-09-29T11:10:24.000,2023-09-29T13:35:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,10465,3292 GRISWOLD AVENUE,GRISWOLD AVENUE,ADDRESS,BRONX,Closed,,2023-09-29T13:35:00.000,10 BRONX,,BRONX,1034918,247129,PHONE,Unspecified,BRONX,40.84484177513493,-73.81687028604338,"{'latitude': '40.84484177513493', 'longitude': '-73.81687028604338', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BAY VIEW AVENUE,OUTLOOK AVENUE,BAY VIEW AVENUE,OUTLOOK AVENUE,GRISWOLD AVENUE,,,,,,,
59439302,2023-09-29T11:10:13.000,,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,Apartment,10452,64 WEST  165 STREET,WEST  165 STREET,ADDRESS,BRONX,In Progress,,,04 BRONX,2025080024,BRONX,1004614,243028,ONLINE,Unspecified,BRONX,40.83370761307047,-73.9264106116077,"{'latitude': '40.83370761307047', 'longitude': '-73.9264106116077', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ANDERSON AVENUE,WOODYCREST AVENUE,ANDERSON AVENUE,WOODYCREST AVENUE,WEST  165 STREET,,,,,,,
58973074,2023-09-29T11:10:12.000,2023-10-02T12:14:04.000,DSNY,Department of Sanitation,Missed Collection,Trash,Street,11238,145 GREENE AVENUE,GREENE AVENUE,ADDRESS,BROOKLYN,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-30T12:37:57.000,02 BROOKLYN,,BROOKLYN,993613,189450,ONLINE,Unspecified,BROOKLYN,40.68666830508431,-73.96623954013091,"{'latitude': '40.68666830508431', 'longitude': '-73.96623954013091', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WAVERLY AVENUE,WASHINGTON AVENUE,WAVERLY AVENUE,WASHINGTON AVENUE,GREENE AVENUE,,,,,,,
59439259,2023-09-29T11:10:12.000,2023-10-16T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,Apartment,10467,3071 PERRY AVENUE,PERRY AVENUE,ADDRESS,BRONX,Closed,,2023-10-16T00:00:00.000,07 BRONX,2033340034,BRONX,1017556,257208,ONLINE,Unspecified,BRONX,40.87258813450277,-73.87957170504487,"{'latitude': '40.87258813450277', 'longitude': '-73.87957170504487', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST MOSHOLU PARKWAY NORTH,EAST  204 STREET,EAST MOSHOLU PARKWAY NORTH,EAST  204 STREET,PERRY AVENUE,,,,,,,
58961642,2023-09-29T11:10:09.000,2023-10-13T18:34:04.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW FRAME,RESIDENTIAL BUILDING,10030,149 EDGECOMBE AVENUE,EDGECOMBE AVENUE,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-13T00:00:00.000,09 MANHATTAN,1020510091,MANHATTAN,999548,238692,PHONE,Unspecified,MANHATTAN,40.8218167614615,-73.94472749743754,"{'latitude': '40.8218167614615', 'longitude': '-73.94472749743754', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58967647,2023-09-29T11:10:05.000,2023-09-30T21:17:51.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,SEWAGE,RESIDENTIAL BUILDING,11213,1557 PARK PLACE,PARK PLACE,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-30T00:00:00.000,08 BROOKLYN,3013680057,BROOKLYN,1004789,184153,PHONE,Unspecified,BROOKLYN,40.67211036713394,-73.92595804781661,"{'latitude': '40.67211036713394', 'longitude': '-73.92595804781661', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58956949,2023-09-29T11:10:05.000,2023-09-30T21:17:50.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,11213,1557 PARK PLACE,PARK PLACE,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-30T00:00:00.000,08 BROOKLYN,3013680057,BROOKLYN,1004789,184153,PHONE,Unspecified,BROOKLYN,40.67211036713394,-73.92595804781661,"{'latitude': '40.67211036713394', 'longitude': '-73.92595804781661', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58963272,2023-09-29T11:10:04.000,2023-09-29T13:11:10.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11218,550 EAST    4 STREET,EAST    4 STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-29T13:11:15.000,12 BROOKLYN,,BROOKLYN,991015,172059,ONLINE,Unspecified,BROOKLYN,40.638936226331154,-73.97562467812924,"{'latitude': '40.638936226331154', 'longitude': '-73.97562467812924', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",AVENUE C,CORTELYOU ROAD,AVENUE C,CORTELYOU ROAD,EAST    4 STREET,,,,,,,
58964689,2023-09-29T11:10:04.000,2023-11-18T13:12:22.000,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,11226,175 LOTT STREET,LOTT STREET,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-11-18T00:00:00.000,17 BROOKLYN,3051360059,BROOKLYN,997004,174498,PHONE,Unspecified,BROOKLYN,40.64562415760308,-73.95404079427699,"{'latitude': '40.64562415760308', 'longitude': '-73.95404079427699', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58957938,2023-09-29T11:10:00.000,2023-09-29T14:05:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,,11219,,,INTERSECTION,BROOKLYN,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-29T14:05:00.000,12 BROOKLYN,,BROOKLYN,987408,171857,UNKNOWN,Unspecified,BROOKLYN,40.63838379999571,-73.98862134095631,"{'latitude': '40.63838379999571', 'longitude': '-73.98862134095631', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,43 STREET,13 AVENUE,,N/A,,,,,,
58967905,2023-09-29T11:10:00.000,2023-10-13T18:34:04.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW FRAME,RESIDENTIAL BUILDING,10030,149 EDGECOMBE AVENUE,EDGECOMBE AVENUE,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-13T00:00:00.000,09 MANHATTAN,1020510091,MANHATTAN,999548,238692,PHONE,Unspecified,MANHATTAN,40.8218167614615,-73.94472749743754,"{'latitude': '40.8218167614615', 'longitude': '-73.94472749743754', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58963920,2023-09-29T11:09:58.000,,DSNY,Department of Sanitation,Graffiti,Graffiti,Comercial,11206,633 MARCY AVENUE,MARCY AVENUE,ADDRESS,BROOKLYN,Open,"The City will notify the property owner within 5 days that the City will clean the graffiti unless the property owner responds within 35 days; the property owner may choose to keep the graffiti, clean the property him/herself or request a 15 day extension.",2023-11-09T08:07:00.000,03 BROOKLYN,3017710005,BROOKLYN,998474,191729,UNKNOWN,Unspecified,BROOKLYN,40.69291715751478,-73.94870727304387,"{'latitude': '40.69291715751478', 'longitude': '-73.94870727304387', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,N/A,2023-11-14T08:07:00.000,,,,,
58961593,2023-09-29T11:09:57.000,2023-10-04T14:13:40.000,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,11249,120 SOUTH    2 STREET,SOUTH    2 STREET,ADDRESS,BROOKLYN,Closed,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-04T00:00:00.000,01 BROOKLYN,3024177501,BROOKLYN,994534,199248,PHONE,Unspecified,BROOKLYN,40.713560500323354,-73.96290370085248,"{'latitude': '40.713560500323354', 'longitude': '-73.96290370085248', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
59442658,2023-09-29T11:09:56.000,,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,Apartment,10002,71 CLINTON STREET,CLINTON STREET,ADDRESS,NEW YORK,In Progress,,,03 MANHATTAN,1003490030,MANHATTAN,988416,201337,ONLINE,Unspecified,MANHATTAN,40.719299300862,-73.98497117022119,"{'latitude': '40.719299300862', 'longitude': '-73.98497117022119', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STANTON STREET,RIVINGTON STREET,STANTON STREET,RIVINGTON STREET,CLINTON STREET,,,,,,,
58956600,2023-09-29T11:09:55.000,,HPD,Department of Housing Preservation and Development,ELEVATOR,MAINTENANCE,RESIDENTIAL BUILDING,10467,340 EAST  207 STREET,EAST  207 STREET,ADDRESS,BRONX,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-29T00:00:00.000,07 BRONX,2033500023,BRONX,1018771,258135,PHONE,Unspecified,BRONX,40.87512779357395,-73.8751737206958,"{'latitude': '40.87512779357395', 'longitude': '-73.8751737206958', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58956763,2023-09-29T11:09:55.000,,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,RESIDENTIAL BUILDING,10467,340 EAST  207 STREET,EAST  207 STREET,ADDRESS,BRONX,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-29T00:00:00.000,07 BRONX,2033500023,BRONX,1018771,258135,PHONE,Unspecified,BRONX,40.87512779357395,-73.8751737206958,"{'latitude': '40.87512779357395', 'longitude': '-73.8751737206958', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
59003737,2023-09-29T11:09:49.000,2023-10-17T10:11:06.000,DOT,Department of Transportation,Sidewalk Condition,Broken Sidewalk,Sidewalk,11203,693 EAST NEW YORK AVENUE,EAST NEW YORK AVENUE,ADDRESS,BROOKLYN,Closed,"The Department of Transportation will inspect the complaint location and notify the property owner within 180 days if a defective sidewalk condition exists. The property owner is responsible for maintaining, repairing and installing sidewalks adjoining their property, according to Section 19-152 of the New York City Administrative Code.",2023-10-17T10:11:04.000,09 BROOKLYN,3014280074,BROOKLYN,1000975,180560,ONLINE,Unspecified,BROOKLYN,40.66225641119678,-73.93971621462477,"{'latitude': '40.66225641119678', 'longitude': '-73.93971621462477', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ALBANY AVENUE,TROY AVENUE,ALBANY AVENUE,TROY AVENUE,EAST NEW YORK AVENUE,,,,,,,
59452634,2023-09-29T11:09:45.000,2023-10-03T14:35:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Catch Basin Clogged,Sewer,10469,1325 ADEE AVENUE,ADEE AVENUE,ADDRESS,BRONX,Closed,,2023-10-03T14:35:00.000,11 BRONX,,BRONX,1026314,256046,ONLINE,Unspecified,BRONX,40.86936141260913,-73.84791175952293,"{'latitude': '40.86936141260913', 'longitude': '-73.84791175952293', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",YOUNG AVENUE,SEXTON PLACE,YOUNG AVENUE,SEXTON PLACE,ADEE AVENUE,,,,,,,
59439668,2023-09-29T11:09:41.000,2023-10-13T00:00:00.000,HPD,Department of Housing Preservation and Development,Door/Window,Window Frame,Apartment,10030,149 EDGECOMB AVENUE,EDGECOMB AVENUE,ADDRESS,NEW YORK,Closed,,2023-10-13T00:00:00.000,09 MANHATTAN,,MANHATTAN,999548,238692,PHONE,Unspecified,MANHATTAN,40.8218167614615,-73.94472749743754,"{'latitude': '40.8218167614615', 'longitude': '-73.94472749743754', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEST  142 STREET,WEST  145 STREET,WEST  142 STREET,WEST  145 STREET,EDGECOMBE AVENUE,,,,,,,
59450160,2023-09-29T11:09:23.000,2023-10-04T00:00:00.000,HPD,Department of Housing Preservation and Development,Electric,Power Outage,Building-Wide,11216,806 PARK PLACE,PARK PLACE,ADDRESS,BROOKLYN,Closed,,2023-10-04T00:00:00.000,08 BROOKLYN,,BROOKLYN,997796,184642,ONLINE,Unspecified,BROOKLYN,40.673466024265196,-73.9511664344131,"{'latitude': '40.673466024265196', 'longitude': '-73.9511664344131', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ROGERS AVENUE,NOSTRAND AVENUE,ROGERS AVENUE,NOSTRAND AVENUE,PARK PLACE,,,,,,,
59438819,2023-09-29T11:09:21.000,2023-10-03T09:05:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Catch Basin Clogged,Sewer,11357,141-58 CENTER DRIVE,CENTER DRIVE,ADDRESS,WHITESTONE,Closed,,2023-10-03T09:05:00.000,07 QUEENS,,QUEENS,1032128,227322,ONLINE,Unspecified,QUEENS,40.79049279999279,-73.82709548150588,"{'latitude': '40.79049279999279', 'longitude': '-73.82709548150588', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",MALBA DRIVE,SOUTH DRIVE,MALBA DRIVE,SOUTH DRIVE,CENTER DRIVE,,,,,,,
59446130,2023-09-29T11:09:21.000,2023-11-13T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,Apartment,10467,3560 WEBSTER AVENUE,WEBSTER AVENUE,ADDRESS,BRONX,Closed,,2023-11-13T00:00:00.000,12 BRONX,2033607501,BRONX,1020019,260223,PHONE,Unspecified,BRONX,40.88085373156286,-73.87064987020247,"{'latitude': '40.88085373156286', 'longitude': '-73.87064987020247', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST GUN HILL ROAD,EAST  233 STREET,EAST GUN HILL ROAD,EAST  233 STREET,WEBSTER AVENUE,,,,,,,
59442229,2023-09-29T11:08:30.000,2023-09-30T19:00:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Flooding on Street,Street,11224,3815 OCEAN VIEW AVENUE,OCEAN VIEW AVENUE,ADDRESS,BROOKLYN,Closed,,2023-09-30T19:00:00.000,13 BROOKLYN,3069550027,BROOKLYN,982019,150682,ONLINE,Unspecified,BROOKLYN,40.580263054131535,-74.00803156964247,"{'latitude': '40.580263054131535', 'longitude': '-74.00803156964247', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",HIGHLAND AVENUE,SEA GATE AVENUE,HIGHLAND AVENUE,SEA GATE AVENUE,OCEAN VIEW AVENUE,,,,,,,
58967094,2023-09-29T11:08:20.000,2023-10-17T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Fence - None/Inadequate,,10302,18 NEW STREET,NEW STREET,ADDRESS,STATEN ISLAND,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-10-17T00:00:00.000,01 STATEN ISLAND,5010130030,STATEN ISLAND,948291,170876,UNKNOWN,Unspecified,STATEN ISLAND,40.63561873684659,-74.12955933971688,"{'latitude': '40.63561873684659', 'longitude': '-74.12955933971688', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58962473,2023-09-29T11:08:08.000,2023-09-30T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Site Conditions Endangering Workers,,11222,142 HURON STREET,HURON STREET,ADDRESS,BROOKLYN,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-09-30T00:00:00.000,01 BROOKLYN,3025320031,BROOKLYN,996444,206296,UNKNOWN,Unspecified,BROOKLYN,40.732903125339924,-73.95600120715196,"{'latitude': '40.732903125339924', 'longitude': '-73.95600120715196', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
